episode,steps,reward
0,6,0
1,4,0
2,4,0
3,9,0
4,3,0
5,4,0
6,21,0
7,3,0
8,5,0
9,11,0
10,4,0
11,9,0
12,7,0
13,5,0
14,5,0
15,2,0
16,13,0
17,14,0
18,6,0
19,2,0
20,6,0
21,11,0
22,4,0
23,2,0
24,3,0
25,6,0
26,6,0
27,2,0
28,14,0
29,12,0
30,9,0
31,6,0
32,6,0
33,8,0
34,5,0
35,5,0
36,2,0
37,7,0
38,9,0
39,22,0
40,4,0
41,18,0
42,6,0
43,15,0
44,6,0
45,10,0
46,8,0
47,4,0
48,7,0
49,14,0
50,4,0
51,11,0
52,13,0
53,4,0
54,8,0
55,14,0
56,4,0
57,16,0
58,6,0
59,21,0
60,4,0
61,7,0
62,7,0
63,7,0
64,3,0
65,2,0
66,4,0
67,12,0
68,6,0
69,5,0
70,9,0
71,6,0
72,2,0
73,12,0
74,10,0
75,6,0
76,7,0
77,7,0
78,4,0
79,3,0
80,13,0
81,6,0
82,4,0
83,2,0
84,5,0
85,4,0
86,14,1
87,12,1
88,36,0
89,27,1
90,100,0
91,100,0
92,100,0
93,100,0
94,93,0
95,52,0
96,5,0
97,56,1
98,32,1
99,14,0
100,71,1
101,33,1
102,13,0
103,37,1
104,92,0
105,28,1
106,100,0
107,15,1
108,55,1
109,83,1
110,28,1
111,73,0
112,33,1
113,70,1
114,76,1
115,24,0
116,100,0
117,100,0
118,32,1
119,18,0
120,100,0
121,100,0
122,100,0
123,100,0
124,44,1
125,52,1
126,76,0
127,100,0
128,64,0
129,100,0
130,100,0
131,24,1
132,100,0
133,100,0
134,42,1
135,51,0
136,100,0
137,100,0
138,26,1
139,26,0
140,100,0
141,100,0
142,52,0
143,100,0
144,49,1
145,86,1
146,61,1
147,12,1
148,9,1
149,100,0
150,32,1
151,7,1
152,11,1
153,86,1
154,99,1
155,100,0
156,27,1
157,38,1
158,68,1
159,34,1
160,100,0
161,72,1
162,35,1
163,19,1
164,35,1
165,100,0
166,23,1
167,97,1
168,100,0
169,100,0
170,89,1
171,56,1
172,7,0
173,100,0
174,18,1
175,100,0
176,100,0
177,100,0
178,100,0
179,51,1
180,38,0
181,100,0
182,100,0
183,10,1
184,100,0
185,100,0
186,33,1
187,27,1
188,91,1
189,60,1
190,27,1
191,12,1
192,100,0
193,32,1
194,100,0
195,100,0
196,100,0
197,57,1
198,19,1
199,26,1
200,88,1
201,38,1
202,100,0
203,100,0
204,100,0
205,16,1
206,11,1
207,58,1
208,65,1
209,52,1
210,43,1
211,100,0
212,100,0
213,20,1
214,100,0
215,100,0
216,100,0
217,100,0
218,18,0
219,100,0
220,57,1
221,26,1
222,100,0
223,93,1
224,53,1
225,100,0
226,100,0
227,100,0
228,20,1
229,100,0
230,10,1
231,39,1
232,16,1
233,100,1
234,41,1
235,98,1
236,27,1
237,100,0
238,24,1
239,93,1
240,100,0
241,68,1
242,48,1
243,60,1
244,24,1
245,13,0
246,100,0
247,43,1
248,50,1
249,11,1
250,39,0
251,68,1
252,100,0
253,54,1
254,100,0
255,100,0
256,36,1
257,36,0
258,100,0
259,100,0
260,100,0
261,100,0
262,50,1
263,26,1
264,35,0
265,100,0
266,71,1
267,22,1
268,17,1
269,20,1
270,11,1
271,51,1
272,42,0
273,100,0
274,29,1
275,22,1
276,100,0
277,28,1
278,48,1
279,16,1
280,40,1
281,29,0
282,93,1
283,20,1
284,53,1
285,10,1
286,80,1
287,100,0
288,100,0
289,100,0
290,100,0
291,31,1
292,46,0
293,100,0
294,100,0
295,35,1
296,23,1
297,34,1
298,17,1
299,62,1
300,83,1
301,40,1
302,20,0
303,100,0
304,100,0
305,100,0
306,100,0
307,100,0
308,51,1
309,28,1
310,11,1
311,54,1
312,37,1
313,29,1
314,23,1
315,9,1
316,100,0
317,49,1
318,14,1
319,100,0
320,100,0
321,100,0
322,86,1
323,40,1
324,27,1
325,100,0
326,100,0
327,100,0
328,48,1
329,12,1
330,40,1
331,33,0
332,100,0
333,100,0
334,100,0
335,62,1
336,35,1
337,15,1
338,27,1
339,43,0
340,100,0
341,98,0
342,72,1
343,100,0
344,100,0
345,24,1
346,17,1
347,19,1
348,30,1
349,25,1
350,11,1
351,45,1
352,55,1
353,27,1
354,30,1
355,100,0
356,99,1
357,100,0
358,100,0
359,100,0
360,14,1
361,10,1
362,100,0
363,100,0
364,50,1
365,43,1
366,68,1
367,38,0
368,100,0
369,40,1
370,21,1
371,80,1
372,7,0
373,67,1
374,100,0
375,10,0
376,100,0
377,43,1
378,12,0
379,100,0
380,28,1
381,21,1
382,68,1
383,32,1
384,37,1
385,80,1
386,8,1
387,36,1
388,100,0
389,87,1
390,100,0
391,13,0
392,100,0
393,12,1
394,100,0
395,33,1
396,23,1
397,28,1
398,100,0
399,100,0
400,51,0
