episode,steps,reward
0,3,0
1,14,0
2,2,0
3,6,0
4,2,0
5,2,0
6,2,0
7,2,0
8,20,0
9,6,0
10,7,0
11,2,0
12,2,0
13,6,0
14,9,0
15,5,0
16,3,0
17,13,1
18,2,0
19,4,0
20,2,0
21,10,0
22,9,0
23,2,0
24,10,0
25,2,0
26,7,0
27,7,0
28,10,0
29,19,0
30,7,0
31,5,0
32,8,0
33,15,0
34,12,0
35,8,0
36,13,0
37,6,0
38,9,0
39,7,0
40,4,0
41,8,0
42,7,0
43,6,0
44,5,0
45,21,0
46,13,0
47,14,0
48,25,0
49,24,0
50,18,0
51,5,0
52,13,0
53,8,0
54,23,0
55,46,0
56,58,0
57,10,0
58,55,0
59,15,0
60,17,0
61,15,0
62,18,0
63,19,0
64,31,0
65,22,0
66,11,0
67,91,0
68,12,0
69,16,0
70,11,0
71,19,0
72,29,1
73,46,0
74,10,0
75,40,0
76,37,0
77,29,0
78,13,0
79,24,0
80,7,0
81,15,0
82,29,0
83,17,1
84,25,1
85,26,0
86,60,0
87,17,0
88,36,1
89,33,0
90,38,0
91,100,0
92,15,1
93,100,0
94,12,0
95,100,0
96,32,0
97,17,1
98,100,0
99,71,1
100,100,0
101,20,1
102,26,1
103,54,0
104,36,1
105,58,0
106,67,1
107,28,0
108,80,1
109,30,1
110,36,0
111,11,0
112,82,0
113,95,1
114,10,0
115,78,0
116,24,1
117,27,0
118,27,1
119,48,1
120,8,1
121,16,1
122,100,0
123,45,1
124,79,1
125,71,1
126,34,1
127,20,1
128,100,0
129,45,1
130,17,1
131,27,1
132,22,1
133,31,1
134,15,1
135,51,0
136,13,1
137,22,1
138,100,0
139,29,1
140,21,0
141,56,1
142,37,1
143,100,0
144,92,1
145,7,1
146,100,0
147,59,1
148,26,1
149,38,0
150,7,0
151,41,1
152,56,1
153,19,1
154,11,1
155,100,0
156,13,1
157,14,1
158,9,1
159,100,0
160,16,1
161,46,1
162,8,1
163,31,1
164,15,0
165,48,1
166,24,1
167,62,1
168,40,1
169,100,0
170,74,1
171,17,1
172,9,1
173,29,0
174,36,1
175,100,0
176,88,0
177,43,1
178,57,1
179,76,0
180,15,0
181,66,1
182,43,1
183,10,1
184,72,1
185,100,0
186,70,1
187,55,1
188,13,1
189,22,1
190,100,0
191,81,0
192,100,0
193,14,0
194,17,1
195,100,0
196,28,1
197,40,1
198,76,1
199,22,1
200,28,0
201,34,0
202,15,1
203,100,0
204,42,0
205,52,1
206,94,0
207,46,0
208,70,1
209,16,1
210,30,0
211,73,1
212,28,1
213,23,1
214,27,0
215,100,0
216,77,1
217,14,0
218,14,0
219,43,1
220,84,0
221,72,1
222,44,1
223,15,0
224,24,0
225,47,1
226,57,1
227,17,1
228,31,1
229,88,1
230,27,1
231,35,1
232,46,1
233,100,0
234,38,0
235,23,1
236,67,0
237,12,0
238,100,0
239,100,0
240,42,0
241,75,0
242,18,1
243,77,1
244,32,1
245,13,1
246,100,0
247,100,0
248,15,1
249,52,1
250,27,1
251,12,0
252,71,0
253,31,1
254,28,1
255,20,0
256,25,1
257,51,1
258,11,1
259,31,0
260,14,1
261,18,1
262,27,1
263,25,1
264,22,1
265,70,1
266,44,0
267,33,1
268,44,1
269,32,1
270,49,0
271,36,1
272,100,0
273,40,1
274,16,0
275,26,0
276,30,0
277,35,1
278,16,1
279,16,0
280,6,1
281,33,0
282,38,1
283,40,1
284,47,1
285,37,0
286,100,0
287,40,1
288,28,1
289,100,0
290,83,1
291,54,1
292,55,1
293,69,0
294,30,1
295,20,1
296,20,1
297,60,1
298,56,1
299,75,1
300,98,1
301,31,1
302,87,1
303,93,1
304,27,1
305,10,1
306,100,0
307,100,0
308,20,1
309,48,1
310,36,1
311,100,0
312,46,1
313,100,0
314,12,1
315,35,0
316,67,0
317,50,1
318,88,1
319,100,0
320,21,1
321,15,0
322,94,1
323,9,1
324,38,1
325,17,0
326,58,0
327,53,1
328,82,1
329,89,1
330,34,0
331,26,0
332,25,1
333,9,1
334,82,1
335,31,1
336,24,0
337,47,1
338,65,0
339,18,1
340,77,1
341,100,0
342,32,0
343,27,1
344,90,1
345,43,1
346,27,0
347,29,1
348,28,1
349,19,0
350,100,0
351,36,1
352,82,1
353,93,0
354,25,0
355,17,1
356,100,0
357,13,1
358,67,0
359,11,1
360,28,1
361,19,1
362,34,1
363,16,0
364,25,0
365,44,1
366,24,0
367,73,0
368,11,0
369,37,0
370,50,1
371,21,1
372,17,1
373,41,1
374,40,0
375,50,1
376,51,1
377,11,1
378,85,0
379,27,1
380,12,1
381,45,0
382,17,1
383,37,0
384,25,1
385,100,0
386,20,1
387,27,1
388,72,1
389,100,0
390,41,1
391,68,1
392,11,0
393,45,1
394,28,1
395,66,1
396,14,1
397,21,1
398,34,0
399,51,1
400,27,1
401,52,1
402,100,0
403,44,1
404,100,0
405,72,1
406,53,1
407,15,0
408,63,0
409,33,0
410,27,0
411,28,1
412,15,0
413,100,0
414,12,1
415,79,1
416,33,0
417,30,1
418,29,1
419,20,1
420,13,0
421,93,1
422,66,1
423,21,0
424,21,1
425,13,1
426,12,1
427,43,1
428,88,1
429,21,1
430,18,1
431,29,0
432,65,0
433,100,0
434,28,1
435,86,1
436,66,1
437,19,0
438,8,1
439,12,1
440,76,1
441,100,1
442,29,1
443,74,0
444,22,0
445,28,0
446,82,1
447,100,0
448,100,0
449,8,0
450,27,0
451,13,1
452,61,0
453,31,1
454,17,0
455,100,0
456,28,1
457,57,1
458,34,1
459,53,0
460,34,0
461,15,1
462,15,1
463,37,0
464,71,1
465,19,1
466,32,1
467,14,1
468,41,1
469,18,1
470,100,0
471,100,0
472,19,1
473,12,1
474,76,0
475,30,0
476,27,0
477,15,0
478,22,0
479,29,1
480,19,1
481,68,1
482,53,1
483,26,1
484,20,1
485,46,1
486,28,1
487,13,1
488,58,1
489,100,0
490,39,1
491,35,1
492,100,0
493,100,0
494,64,1
495,93,1
496,60,1
497,34,1
498,42,0
499,10,1
500,19,1
501,10,1
502,41,1
503,24,1
504,100,0
505,60,1
506,20,1
507,60,1
508,54,1
509,36,1
510,26,1
511,32,0
512,31,1
513,86,1
514,98,1
515,100,0
516,14,1
517,24,0
518,51,0
519,95,1
520,63,1
521,55,1
522,10,1
523,23,1
524,32,1
525,85,1
526,100,0
527,100,0
528,23,1
529,16,0
530,9,0
531,10,1
532,12,0
533,46,1
534,25,1
535,18,1
536,100,0
537,23,1
538,100,0
539,42,1
540,79,0
541,29,1
542,80,1
543,66,0
544,85,1
545,50,1
546,24,0
547,28,0
548,100,0
549,22,1
550,66,1
551,73,1
552,14,1
553,31,1
554,65,1
555,25,1
556,72,1
557,70,1
558,65,1
559,57,1
560,22,0
561,22,1
562,92,1
563,26,1
564,20,1
565,47,1
566,68,1
567,29,1
568,18,1
569,38,1
570,40,1
571,100,0
572,76,0
573,100,0
574,25,1
575,33,0
576,48,0
577,25,1
578,31,1
579,23,0
580,88,0
581,66,1
582,100,0
583,20,1
584,7,1
585,21,1
586,15,1
587,23,1
588,9,1
589,43,0
590,47,0
591,36,1
592,10,1
593,100,0
594,29,0
595,16,1
596,34,0
597,11,0
598,33,1
599,100,0
600,15,1
601,51,1
602,50,0
603,14,1
604,38,0
605,7,1
606,27,1
607,51,0
608,100,0
609,54,0
610,33,1
611,100,0
612,80,1
613,86,1
614,10,1
615,21,1
616,100,0
617,100,0
618,35,0
619,36,0
620,67,0
621,100,0
622,20,1
623,100,0
624,35,1
625,78,1
626,25,0
627,64,1
628,39,1
629,8,1
630,76,1
631,8,1
632,100,0
633,38,1
634,43,1
635,21,1
636,12,1
637,13,1
638,40,0
639,14,1
640,39,1
641,83,1
642,28,1
643,77,1
644,46,1
645,23,1
646,13,0
647,12,0
648,32,1
649,17,0
650,11,1
651,37,1
652,38,0
653,23,1
654,36,0
655,45,1
656,33,1
657,100,0
658,46,0
659,13,0
660,28,0
661,15,1
662,57,1
663,55,0
664,49,1
665,15,1
666,23,1
667,8,1
668,100,0
669,69,1
670,55,1
671,24,1
672,37,1
673,51,1
674,19,1
675,6,1
676,19,1
677,77,1
678,16,1
679,37,1
680,17,1
681,74,1
682,61,1
683,38,0
684,88,1
685,69,1
686,35,1
687,36,0
688,14,1
689,25,0
690,32,1
691,20,1
692,15,0
693,13,1
694,9,1
695,43,0
696,15,1
697,27,1
698,10,0
699,96,1
700,57,1
701,41,1
702,43,1
703,31,1
704,100,0
705,36,0
706,25,1
707,9,1
708,18,1
709,41,1
710,13,0
711,26,1
712,12,1
713,6,0
714,15,1
715,42,0
716,32,1
717,100,0
718,23,1
719,46,0
720,92,1
721,36,1
722,100,0
723,83,0
724,70,0
725,89,0
726,30,1
727,35,0
728,31,0
729,100,0
730,28,1
731,100,0
732,25,1
733,53,1
734,77,1
735,90,0
736,100,0
737,25,1
738,34,0
739,25,1
740,78,1
741,48,1
742,13,1
743,47,1
744,27,1
745,40,1
746,17,0
747,99,1
748,9,1
749,32,0
750,37,1
751,51,1
752,45,1
753,54,1
754,44,1
755,56,1
756,17,1
757,35,1
758,100,0
759,15,1
760,15,0
761,99,1
762,9,1
763,23,1
764,13,1
765,19,1
766,18,0
767,49,1
768,82,1
769,17,1
770,21,1
771,41,0
772,71,0
773,33,1
774,58,1
775,14,1
776,20,1
777,54,1
778,26,0
779,88,0
780,8,0
781,33,1
782,24,1
783,45,1
784,12,1
785,13,1
786,48,0
787,6,1
788,28,1
789,100,0
790,29,1
791,61,1
792,64,1
793,50,1
794,25,1
795,17,1
796,24,0
797,17,1
798,21,1
799,33,1
800,100,0
801,87,1
802,100,0
803,94,1
804,100,0
805,21,1
806,22,0
807,31,1
808,30,1
809,42,0
810,100,0
811,16,1
812,100,0
813,21,0
814,100,0
815,100,0
816,11,1
817,31,1
818,74,1
819,41,1
820,43,0
821,79,1
822,16,0
823,25,1
824,33,1
825,28,1
826,47,1
827,28,1
828,47,1
829,100,0
830,100,0
831,84,1
832,15,0
833,30,1
834,30,0
835,92,0
836,100,0
837,13,0
838,26,1
839,56,1
840,55,1
841,96,0
842,19,1
843,33,1
844,10,1
845,41,1
846,33,1
847,43,1
848,15,0
849,39,1
850,13,1
851,45,1
852,79,1
853,47,1
854,52,0
855,75,1
856,44,1
857,82,0
858,83,1
859,15,1
860,48,1
861,13,1
862,17,1
863,54,1
864,11,1
865,20,1
866,100,0
867,27,1
868,22,1
869,29,1
870,63,1
871,69,1
872,13,0
873,30,0
874,41,1
875,26,1
876,100,0
877,63,0
878,48,1
879,39,0
880,40,1
881,100,0
882,24,1
883,12,0
884,23,1
885,88,1
886,35,0
887,37,1
888,100,0
889,37,1
890,25,1
891,24,0
892,21,0
893,23,1
894,55,1
895,11,1
896,37,0
897,87,1
898,9,1
899,25,1
900,100,0
901,32,1
902,32,0
903,36,1
904,15,1
905,38,1
906,11,1
907,90,0
908,51,1
909,63,1
910,45,0
911,63,1
912,13,1
913,16,1
914,54,1
915,46,1
916,39,1
917,20,1
918,77,1
919,69,0
920,10,0
921,20,1
922,12,1
923,95,1
924,9,1
925,17,1
926,100,0
927,100,0
928,16,1
929,18,1
930,15,0
931,23,1
932,24,1
933,86,1
934,16,0
935,100,0
936,8,1
937,17,1
938,35,1
939,28,1
940,65,1
941,17,1
942,17,1
943,9,1
944,37,1
945,20,1
946,34,1
947,16,1
948,50,0
949,56,1
950,10,1
951,69,0
952,77,0
953,58,1
954,25,1
955,23,1
956,56,1
957,71,1
958,22,1
959,100,0
960,70,1
961,86,0
962,43,1
963,13,1
964,26,1
965,10,1
966,30,1
967,47,1
968,24,1
969,100,0
970,41,1
971,26,1
972,25,1
973,27,0
974,63,1
975,22,0
976,41,1
977,14,1
978,36,0
979,38,1
980,47,1
981,16,1
982,28,1
983,45,1
984,26,0
985,21,0
986,93,1
987,42,1
988,100,0
989,55,1
990,12,1
991,21,1
992,77,0
993,20,1
994,13,1
995,18,1
996,29,1
997,15,0
998,76,1
999,8,1
1000,18,1
1001,45,1
1002,16,1
1003,100,0
1004,40,0
1005,64,0
1006,9,0
1007,45,1
1008,100,0
1009,100,0
1010,100,1
1011,53,1
1012,14,0
1013,47,1
1014,21,0
1015,100,0
1016,13,0
1017,65,0
1018,31,0
1019,20,1
1020,100,0
1021,32,1
1022,18,1
1023,91,0
1024,100,0
1025,11,1
1026,21,1
1027,21,1
1028,97,1
1029,58,1
