episode,steps,reward
1,22,0
2,26,0
3,70,0
4,22,0
5,28,0
6,8,0
7,36,1
8,19,0
9,20,0
10,9,0
11,66,0
12,29,0
13,133,0
14,28,0
15,34,0
16,26,0
17,27,0
18,16,0
19,27,0
20,43,0
21,18,0
22,16,0
23,45,0
24,59,0
25,60,0
26,36,0
27,9,0
28,10,0
29,39,0
30,37,0
31,58,0
32,42,0
33,50,0
34,85,0
35,86,0
36,26,0
37,153,0
38,51,0
39,24,0
40,200,0
41,200,0
42,200,0
43,200,0
44,84,0
45,193,0
46,37,0
47,58,0
48,84,0
49,108,0
50,43,0
51,48,0
52,102,0
53,22,0
54,57,0
55,200,0
56,101,1
57,148,1
58,91,1
59,52,1
60,72,0
61,31,0
62,55,0
63,62,1
64,51,0
65,107,1
66,41,1
67,80,1
68,111,1
69,99,1
70,97,1
71,90,1
72,98,1
73,167,1
74,100,1
75,63,1
76,81,1
77,171,1
78,135,1
79,112,1
80,42,1
81,107,1
82,75,1
83,78,1
84,132,1
85,99,1
86,114,1
87,174,1
88,116,1
89,86,1
90,167,1
91,133,1
92,71,1
93,139,1
94,47,1
95,50,1
96,116,1
97,71,1
98,85,0
99,51,1
100,185,1
101,141,0
102,9,0
103,188,1
104,99,1
105,51,1
106,158,1
107,90,1
108,200,0
109,139,1
110,133,1
111,71,1
112,55,0
113,200,0
114,81,1
115,102,1
116,200,0
117,33,0
118,165,1
119,78,1
120,135,1
121,72,1
122,192,1
123,53,0
124,60,1
125,118,1
126,70,1
127,57,1
128,115,1
129,50,1
130,57,1
131,56,1
132,115,1
133,179,1
134,100,1
135,81,1
136,156,1
137,87,1
138,56,1
139,99,1
140,108,0
141,75,1
142,177,1
143,200,0
144,68,1
145,144,1
146,78,1
147,39,1
148,57,1
149,95,1
150,69,1
151,94,1
152,109,1
153,31,1
154,200,0
155,115,1
156,83,0
157,94,1
158,32,0
159,200,0
160,200,0
161,165,1
162,130,1
163,63,1
164,159,1
165,98,1
166,122,1
167,59,1
168,160,1
169,135,1
170,94,1
171,51,1
172,153,1
173,35,0
174,200,0
175,109,1
176,66,1
177,105,1
178,55,1
179,114,1
180,95,1
181,172,1
182,103,1
183,117,1
184,43,1
185,124,1
186,123,1
187,91,0
188,92,1
189,105,1
190,80,1
191,200,0
192,69,1
193,130,1
194,60,1
195,62,1
196,126,1
197,103,1
198,170,1
199,111,1
200,91,0
201,25,0
202,57,1
203,84,1
204,80,1
205,35,1
206,96,1
207,200,0
208,66,1
209,123,1
210,149,1
211,200,0
212,74,1
213,90,1
214,119,1
215,88,1
216,30,1
217,55,1
218,97,1
219,141,1
220,200,0
221,129,1
222,136,1
223,125,1
224,200,0
225,200,0
226,200,0
227,29,1
228,102,1
229,86,1
230,200,0
231,51,1
232,50,1
233,45,1
234,88,1
235,124,1
236,200,1
237,136,1
238,75,1
239,200,0
240,59,1
241,45,1
242,56,1
243,120,1
244,95,1
245,122,1
246,40,1
247,80,1
248,88,1
249,54,1
250,59,1
251,200,0
252,78,1
253,80,1
254,137,1
255,119,1
256,133,1
257,188,1
258,35,1
259,60,1
260,86,1
261,93,0
262,112,1
263,150,1
264,200,1
265,200,0
266,140,1
267,79,1
268,97,1
269,185,1
270,43,1
271,53,1
272,121,1
273,174,1
274,70,1
275,40,1
276,146,1
277,49,1
278,24,0
279,200,0
280,126,1
281,38,1
282,94,1
283,94,1
284,72,1
285,130,1
286,39,1
287,8,0
288,96,1
289,67,1
290,87,1
291,70,1
292,97,1
293,64,1
294,73,1
295,38,1
296,59,1
297,80,1
298,35,1
299,141,1
300,108,1
301,104,1
302,200,0
303,142,1
304,71,1
305,127,1
306,200,0
307,79,1
308,23,1
309,84,1
310,189,1
311,79,1
312,153,1
313,98,1
314,153,1
315,73,1
316,162,1
317,74,1
318,200,0
319,165,1
320,84,1
321,90,1
322,115,1
323,123,1
324,39,1
325,94,1
326,93,1
327,72,1
328,89,1
329,162,1
330,99,1
331,116,1
332,64,1
333,65,1
334,134,1
335,58,1
336,85,1
337,179,1
338,111,1
339,100,1
340,149,1
341,78,1
342,117,1
343,104,1
344,108,1
345,47,1
346,65,1
347,74,1
348,79,1
349,131,1
350,56,1
351,81,1
352,62,1
353,79,1
354,57,1
355,80,1
356,159,1
357,163,1
358,75,1
359,77,1
360,29,1
361,47,1
362,65,1
363,144,1
364,89,1
365,86,1
366,54,1
367,200,0
368,200,0
369,104,1
370,64,1
371,77,1
372,45,1
373,79,1
374,76,1
375,43,1
376,52,1
377,193,1
378,172,1
379,90,1
380,69,1
381,121,1
382,110,1
383,187,1
384,71,1
385,88,1
386,73,1
387,200,0
388,165,1
389,57,1
390,86,1
391,51,1
392,114,1
393,77,1
394,110,1
395,166,0
396,54,1
397,33,1
398,105,0
399,53,1
400,192,1
401,49,1
402,54,1
403,50,1
404,105,1
405,65,1
406,200,0
407,200,0
408,70,0
409,64,1
410,83,1
411,80,1
412,91,1
413,60,1
414,58,1
415,77,1
416,88,1
417,118,1
418,67,0
419,35,1
420,200,0
421,83,1
422,200,0
423,68,1
424,139,1
425,68,1
426,98,1
427,103,1
428,130,1
429,119,1
430,101,1
431,56,0
432,134,1
433,73,1
434,96,1
435,55,1
436,49,1
437,56,1
438,200,0
439,52,1
440,48,1
441,46,1
442,52,1
443,57,1
444,65,0
445,38,1
446,55,1
447,106,1
448,146,0
449,73,1
450,77,1
451,93,1
452,32,0
453,200,0
454,84,1
455,125,1
456,115,1
457,51,1
458,196,1
459,117,1
460,112,1
461,62,1
462,45,1
463,45,1
464,88,1
465,59,0
466,200,0
467,200,0
468,150,1
469,51,1
470,46,1
471,29,0
472,81,1
473,100,0
474,176,1
475,124,1
476,31,1
477,70,1
478,174,0
479,50,1
480,124,1
481,74,1
482,89,1
483,118,1
484,48,1
485,191,1
486,54,1
487,115,1
488,131,1
489,78,1
490,96,1
491,43,1
492,190,0
493,64,1
494,48,1
495,120,0
496,145,1
497,56,0
498,44,1
499,200,0
500,43,1
501,15,0
502,62,1
503,108,1
504,66,1
505,70,1
506,32,1
507,87,1
508,40,1
509,43,1
510,140,1
511,64,1
512,94,1
513,98,1
514,72,1
515,114,0
516,102,0
517,53,1
518,133,1
519,39,1
520,136,1
521,80,1
522,99,1
523,63,1
524,64,1
525,128,0
526,41,1
527,75,1
528,200,0
529,53,1
530,69,0
531,49,1
532,76,1
533,37,1
534,200,0
535,159,1
536,51,1
537,49,1
538,87,1
539,137,1
540,47,1
541,38,1
542,59,1
543,84,1
544,173,1
545,73,1
546,92,1
547,43,1
548,104,1
549,87,1
550,81,1
551,68,0
552,134,1
553,75,1
554,200,0
555,74,1
556,31,1
557,92,1
558,34,1
559,200,0
560,93,1
561,94,1
562,90,1
563,116,1
564,134,1
565,133,1
566,46,1
567,95,1
568,125,1
569,30,1
570,62,1
571,200,0
572,130,1
573,169,1
574,172,1
575,41,1
576,56,1
577,92,1
578,142,1
579,60,1
580,87,1
581,53,0
582,64,1
583,200,0
584,77,1
585,119,1
586,70,1
587,157,1
588,59,1
589,46,1
590,76,1
591,200,0
592,87,1
593,161,1
594,101,1
595,67,1
596,33,1
597,200,0
598,130,1
599,84,1
600,99,1
601,53,1
602,58,1
603,125,1
604,147,1
605,45,1
606,53,1
607,108,1
608,86,1
609,100,1
610,79,1
611,147,1
612,31,1
613,115,1
614,108,1
615,109,1
616,67,1
617,71,1
618,101,1
619,43,1
620,200,0
621,199,0
622,177,1
623,56,1
624,29,1
625,105,1
626,57,1
627,200,0
628,95,1
629,130,0
630,65,1
631,74,0
632,59,1
633,110,1
634,107,1
635,87,1
636,99,1
637,77,1
638,141,1
639,145,1
640,109,1
641,103,1
642,39,1
643,79,1
644,116,1
645,108,1
646,53,1
647,83,1
648,131,1
649,44,1
650,51,1
651,187,1
652,130,1
653,107,1
654,103,1
655,89,1
656,31,1
657,78,1
658,90,1
659,77,1
660,46,1
661,135,1
662,200,0
663,96,1
664,200,0
665,84,1
666,100,1
667,47,0
668,69,1
669,88,1
670,104,0
671,163,1
672,177,1
673,86,1
674,138,1
675,69,1
676,115,1
677,64,1
678,89,1
679,119,1
680,115,1
681,132,1
682,48,1
683,43,1
684,193,1
685,86,1
686,70,1
687,132,1
688,104,1
689,98,1
690,117,1
691,65,1
692,54,1
693,79,1
694,29,1
695,50,1
696,72,1
697,91,1
698,85,1
699,124,1
700,110,1
701,46,1
702,103,1
703,99,1
704,90,1
705,32,1
706,107,1
707,147,1
708,200,0
709,55,1
710,107,1
711,115,1
712,118,1
713,73,1
714,64,1
715,120,1
716,155,1
717,182,1
718,33,1
719,148,1
720,117,1
721,172,1
722,89,1
723,85,1
724,65,1
725,200,0
726,56,1
727,142,1
728,62,1
729,35,1
730,48,1
731,85,1
732,134,1
733,68,1
734,128,1
735,66,1
736,89,1
737,71,1
738,42,1
739,106,1
740,200,0
741,200,0
742,87,1
743,125,0
744,111,1
745,81,1
746,76,1
747,105,1
748,57,1
749,121,1
750,30,0
751,77,1
752,61,1
753,100,1
754,31,1
755,152,1
756,200,0
757,86,1
758,200,0
759,62,1
760,49,1
761,58,1
762,52,1
763,56,1
764,145,1
765,84,1
766,107,1
767,97,1
768,59,1
769,110,1
770,62,1
771,200,0
772,99,1
773,54,1
774,89,1
775,161,1
776,28,1
777,106,1
778,200,0
779,92,1
780,133,1
781,107,1
782,182,1
783,169,1
784,130,1
785,93,1
786,77,1
787,124,1
788,200,0
789,133,1
790,110,1
791,200,0
792,81,1
793,61,1
794,75,1
795,143,1
796,141,1
797,188,1
798,52,1
799,121,1
800,60,1
801,100,1
802,133,1
803,99,1
804,127,1
805,115,1
806,200,0
807,200,0
808,115,1
809,68,1
810,54,1
811,93,1
812,200,0
813,94,1
814,110,1
815,97,1
816,66,1
817,200,0
818,198,1
819,126,1
820,42,1
821,59,1
822,152,1
823,182,1
824,86,1
825,52,1
826,111,1
827,196,1
828,80,1
829,38,1
830,200,1
831,55,1
832,83,1
833,119,1
834,200,0
835,132,1
836,55,1
837,200,0
838,66,1
839,98,1
840,141,1
841,180,1
842,43,1
843,114,1
844,62,1
845,121,1
846,67,1
847,12,0
848,83,1
849,72,1
850,138,1
851,123,1
852,139,1
853,35,1
854,66,1
855,48,1
856,45,1
857,139,1
858,67,1
859,191,1
860,48,1
861,96,1
862,142,1
863,162,1
864,102,1
865,110,1
866,116,1
867,75,1
868,131,1
869,101,1
870,82,1
871,95,1
872,34,1
873,70,1
874,95,1
875,66,1
876,200,0
877,90,1
878,130,1
879,51,1
880,131,1
881,65,1
882,48,1
883,87,1
884,148,1
885,94,1
886,90,1
887,28,1
888,126,1
889,76,1
890,182,1
891,59,1
892,72,1
893,83,1
894,88,1
895,44,1
896,87,1
897,131,1
898,136,1
899,200,1
900,122,1
901,100,1
902,193,1
903,37,1
904,200,0
905,82,1
906,127,1
907,136,1
908,46,1
909,60,1
910,66,1
911,33,1
912,80,1
913,76,1
914,97,1
915,158,1
916,123,1
917,46,1
918,89,1
919,55,0
920,122,1
921,20,1
922,56,1
923,78,1
924,129,1
925,115,1
926,100,1
927,91,1
928,50,1
929,46,1
930,180,1
931,185,1
932,64,1
933,200,1
934,39,1
935,200,0
936,89,1
937,73,1
938,73,1
939,53,1
940,200,0
941,200,0
942,76,1
943,200,0
944,193,1
945,89,1
946,69,1
947,81,1
948,26,1
949,145,1
950,146,1
951,85,1
952,100,1
953,120,1
954,35,1
955,68,1
956,200,0
957,34,1
958,57,1
959,74,1
960,106,1
961,188,1
962,97,1
963,36,1
964,39,1
965,135,1
966,71,1
967,156,1
968,154,0
969,111,1
970,128,1
971,83,1
972,41,1
973,106,1
974,122,1
975,64,1
976,149,1
977,41,1
978,107,1
979,70,1
980,83,1
