episode,steps,reward
0,2,0
1,9,0
2,4,0
3,15,0
4,16,0
5,9,0
6,3,0
7,9,0
8,4,0
9,2,0
10,2,0
11,18,0
12,2,0
13,12,0
14,7,0
15,9,0
16,12,0
17,3,0
18,2,0
19,10,0
20,4,0
21,3,0
22,14,0
23,6,0
24,3,0
25,6,0
26,3,0
27,3,0
28,22,0
29,18,0
30,2,0
31,4,0
32,4,0
33,20,0
34,28,0
35,12,0
36,5,0
37,3,0
38,5,0
39,14,0
40,3,0
41,20,0
42,5,0
43,5,0
44,3,0
45,27,0
46,14,1
47,29,0
48,46,1
49,13,0
50,22,0
51,77,0
52,58,1
53,26,0
54,19,0
55,26,0
56,15,0
57,13,0
58,100,0
59,100,0
60,56,0
61,100,0
62,18,1
63,14,0
64,36,0
65,80,0
66,11,1
67,12,1
68,100,0
69,81,1
70,82,0
71,8,1
72,86,1
73,100,0
74,68,1
75,16,1
76,42,1
77,19,1
78,57,0
79,72,0
80,67,1
81,12,0
82,12,1
83,22,0
84,47,1
85,15,0
86,100,0
87,40,0
88,100,0
89,100,0
90,65,1
91,35,0
92,10,1
93,52,1
94,26,1
95,46,1
96,87,1
97,100,0
98,93,1
99,13,1
100,6,0
101,43,1
102,63,0
103,60,1
104,26,1
105,9,1
106,43,0
107,25,0
108,16,0
109,100,0
110,17,1
111,100,0
112,37,0
113,51,1
114,100,0
115,7,1
116,38,1
117,32,1
118,22,1
119,32,1
120,51,1
121,55,1
122,33,1
123,29,1
124,100,0
125,45,1
126,11,0
127,42,1
128,52,1
129,10,1
130,18,1
131,14,1
132,66,1
133,19,0
134,28,1
135,37,1
136,29,1
137,35,1
138,21,0
139,28,0
140,14,1
141,64,1
142,34,1
143,45,0
144,36,1
145,66,1
146,98,1
147,42,1
148,16,1
149,19,1
150,12,0
151,46,1
152,100,0
153,21,1
154,19,1
155,13,0
156,58,1
157,29,1
158,18,1
159,19,1
160,78,1
161,13,1
162,25,1
163,87,1
164,6,1
165,16,1
166,100,0
167,9,1
168,91,1
169,13,1
170,22,0
171,60,1
172,52,1
173,62,1
174,16,1
175,100,0
176,100,0
177,14,1
178,40,1
179,38,0
180,79,1
181,93,1
182,98,1
183,7,1
184,46,1
185,38,1
186,71,0
187,25,1
188,57,1
189,30,1
190,57,1
191,27,1
192,33,1
193,49,1
194,35,1
195,15,1
196,22,0
197,57,1
198,12,1
199,42,1
200,83,1
201,23,1
