episode,steps,reward
1,29,0
2,20,0
3,15,0
4,15,0
5,115,0
6,28,0
7,37,0
8,15,0
9,72,0
10,5,0
11,17,0
12,39,0
13,16,0
14,26,0
15,14,0
16,21,0
17,5,0
18,8,0
19,20,0
20,14,0
21,13,0
22,9,0
23,25,0
24,46,0
25,33,0
26,8,0
27,20,0
28,31,0
29,15,0
30,9,0
31,67,0
32,13,0
33,13,0
34,55,0
35,12,0
36,30,0
37,8,0
38,9,0
39,9,0
40,23,0
41,11,0
42,16,0
43,16,0
44,21,0
45,18,0
46,11,0
47,15,0
48,15,0
49,18,0
50,7,0
51,8,0
52,14,0
53,6,0
54,21,0
55,7,0
56,9,0
57,22,0
58,12,0
59,11,0
60,24,0
61,155,0
62,22,0
63,10,0
64,12,0
65,86,0
66,16,0
67,9,0
68,66,0
69,19,0
70,26,0
71,8,0
72,49,0
73,27,0
74,22,0
75,16,0
76,26,0
77,22,0
78,19,0
79,10,0
80,21,0
81,17,0
82,17,0
83,25,0
84,20,0
85,57,0
86,21,0
87,28,0
88,26,0
89,28,0
90,38,0
91,12,0
92,63,0
93,10,0
94,9,0
95,30,0
96,21,0
97,36,0
98,70,0
99,25,0
100,30,0
101,69,0
102,34,1
103,20,0
104,101,0
105,12,0
106,50,0
107,32,0
108,89,0
109,39,0
110,34,0
111,41,0
112,72,0
113,42,0
114,37,0
115,42,0
116,60,0
117,29,0
118,19,0
119,50,0
120,64,0
121,54,0
122,56,0
123,82,0
124,46,0
125,36,0
126,65,0
127,84,0
128,31,0
129,57,0
130,21,0
131,69,0
132,22,0
133,24,0
134,33,0
135,55,0
136,14,0
137,61,0
138,59,0
139,33,0
140,39,0
141,71,0
142,64,0
143,52,0
144,59,0
145,40,0
146,37,0
147,58,0
148,35,1
149,97,0
150,88,0
151,88,0
152,43,0
153,72,0
154,52,0
155,67,0
156,105,0
157,164,1
158,46,0
159,46,0
160,50,0
161,52,0
162,35,0
163,99,1
164,50,0
165,61,0
166,91,1
167,54,0
168,77,0
169,30,0
170,97,0
171,103,0
172,40,0
173,81,0
174,42,1
175,52,0
176,106,0
177,59,0
178,82,0
179,36,0
180,49,0
181,93,0
182,42,0
183,96,0
184,61,0
185,26,1
186,56,0
187,83,0
188,51,0
189,47,0
190,28,0
191,38,0
192,29,0
193,64,0
194,73,0
195,60,1
196,62,0
197,118,0
198,26,0
199,87,0
200,27,0
201,54,1
202,95,0
203,42,0
204,146,0
205,200,0
206,74,0
207,62,0
208,122,0
209,170,0
210,79,0
211,116,0
212,89,0
213,39,0
214,61,0
215,80,0
216,95,0
217,37,0
218,28,0
219,38,0
220,69,0
221,74,0
222,175,0
223,149,0
224,91,0
225,29,0
226,200,0
227,21,0
228,200,0
229,77,0
230,200,0
231,200,0
232,88,0
233,109,0
234,89,0
235,68,0
236,62,0
237,56,0
238,200,0
239,200,0
240,117,0
241,200,0
242,200,0
243,157,0
244,49,0
245,40,0
246,40,0
247,42,0
248,79,0
249,70,0
250,200,0
251,62,0
252,70,0
253,200,0
254,200,0
255,97,0
256,80,0
257,21,0
258,95,0
259,200,0
260,200,0
261,95,0
262,179,0
263,37,0
264,146,0
265,35,0
266,61,0
267,120,0
268,45,0
269,53,0
270,175,0
271,101,0
272,200,0
273,200,0
274,200,0
275,200,0
276,59,1
277,66,0
278,104,0
279,57,0
280,71,0
281,200,0
282,153,0
283,143,0
284,200,0
285,87,0
286,200,0
287,110,0
288,93,0
289,71,0
290,29,0
291,116,0
292,134,0
293,106,0
294,200,0
295,191,0
296,200,0
297,172,0
298,51,0
299,127,0
300,62,0
301,200,0
302,67,0
303,35,0
304,95,0
305,54,0
306,54,0
307,126,0
308,119,0
309,125,0
310,89,0
311,23,0
312,67,0
313,200,0
314,115,0
315,72,0
316,88,0
317,79,0
318,135,0
319,200,0
320,73,0
321,110,0
322,200,0
323,194,0
324,168,0
325,200,0
326,108,0
327,96,0
328,200,0
329,168,0
330,200,0
331,42,0
332,102,0
333,60,0
334,130,0
335,200,0
336,135,0
337,166,0
338,161,0
339,112,0
340,95,0
341,37,1
342,80,0
343,118,0
344,137,0
345,200,0
346,200,0
347,104,0
348,74,0
349,138,0
350,56,0
351,124,0
352,66,1
353,192,0
354,181,0
355,119,0
356,91,0
357,62,0
358,200,0
359,131,0
360,188,0
361,70,0
362,99,0
363,40,0
364,76,0
365,133,0
366,81,0
367,200,0
368,193,0
369,133,0
370,85,0
371,83,0
372,200,0
373,159,0
374,180,0
375,200,0
376,65,0
377,186,0
378,112,0
379,151,0
380,138,0
381,93,0
382,46,0
383,174,0
384,32,0
385,49,0
386,144,0
387,200,0
388,77,0
389,123,1
390,103,0
391,85,0
392,117,0
393,44,0
394,172,0
395,200,0
396,153,0
397,83,0
398,39,0
399,55,0
400,99,0
401,88,0
402,200,0
403,168,0
404,74,0
405,111,0
406,129,0
407,64,0
408,200,0
409,200,0
410,156,1
411,107,0
412,128,0
413,54,0
414,93,0
415,78,0
416,133,0
417,174,0
418,91,0
419,82,0
420,95,0
421,164,1
422,94,0
423,66,0
424,200,0
425,200,0
426,188,0
427,120,0
428,76,0
429,200,0
430,75,0
431,200,0
432,135,0
433,164,0
434,200,0
435,68,1
436,200,0
437,68,0
438,57,0
439,75,0
440,62,0
441,94,0
442,186,0
443,200,0
444,200,0
445,96,0
446,143,0
447,121,0
448,160,0
449,200,0
450,114,0
451,68,0
452,95,0
453,100,0
454,84,0
455,85,0
456,104,0
457,104,0
458,91,0
459,200,0
460,187,0
461,41,0
462,65,0
463,200,0
464,200,0
465,67,0
466,87,0
467,44,0
468,200,0
469,58,0
470,87,0
471,81,0
472,102,0
473,135,0
474,72,0
475,200,0
476,200,0
477,200,0
478,200,0
479,200,0
480,200,0
481,137,1
482,62,1
483,56,1
484,64,1
485,106,1
486,180,1
487,73,1
488,48,1
489,185,1
490,59,1
491,53,1
492,123,1
493,91,1
494,114,1
495,63,1
496,200,0
497,136,1
498,108,1
499,100,1
500,50,1
501,45,1
502,113,1
503,94,1
504,200,0
505,33,1
506,151,1
507,51,1
508,56,1
509,64,1
510,160,1
511,200,1
512,39,1
513,124,1
514,37,1
515,66,1
516,108,1
517,161,1
518,124,1
519,73,1
520,88,1
521,116,1
522,45,1
523,177,1
524,54,1
525,142,1
526,200,0
527,68,1
528,95,1
529,99,1
530,140,1
531,65,1
532,52,1
533,200,0
534,140,1
535,200,0
536,41,1
537,200,0
538,34,1
539,125,1
540,79,1
541,141,1
542,77,1
543,183,1
544,30,1
545,147,1
546,43,1
547,43,1
548,169,1
549,185,1
550,51,1
551,99,1
552,75,1
553,176,1
554,137,1
555,85,1
556,200,0
557,42,1
558,142,1
559,100,1
560,200,0
561,62,1
562,68,1
563,200,0
564,73,1
565,73,1
566,192,1
567,48,1
568,171,1
569,50,1
570,129,1
571,47,1
572,200,0
573,200,0
574,51,1
575,158,1
576,88,1
577,200,0
578,47,1
579,38,1
580,68,1
581,89,1
582,60,1
583,161,1
584,114,1
585,43,1
586,200,0
587,200,0
588,85,1
589,154,1
590,50,1
591,81,1
592,193,1
593,56,1
594,28,1
595,76,1
596,34,1
597,200,0
598,93,1
599,138,1
600,93,1
601,116,1
602,124,1
603,158,1
604,45,1
605,95,1
606,124,1
607,30,1
608,74,1
609,118,1
610,130,1
611,169,1
612,200,0
613,36,1
614,78,1
615,99,1
616,142,1
617,52,1
618,116,1
619,65,1
620,64,1
621,200,0
622,140,1
623,136,1
624,76,1
625,156,1
626,57,1
627,142,1
628,101,1
629,200,0
630,94,1
631,179,1
632,111,1
633,80,1
634,33,1
635,200,0
636,124,1
637,88,1
638,157,1
639,53,1
640,129,1
641,127,1
642,185,1
643,62,1
644,50,1
645,123,1
646,89,1
647,200,0
648,84,1
649,57,1
650,35,1
651,107,1
652,109,1
653,108,1
654,70,1
655,100,1
656,104,1
657,42,1
658,200,0
659,68,1
660,28,0
661,61,1
662,29,1
663,111,1
664,57,1
665,55,1
666,168,1
667,125,1
668,72,1
669,46,1
670,93,1
671,111,1
672,107,1
673,87,1
674,105,1
675,83,1
676,111,1
677,129,1
678,122,1
679,106,1
680,91,1
681,87,1
682,116,1
683,99,1
684,59,1
685,83,1
686,102,1
687,44,1
688,97,1
689,183,1
690,130,1
691,109,1
692,104,1
693,88,1
694,31,1
695,64,1
696,90,1
697,56,1
698,49,1
699,40,1
700,200,0
701,98,1
702,200,0
703,75,1
704,106,1
705,41,1
706,45,1
707,87,1
708,63,0
709,45,1
710,177,1
711,86,1
712,138,1
713,69,1
714,64,1
715,68,1
716,89,1
717,119,1
718,115,1
719,132,1
720,48,1
721,43,1
722,193,1
723,86,1
724,70,1
725,132,1
726,104,1
727,98,1
728,117,1
729,65,1
730,53,1
731,79,1
732,50,1
733,52,1
734,57,1
735,102,1
736,85,1
737,102,1
738,138,1
739,182,1
740,139,1
741,124,1
742,92,1
743,51,1
744,107,1
745,147,1
746,54,1
747,51,1
748,94,1
749,114,1
750,79,1
751,73,1
752,61,1
753,120,1
754,155,1
755,182,1
756,33,1
757,148,1
758,117,1
759,171,1
760,89,1
761,27,1
762,60,1
763,46,1
764,54,1
765,142,1
766,62,1
767,85,1
768,49,1
769,184,1
770,67,1
771,68,1
772,128,1
773,122,1
774,89,1
775,125,1
776,38,1
777,108,1
778,83,1
779,60,1
780,94,1
781,120,1
782,111,1
783,81,1
784,76,1
785,49,1
786,57,1
787,121,1
788,30,0
789,77,1
790,61,1
791,100,1
792,189,1
793,152,1
794,200,0
795,86,1
796,200,0
797,62,1
798,49,1
799,58,1
800,52,1
