episode,steps,reward
1,4,0
2,3,0
3,2,0
4,7,1
5,2,0
6,8,0
7,5,0
8,5,0
9,5,0
10,4,0
11,4,0
12,6,0
13,6,0
14,6,0
15,6,0
16,13,0
17,4,0
18,6,0
19,9,0
20,4,0
21,3,0
22,5,0
23,2,0
24,3,0
25,2,0
26,2,0
27,8,0
28,6,0
29,7,0
30,12,0
31,3,0
32,2,0
33,21,0
34,6,0
35,16,0
36,6,0
37,10,0
38,2,0
39,4,0
40,8,0
41,14,0
42,3,0
43,5,0
44,9,0
45,17,0
46,3,0
47,5,0
48,9,1
49,6,0
50,13,0
51,18,0
52,6,0
53,14,0
54,5,0
55,8,0
56,6,0
57,11,0
58,54,0
59,18,0
60,4,0
61,20,0
62,15,0
63,9,0
64,14,0
65,7,0
66,22,0
67,4,0
68,9,0
69,7,0
70,7,0
71,3,0
72,4,0
73,9,0
74,11,0
75,27,0
76,14,0
77,13,0
78,9,0
79,6,0
80,21,0
81,5,0
82,14,0
83,14,0
84,40,0
85,15,0
86,11,0
87,5,0
88,12,0
89,21,0
90,32,0
91,25,0
92,29,0
93,17,0
94,15,0
95,56,0
96,34,0
97,7,0
98,4,0
99,45,0
100,29,0
101,9,1
102,32,0
103,35,0
104,10,0
105,14,0
106,8,0
107,49,0
108,9,0
109,7,0
110,31,0
111,25,1
112,23,0
113,33,0
114,21,0
115,15,0
116,6,0
117,10,0
118,6,0
119,15,1
120,8,0
121,31,0
122,35,0
123,9,0
124,23,0
125,9,0
126,24,0
127,44,0
128,41,0
129,22,0
130,36,0
131,33,0
132,27,0
133,37,1
134,40,1
135,58,1
136,47,0
137,41,0
138,13,1
139,16,0
140,16,1
141,34,0
142,56,0
143,22,0
144,100,0
145,41,1
146,100,0
147,21,0
148,100,0
149,16,1
150,66,1
151,51,1
152,45,0
153,28,1
154,50,1
155,91,1
156,44,1
157,20,1
158,19,1
159,12,0
160,11,1
161,86,1
162,21,1
163,19,1
164,13,0
165,58,1
166,29,1
167,18,1
168,19,1
169,9,1
170,13,1
171,25,1
172,87,1
173,6,1
174,16,1
175,41,1
176,9,1
177,62,1
178,13,1
179,22,0
180,60,1
181,52,1
182,62,1
183,16,1
184,100,0
185,82,0
186,14,1
187,40,1
188,38,0
189,79,1
190,93,1
191,98,1
192,7,1
193,46,1
194,38,1
195,71,0
196,25,1
197,57,1
198,30,1
199,16,1
200,43,1
201,33,1
202,49,1
203,88,1
204,31,1
205,22,0
206,57,1
207,12,1
208,42,1
209,13,1
210,23,1
211,9,0
212,16,1
213,45,1
214,52,0
215,24,0
216,16,1
217,43,1
218,24,1
219,18,0
220,15,1
221,100,0
222,74,1
223,100,0
224,10,1
225,100,0
226,72,1
227,29,0
228,59,1
229,93,1
230,21,1
231,24,1
232,20,1
233,13,1
234,42,1
235,51,0
236,89,1
237,100,0
238,26,1
239,26,0
240,37,1
241,57,0
242,52,0
243,14,1
244,16,1
245,42,0
246,61,1
247,12,1
248,9,1
249,100,0
250,25,1
251,20,1
252,11,1
253,23,1
254,99,1
255,100,0
256,19,1
257,21,1
258,68,1
259,34,1
260,42,0
261,72,1
262,35,1
263,19,1
264,29,1
265,44,1
266,23,1
267,97,1
268,93,1
269,45,1
270,89,1
271,56,1
272,7,0
273,100,0
274,18,1
275,38,1
276,100,0
277,60,1
278,100,0
279,51,1
280,71,1
281,48,1
282,21,1
283,10,1
284,100,0
285,27,1
286,33,1
287,100,0
288,24,0
289,60,1
290,27,1
291,12,1
292,26,1
293,100,0
294,45,1
295,44,1
296,30,1
297,40,1
298,19,1
299,26,1
300,51,1
301,38,1
302,53,1
303,23,0
304,61,1
305,17,1
306,11,1
307,61,1
308,6,1
309,12,1
310,23,1
311,100,0
312,42,1
313,9,0
314,16,1
315,25,0
316,73,1
317,38,1
318,18,0
319,89,1
320,14,1
321,26,1
322,14,1
323,63,1
324,38,1
325,100,0
326,38,1
327,15,0
328,10,0
329,40,0
330,10,1
331,11,0
332,16,1
333,41,1
334,41,1
335,18,1
336,38,1
337,90,1
338,98,1
339,14,1
340,15,1
341,21,0
342,100,0
343,55,1
344,65,1
345,13,0
346,100,0
347,26,1
348,18,1
349,56,1
350,32,1
351,48,1
352,65,1
353,71,1
354,90,1
355,27,0
356,35,1
357,19,0
358,100,0
359,28,1
360,44,1
361,100,0
362,90,1
363,35,1
364,73,1
365,52,1
366,73,1
367,18,1
368,17,1
369,72,1
370,11,1
371,51,1
372,42,0
373,29,1
374,14,0
375,22,1
376,24,1
377,28,1
378,18,0
379,16,1
380,12,0
381,29,0
382,18,1
383,20,1
384,54,1
385,10,1
386,80,1
387,100,0
388,27,1
389,24,1
390,95,0
391,15,0
392,100,0
393,38,1
394,44,1
395,30,1
396,23,1
397,34,1
398,17,1
399,58,0
400,27,1
401,40,1
402,15,0
403,17,0
404,33,1
405,22,1
406,19,1
407,11,1
408,100,0
409,28,1
410,11,1
411,32,1
412,21,1
413,22,1
414,23,1
415,9,1
416,22,1
417,66,0
418,14,1
419,50,0
420,50,1
421,46,0
422,82,0
423,15,1
424,27,1
425,100,0
426,83,1
427,15,1
428,100,0
429,12,1
430,40,1
431,88,1
432,27,1
433,68,1
434,26,1
435,29,1
436,35,1
437,15,1
438,27,1
439,43,0
440,27,1
441,83,0
442,25,1
443,30,0
444,82,1
445,24,1
446,17,1
447,19,1
448,30,1
449,25,1
450,11,1
451,100,0
452,100,0
453,17,0
454,30,1
455,100,0
456,100,0
457,100,0
458,100,0
459,90,0
460,14,1
461,10,1
462,99,1
463,62,1
464,41,1
465,74,1
466,68,1
467,38,0
468,15,0
469,40,1
470,21,1
471,80,1
472,7,0
473,23,1
474,8,0
475,10,0
476,35,1
477,43,1
478,12,0
479,100,0
480,28,1
481,21,1
482,96,1
483,11,1
484,37,1
485,18,0
486,8,1
487,36,1
488,100,0
489,60,1
490,79,1
491,49,1
492,24,1
493,12,1
494,87,0
495,33,1
496,23,1
497,28,1
498,79,1
499,42,1
500,38,1
501,100,0
502,88,1
503,25,1
504,10,1
505,80,1
506,18,0
507,40,1
508,15,1
509,25,1
510,46,1
511,14,1
512,32,1
513,94,1
514,15,1
515,43,1
516,60,1
517,33,1
518,51,0
519,17,1
520,100,0
521,100,0
522,82,1
523,100,0
524,100,0
525,100,0
526,54,1
527,83,1
528,40,1
529,14,0
530,85,1
531,22,1
532,11,1
533,37,1
534,49,1
535,29,1
536,100,0
537,10,1
538,38,1
539,18,1
540,49,1
541,46,0
542,68,1
543,100,0
544,8,1
545,49,1
546,91,1
547,23,1
548,84,1
549,26,1
550,62,1
551,100,0
552,59,1
553,100,0
554,11,1
555,77,1
556,65,1
557,26,1
558,25,1
559,44,1
560,51,1
561,64,1
562,77,1
563,29,1
564,10,0
565,49,1
566,54,1
567,21,1
568,55,1
569,54,1
570,10,1
571,77,1
572,37,1
573,67,1
574,73,1
575,30,1
576,62,1
577,100,0
578,31,1
579,35,1
580,16,1
581,52,1
582,34,1
583,12,1
584,33,1
585,19,1
586,100,0
587,59,1
588,39,1
589,56,1
590,20,1
591,15,0
592,44,1
593,35,0
594,52,1
595,34,1
596,36,0
597,100,0
598,10,1
599,24,1
600,21,1
601,27,1
602,59,1
603,23,1
604,15,1
605,68,1
606,32,1
607,32,1
608,32,1
609,93,1
610,64,0
611,21,1
612,19,1
613,9,0
614,100,0
615,100,0
616,100,1
617,29,1
618,30,0
619,13,1
620,95,0
621,28,1
622,10,0
623,38,1
624,24,1
625,46,1
626,33,0
627,52,1
628,39,1
629,54,1
630,100,0
631,9,1
632,18,1
633,85,1
634,69,1
635,33,1
636,100,0
637,37,1
638,27,1
639,36,1
640,78,1
641,34,1
642,100,0
643,20,1
644,100,0
645,19,1
646,32,1
647,8,1
648,10,0
649,21,1
650,15,1
651,10,1
652,23,1
653,40,1
654,100,0
655,29,1
656,42,1
657,69,1
658,95,1
659,20,1
660,100,0
661,10,1
662,44,0
663,17,1
664,23,1
665,99,1
666,14,1
667,9,1
668,17,1
669,100,0
670,17,1
671,19,1
672,44,1
673,30,1
674,100,0
675,100,0
676,14,1
677,63,1
678,40,1
679,51,1
680,82,1
681,55,1
682,41,1
683,100,0
684,100,0
685,9,1
686,17,1
687,14,0
688,50,0
689,19,1
690,21,1
691,65,0
692,73,1
693,15,1
694,23,1
695,15,1
696,17,1
697,100,0
698,10,1
699,23,1
700,66,1
701,23,1
702,54,1
703,25,1
704,26,1
705,20,0
706,24,1
707,14,1
708,22,1
709,21,1
710,39,1
711,100,0
712,56,1
713,27,1
714,9,1
715,79,1
716,63,1
717,34,1
718,26,1
719,100,0
720,88,1
721,54,0
722,44,1
723,42,1
724,14,1
725,10,0
726,64,1
727,57,1
728,45,1
729,28,1
730,15,1
731,18,1
732,66,1
733,9,0
734,100,0
735,100,0
736,15,1
737,100,0
738,35,1
739,15,1
740,14,1
741,20,1
742,22,1
743,45,1
744,32,0
745,18,1
746,63,0
747,49,1
748,28,1
749,66,1
750,95,1
751,31,1
752,29,0
753,99,1
754,58,1
755,18,1
756,21,0
757,100,0
758,7,0
759,100,0
760,22,1
761,30,1
762,89,1
763,28,1
764,63,1
765,21,1
766,53,1
767,100,0
768,74,1
769,41,1
770,76,1
771,24,1
772,17,1
773,42,1
774,31,1
775,56,0
776,14,1
777,66,1
778,60,1
779,47,1
780,100,0
781,77,1
782,62,1
783,22,1
784,35,1
785,100,0
786,34,1
787,16,1
788,30,1
789,37,1
790,25,1
791,100,0
792,32,1
793,10,1
794,22,1
795,20,1
796,39,1
797,83,0
798,38,1
799,65,1
800,29,1
801,24,1
802,61,1
803,33,1
804,66,1
805,51,0
806,50,0
807,21,0
808,20,1
809,8,1
810,100,0
811,57,1
812,29,1
813,32,1
814,14,1
815,29,1
816,66,1
817,17,1
818,63,0
819,10,1
820,32,1
821,11,1
822,17,1
823,78,1
824,43,1
825,13,0
826,36,0
827,29,1
828,24,1
829,100,0
830,23,1
831,20,1
832,40,1
833,21,1
834,18,1
835,13,1
836,100,0
837,33,1
838,100,0
839,23,1
840,15,1
841,80,0
842,31,1
843,30,1
844,75,1
845,44,1
846,45,0
847,100,0
848,14,1
849,37,1
850,45,1
851,16,1
852,36,1
853,100,0
854,10,1
855,16,1
856,32,0
857,14,1
858,30,1
859,21,0
860,26,1
861,15,1
862,10,1
863,100,0
864,34,1
865,100,0
866,100,0
867,25,1
868,100,0
869,45,1
870,34,1
871,15,1
872,39,1
873,50,1
874,19,1
875,30,1
876,55,1
877,74,1
878,15,1
879,20,1
880,24,0
881,92,1
882,78,1
883,30,0
884,80,1
885,11,0
886,22,1
887,50,1
888,87,1
889,62,1
890,26,0
891,19,1
892,14,0
893,67,0
894,60,1
895,25,1
896,36,1
897,100,0
898,13,0
899,17,1
900,96,1
901,60,0
902,100,0
903,30,1
904,25,0
905,83,1
906,28,1
907,64,1
908,45,0
909,27,1
910,32,1
911,14,1
912,100,0
913,10,1
914,23,1
915,34,1
916,54,1
917,25,1
918,61,1
919,27,1
920,79,1
921,45,0
922,41,1
923,23,1
924,57,1
925,15,1
926,96,1
927,31,1
928,12,1
929,6,1
930,56,1
931,78,1
932,52,1
933,34,1
934,75,1
935,43,1
936,41,1
937,57,1
938,23,1
939,52,1
940,23,1
941,14,1
942,42,1
943,12,1
944,54,0
945,28,1
946,29,0
947,30,1
948,28,1
949,32,1
950,21,1
951,24,1
952,32,1
953,20,1
954,41,1
955,19,1
956,67,1
957,29,1
958,21,1
959,100,0
960,19,1
961,90,1
962,69,1
963,15,1
964,15,0
965,100,0
966,100,0
967,10,1
968,13,0
969,13,1
970,65,1
971,23,1
972,66,1
973,43,1
974,46,1
975,80,1
976,22,1
977,39,1
978,22,1
979,81,1
980,100,0
981,38,0
982,11,1
983,25,1
984,25,1
985,23,1
986,32,0
987,11,1
988,42,1
989,7,0
990,31,0
991,17,1
992,100,0
993,34,1
994,45,1
995,87,1
996,87,1
997,63,1
998,78,1
999,50,0
1000,30,1
1001,99,0
1002,65,0
1003,8,1
1004,53,1
1005,38,1
1006,66,1
1007,60,1
1008,10,1
1009,38,0
1010,17,1
1011,42,0
1012,33,1
1013,89,1
1014,17,1
1015,33,1
1016,16,0
1017,19,1
1018,100,0
1019,23,0
1020,36,1
1021,49,0
1022,60,1
1023,100,0
1024,90,1
1025,26,1
1026,36,1
1027,51,1
1028,49,1
1029,100,0
1030,9,1
1031,19,1
1032,37,1
1033,24,1
1034,93,0
1035,100,0
1036,31,1
1037,30,1
1038,72,1
1039,12,1
1040,37,1
1041,68,0
1042,21,1
1043,18,1
1044,100,0
1045,49,1
1046,96,1
1047,24,1
1048,14,0
1049,10,1
1050,17,1
1051,100,0
1052,100,0
1053,14,1
1054,100,0
1055,42,1
1056,100,0
1057,12,0
1058,23,1
1059,11,1
1060,100,0
1061,48,1
1062,63,1
1063,21,1
1064,43,1
1065,35,1
1066,24,0
1067,17,1
1068,72,1
1069,8,1
1070,14,0
1071,100,0
1072,16,0
1073,100,0
1074,67,1
1075,59,1
1076,18,1
1077,41,0
1078,33,0
1079,100,0
1080,100,0
1081,50,1
1082,100,0
1083,12,0
1084,100,0
1085,32,0
1086,19,1
1087,100,0
1088,10,1
1089,85,1
1090,21,1
1091,27,1
1092,54,0
1093,36,0
1094,31,0
1095,70,1
1096,20,1
1097,72,1
1098,31,1
1099,23,1
1100,11,0
1101,80,1
1102,80,1
1103,10,0
1104,53,1
1105,21,1
1106,27,0
1107,29,1
1108,52,1
1109,100,0
1110,17,1
1111,20,0
1112,100,0
1113,50,1
1114,72,1
1115,38,1
1116,28,1
1117,100,0
1118,46,1
1119,12,1
1120,35,1
1121,26,1
1122,53,1
1123,13,1
1124,38,1
1125,20,1
1126,80,1
1127,98,1
1128,41,1
1129,21,0
1130,49,1
1131,15,1
1132,46,1
1133,93,1
1134,15,1
