episode,steps,reward
0,6,0
1,11,0
2,9,0
3,8,0
4,9,1
5,4,0
6,6,0
7,8,0
8,3,0
9,2,0
10,12,0
11,2,0
12,13,0
13,17,0
14,2,0
15,4,0
16,2,0
17,10,0
18,14,1
19,4,0
20,4,0
21,3,0
22,2,0
23,5,0
24,24,0
25,3,0
26,8,0
27,6,0
28,6,0
29,2,0
30,3,0
31,7,0
32,4,0
33,5,0
34,4,0
35,3,0
36,2,0
37,5,0
38,2,0
39,3,0
40,5,0
41,4,0
42,7,0
43,2,0
44,4,0
45,3,0
46,7,0
47,17,0
48,7,0
49,6,0
50,5,0
51,12,0
52,6,0
53,6,0
54,9,0
55,6,0
56,5,0
57,7,0
58,5,0
59,4,0
60,10,0
61,2,0
62,19,0
63,3,0
64,5,0
65,5,0
66,5,0
67,8,0
68,4,0
69,4,0
70,11,0
71,14,1
72,7,0
73,7,0
74,2,0
75,10,0
76,3,0
77,6,0
78,7,0
79,5,0
80,6,0
81,4,0
82,2,0
83,15,0
84,7,0
85,2,0
86,23,0
87,3,0
88,3,0
89,20,0
90,11,0
91,17,0
92,3,0
93,4,0
94,4,0
95,13,0
96,13,0
97,8,0
98,3,0
99,17,0
100,32,0
101,6,0
102,9,0
103,2,0
104,4,0
105,2,0
106,7,0
107,2,0
108,3,0
109,8,0
110,7,0
111,6,0
112,9,0
113,11,0
114,11,0
115,2,0
116,2,0
117,25,0
118,14,0
119,20,0
120,10,0
121,2,0
122,15,0
123,8,0
124,12,0
125,4,0
126,9,0
127,14,0
128,10,0
129,7,0
130,21,0
131,8,0
132,8,0
133,7,0
134,20,0
135,6,0
136,33,0
137,6,0
138,3,0
139,5,0
140,12,0
141,3,0
142,11,0
143,18,0
144,29,0
145,22,0
146,9,0
147,11,0
148,6,0
149,14,0
150,6,0
151,6,0
152,13,0
153,12,0
154,7,0
155,35,0
156,5,0
157,22,0
158,7,0
159,9,0
160,8,0
161,6,0
162,9,0
163,34,0
164,26,0
165,33,1
166,5,0
167,10,0
168,4,0
169,5,0
170,7,0
171,13,0
172,18,0
173,22,0
174,9,0
175,7,0
176,12,0
177,19,0
178,8,0
179,15,0
180,25,0
181,5,0
182,6,0
183,10,0
184,27,0
185,19,0
186,7,0
187,24,0
188,27,0
189,9,0
190,7,0
191,10,0
192,17,0
193,15,0
194,4,0
195,13,0
196,28,0
197,7,0
198,12,0
199,28,0
200,7,0
201,9,0
202,10,0
203,9,0
204,16,0
205,9,0
206,22,0
