episode,steps,reward
0,10,0
1,7,0
2,10,0
3,5,0
4,3,0
5,13,0
6,6,0
7,3,0
8,11,0
9,2,0
10,4,0
11,13,0
12,5,0
13,9,0
14,2,0
15,8,0
16,5,0
17,4,0
18,2,0
19,3,0
20,5,0
21,7,0
22,3,0
23,5,0
24,6,0
25,3,0
26,8,0
27,6,0
28,8,0
29,9,0
30,6,0
31,16,0
32,15,0
33,4,0
34,4,0
35,2,0
36,8,0
37,12,0
38,30,0
39,2,0
40,4,0
41,20,0
42,24,0
43,6,0
44,8,0
45,3,0
46,4,0
47,3,0
48,3,0
49,7,0
50,9,0
51,12,0
52,5,0
53,5,0
54,6,1
55,16,0
56,26,1
57,12,0
58,19,0
59,17,0
60,3,0
61,9,0
62,29,0
63,3,0
64,8,0
65,9,0
66,14,0
67,25,1
68,16,1
69,17,0
70,11,0
71,40,0
72,18,0
73,11,0
74,4,0
75,8,0
76,21,0
77,19,0
78,36,1
79,11,0
80,14,0
81,46,1
82,12,1
83,24,1
84,6,0
85,42,0
86,11,0
87,6,0
88,14,0
89,5,0
90,7,0
91,22,1
92,10,0
93,7,0
94,11,0
95,9,0
96,11,0
97,8,0
98,13,0
99,7,0
100,6,0
101,28,0
102,35,0
103,16,0
104,12,0
105,13,0
106,5,0
107,4,0
108,13,0
109,4,0
110,21,0
111,22,0
112,10,0
113,10,0
114,6,0
115,16,0
116,33,0
117,15,0
118,10,0
119,5,0
120,18,0
121,15,0
122,10,1
123,21,0
124,9,0
125,11,0
126,14,0
127,20,0
128,10,0
129,10,0
130,15,0
131,9,0
132,5,0
133,4,0
134,10,0
135,7,0
136,42,1
137,11,0
138,5,0
139,3,0
140,13,0
141,20,1
142,4,0
143,18,0
144,12,0
145,11,0
146,27,0
147,22,0
148,30,0
149,8,0
150,23,0
151,14,0
152,6,0
153,8,0
154,8,0
155,14,0
156,16,0
157,3,0
158,9,0
159,44,0
160,6,0
161,27,0
162,10,0
163,9,0
164,4,0
165,12,0
166,14,1
167,17,0
168,13,0
169,16,0
170,5,0
171,17,1
172,30,0
173,18,0
174,12,0
175,23,0
176,27,0
177,11,0
178,11,0
179,7,0
180,22,0
181,7,0
182,8,0
183,25,0
184,24,0
185,11,0
186,22,0
187,5,0
188,18,0
189,6,0
190,14,0
191,24,0
192,8,0
193,11,0
194,28,0
195,18,0
196,10,0
197,13,0
198,20,0
199,22,0
200,68,0
201,13,0
202,23,1
203,14,0
204,9,1
205,29,0
206,3,0
207,36,0
208,16,0
209,29,0
210,22,0
211,9,0
212,36,0
213,30,0
214,5,0
215,9,1
216,11,1
217,12,0
218,36,1
219,7,1
220,17,0
221,10,0
222,7,0
223,21,0
224,14,0
225,11,0
226,4,0
227,10,0
228,5,0
229,3,0
230,36,0
231,12,0
232,23,0
233,16,0
234,4,0
235,4,0
236,53,0
237,6,0
238,7,0
239,5,0
240,14,0
241,76,1
242,19,0
243,6,0
244,8,0
245,34,0
246,21,1
247,11,0
248,7,1
249,14,0
250,18,0
251,5,0
252,6,0
253,43,1
254,8,0
255,15,0
256,26,0
257,6,0
258,4,0
259,9,0
260,8,0
261,16,0
262,46,0
263,11,0
264,18,0
265,26,0
266,9,0
267,11,0
268,8,0
269,6,0
270,7,0
271,12,0
272,16,0
273,8,0
274,11,0
275,20,0
276,5,0
277,13,0
278,34,0
279,16,0
280,8,0
281,4,0
282,12,0
283,9,0
284,29,0
285,10,0
286,9,0
287,59,0
288,14,0
289,15,0
290,13,0
291,8,0
292,11,0
293,12,0
294,25,0
295,13,0
296,5,0
297,20,1
298,6,0
299,7,0
300,10,0
301,22,0
302,11,0
303,18,1
304,26,0
305,16,0
306,15,0
307,3,0
308,10,0
309,12,0
310,4,0
311,34,0
312,19,0
313,28,1
314,7,0
315,16,0
316,18,0
317,36,0
318,7,0
319,14,0
320,11,1
321,35,0
322,12,0
323,5,0
324,28,0
325,7,0
326,5,0
327,25,0
328,4,0
329,18,0
330,31,0
331,7,0
332,26,0
333,10,0
334,25,1
335,7,0
336,24,1
337,7,0
338,10,0
339,6,0
340,3,0
341,9,0
342,9,0
343,10,0
344,7,0
345,6,0
346,31,1
347,25,0
348,8,0
349,43,0
350,5,0
351,25,0
352,26,0
353,9,0
354,28,0
355,23,0
356,13,0
357,13,0
358,4,0
359,11,1
360,22,0
361,6,0
362,6,0
363,21,0
364,9,0
365,24,0
366,10,1
367,4,0
368,10,0
369,10,0
370,23,0
371,30,0
372,6,0
373,7,0
374,7,0
375,34,1
376,12,0
377,22,1
378,9,0
379,37,0
380,7,0
381,18,0
382,18,0
383,26,1
384,12,1
385,24,0
386,5,0
387,9,0
388,16,0
389,23,0
390,4,0
391,22,0
392,5,0
393,34,0
394,17,0
395,7,0
396,7,0
397,33,0
398,5,0
399,25,0
400,28,0
401,30,1
402,6,0
403,10,1
404,5,0
405,21,0
406,6,0
407,9,0
408,26,1
409,13,0
410,32,0
411,6,0
412,26,1
413,3,0
414,3,0
415,19,0
416,9,0
417,4,0
418,7,0
419,18,0
420,48,0
421,3,0
422,27,1
423,54,0
424,10,0
425,6,0
426,4,0
427,37,0
428,7,0
429,13,0
430,8,0
431,29,0
432,25,0
433,12,1
434,5,0
435,20,0
436,17,0
437,36,0
438,8,0
439,7,0
440,9,0
441,8,0
442,6,0
443,4,0
444,4,0
445,22,0
446,11,0
447,5,0
448,9,0
449,7,0
450,5,0
451,3,0
452,17,0
453,7,0
454,8,0
455,4,0
456,18,0
457,43,1
458,13,0
459,8,1
460,5,0
461,12,1
462,35,0
463,15,1
464,9,0
465,14,0
466,15,0
467,4,0
468,12,0
469,9,1
470,11,0
471,18,0
472,73,0
473,25,0
474,19,1
475,10,0
476,12,1
477,16,0
478,4,0
479,8,0
480,6,0
481,6,0
482,19,0
483,16,0
484,16,0
485,10,0
486,11,0
487,3,0
488,3,0
489,17,0
490,14,1
491,23,0
492,13,0
493,18,0
494,3,0
495,19,1
496,11,0
497,10,0
498,6,0
499,43,0
500,9,0
501,12,0
502,10,0
503,17,0
504,23,0
505,11,0
