episode,steps,reward
0,4,0
1,4,0
2,2,0
3,7,0
4,7,0
5,10,0
6,3,0
7,7,0
8,4,0
9,10,0
10,3,0
11,11,0
12,6,0
13,11,0
14,2,0
15,2,0
16,22,1
17,9,0
18,4,0
19,11,0
20,7,1
21,56,0
22,17,0
23,19,0
24,15,0
25,19,0
26,22,0
27,14,0
28,29,0
29,7,0
30,35,1
31,10,0
32,17,0
33,13,0
34,39,0
35,22,0
36,4,0
37,4,0
38,11,0
39,11,0
40,20,0
41,21,0
42,8,0
43,2,0
44,2,0
45,25,0
46,3,0
47,5,0
48,6,0
49,13,0
50,3,0
51,12,0
52,7,0
53,6,0
54,2,0
55,4,0
56,2,0
57,3,0
58,4,0
59,7,0
60,6,0
61,10,1
62,18,0
63,24,0
64,25,0
65,19,0
66,14,0
67,4,0
68,4,0
69,8,0
70,11,0
71,4,0
72,13,0
73,8,0
74,5,0
75,16,0
76,4,0
77,2,0
78,4,0
79,5,0
80,4,0
81,3,0
82,42,0
83,22,0
84,19,1
85,53,1
86,64,1
87,17,1
88,100,0
89,42,1
90,100,0
91,38,0
92,32,0
93,100,0
94,5,0
95,48,0
96,48,1
97,11,0
98,12,0
99,100,0
100,6,0
101,93,1
102,36,1
103,20,1
104,61,1
105,19,1
106,22,0
107,34,1
108,19,1
109,22,0
110,11,0
111,100,0
112,27,0
113,29,1
114,18,0
115,27,1
116,37,0
117,79,0
118,100,0
119,24,0
120,64,1
121,10,0
122,29,1
123,33,1
124,42,0
125,54,1
126,6,0
127,15,0
128,74,0
129,100,0
130,11,0
131,8,0
132,37,0
133,95,0
134,4,0
135,36,0
136,100,0
137,14,0
138,12,0
139,51,0
140,100,0
141,29,0
142,33,0
143,10,0
144,5,0
145,9,0
146,8,0
147,37,1
148,16,1
149,33,0
150,33,0
151,12,1
152,9,1
153,100,0
154,67,0
155,58,1
156,11,1
157,21,0
158,100,0
159,51,0
160,19,1
161,21,1
162,53,1
163,34,1
164,42,0
165,76,0
166,35,1
167,19,1
168,29,1
169,42,0
170,43,0
171,97,1
172,91,1
173,16,0
174,74,0
175,56,1
176,7,0
177,100,0
178,17,0
179,14,0
180,63,1
181,100,0
182,43,1
183,15,1
184,9,0
185,63,0
