episode,steps,reward
0,12,1
1,6,0
2,10,0
3,3,0
4,2,0
5,5,0
6,10,0
7,4,0
8,2,0
9,2,0
10,15,0
11,19,0
12,11,0
13,5,0
14,4,0
15,4,0
16,5,0
17,8,0
18,2,0
19,15,0
20,5,0
21,3,0
22,7,0
23,5,0
24,11,0
25,3,0
26,14,0
27,2,0
28,16,0
29,5,0
30,11,1
31,3,0
32,5,0
33,28,0
34,21,0
35,8,0
36,6,0
37,2,0
38,5,0
39,13,1
40,6,0
41,2,0
42,2,0
43,8,0
44,9,0
45,15,0
46,5,0
47,7,0
48,2,0
49,2,0
50,3,0
51,24,0
52,7,0
53,10,0
54,5,0
55,5,0
56,7,0
57,6,0
58,16,0
59,22,0
60,14,0
61,17,0
62,7,0
63,29,0
64,7,0
65,3,0
66,12,0
67,11,0
68,22,0
69,14,0
70,27,0
71,25,0
72,11,0
73,16,0
74,10,0
75,10,0
76,5,0
77,18,0
78,4,0
79,9,0
80,7,0
81,4,0
82,3,0
83,7,0
84,4,0
85,27,0
86,23,0
87,10,0
88,12,0
89,28,0
90,26,0
91,13,0
92,7,0
93,9,0
94,12,0
95,5,0
96,12,0
97,7,0
98,12,0
99,6,0
100,8,0
101,5,0
102,14,0
103,7,0
104,24,0
105,14,0
106,9,0
107,6,0
108,8,0
109,11,0
110,7,0
111,15,0
112,5,0
113,9,0
114,34,0
115,7,0
116,9,0
117,6,0
118,24,1
119,11,0
120,24,0
121,11,0
122,7,0
123,4,0
124,17,1
125,11,0
126,36,0
127,17,0
128,7,0
129,7,0
130,6,0
131,16,0
132,24,0
133,6,0
134,6,0
135,11,0
136,22,1
137,8,0
138,9,0
139,4,0
140,15,0
141,20,0
142,5,0
143,13,0
144,14,0
145,16,0
146,27,0
147,28,0
148,7,0
149,12,0
150,27,1
151,33,0
152,6,0
153,12,0
154,69,0
155,28,0
156,6,0
157,15,0
158,14,0
159,5,0
160,5,0
161,56,0
162,17,0
163,4,0
164,71,0
165,26,0
166,18,0
167,16,0
168,18,1
169,8,0
170,7,0
171,6,0
172,15,0
173,4,0
174,7,0
175,10,0
176,12,0
177,19,0
178,5,0
179,8,0
180,22,0
181,12,0
182,11,0
183,10,0
184,6,0
185,4,0
186,7,0
187,8,0
188,26,0
189,6,0
190,9,0
191,3,0
192,15,0
193,36,0
194,41,0
195,32,0
196,7,0
197,17,0
198,24,0
199,47,0
200,17,0
201,17,0
202,17,0
203,64,0
204,7,0
205,34,0
206,7,0
207,14,0
208,6,0
209,35,0
210,28,0
211,5,0
212,10,0
213,7,0
214,24,0
215,34,0
216,22,0
217,19,1
218,85,0
219,7,0
220,28,0
221,17,0
222,59,0
223,43,0
224,28,0
225,23,0
226,16,0
227,9,0
228,9,0
229,11,0
230,15,0
231,16,1
232,28,1
233,22,1
234,61,1
235,37,1
236,77,0
237,87,0
238,16,1
239,75,1
240,17,0
241,39,0
242,7,0
243,45,0
244,6,0
245,8,0
246,31,0
247,21,0
248,10,0
249,26,0
250,42,1
251,39,0
252,15,0
253,23,0
254,27,1
255,36,0
256,19,1
257,14,1
258,54,0
259,50,0
260,100,0
261,80,0
262,41,0
263,70,1
264,9,0
265,72,1
266,18,1
267,17,1
268,16,0
269,11,1
270,51,1
271,69,1
272,29,1
273,29,1
274,11,0
275,24,1
276,28,1
277,8,0
278,16,1
279,10,0
280,68,1
281,18,1
282,20,1
283,46,0
284,10,1
285,74,1
286,77,0
287,27,1
288,18,0
289,100,0
290,29,0
291,44,0
292,38,1
293,44,1
294,30,1
295,23,1
296,34,1
297,17,1
298,62,1
299,27,1
300,40,1
301,17,0
302,19,0
303,33,1
304,22,1
305,19,1
306,11,1
307,100,0
308,28,1
309,11,1
310,32,1
311,19,0
312,22,1
313,23,1
314,9,1
315,22,1
316,12,0
317,14,1
318,55,1
319,9,0
320,51,1
321,96,1
322,13,0
323,27,1
324,89,0
325,43,0
326,15,1
327,29,0
328,12,1
329,40,1
330,31,0
331,26,0
332,21,0
333,26,1
334,24,0
335,35,1
336,15,1
337,27,1
338,45,0
339,27,1
340,72,0
341,22,0
342,26,0
343,82,1
344,24,1
345,17,1
346,19,1
347,30,1
348,25,1
349,11,1
350,100,0
351,19,0
352,27,1
353,30,1
354,26,0
355,33,0
356,77,0
357,100,0
358,57,0
359,14,1
360,10,1
361,99,1
362,23,0
363,41,1
364,74,1
365,31,0
366,40,0
367,13,0
368,40,1
369,21,1
370,80,1
371,42,1
372,23,1
373,10,0
374,12,1
375,35,1
376,43,1
377,100,0
378,92,0
379,28,1
380,21,1
381,28,0
382,7,0
383,37,1
384,16,0
385,8,1
386,36,1
387,100,0
388,60,1
389,41,0
390,9,0
391,22,0
392,12,1
393,89,0
394,33,1
395,23,1
396,28,1
397,79,1
398,42,1
399,38,1
400,94,0
401,28,0
402,25,1
403,10,1
404,21,0
405,30,1
406,40,1
407,15,1
408,25,1
409,46,1
410,14,1
411,13,0
412,94,1
413,15,1
414,43,1
415,13,0
416,33,1
417,53,1
418,13,0
419,15,0
420,25,0
421,35,0
422,13,0
423,21,0
424,100,0
425,26,0
426,61,0
427,40,1
428,19,1
429,10,0
430,22,1
431,11,1
432,37,1
433,10,0
434,29,1
435,45,0
436,10,1
437,38,1
438,18,1
439,49,1
440,48,1
441,68,1
442,65,0
443,8,1
444,49,1
445,91,1
446,23,1
447,84,1
448,26,1
449,62,1
450,100,0
451,59,1
452,100,0
453,11,1
454,36,0
455,22,0
456,26,1
457,25,1
458,44,1
459,51,1
460,47,0
461,15,0
462,29,1
463,12,0
464,49,1
465,54,1
466,21,1
467,55,1
468,50,0
469,10,1
470,45,0
471,15,0
472,67,1
473,17,0
474,30,1
475,62,1
476,100,0
477,6,0
478,33,0
479,16,1
480,52,1
481,34,1
482,12,1
483,33,1
484,19,1
485,24,0
486,59,1
487,39,1
488,56,1
489,20,1
490,61,1
491,44,1
492,41,0
493,52,1
494,34,1
495,40,0
496,46,0
497,10,1
498,24,1
499,21,1
500,27,1
501,59,1
502,23,1
503,15,1
504,59,0
505,32,1
506,18,0
507,32,1
508,93,1
509,68,0
510,21,1
511,19,1
512,7,0
513,100,0
514,21,0
515,21,0
516,29,1
517,70,1
518,13,1
519,46,0
520,28,1
521,12,1
522,38,1
523,24,1
524,46,1
525,37,1
526,52,1
527,39,1
528,54,1
529,12,0
530,9,1
531,18,1
532,85,1
533,69,1
534,25,0
535,100,0
536,37,1
537,27,1
538,36,1
539,78,1
540,34,1
541,40,0
542,20,1
543,56,0
544,19,1
545,32,1
546,8,1
547,12,1
548,21,1
549,15,1
550,10,1
551,23,1
552,40,1
553,76,0
554,29,1
555,42,1
556,69,1
557,12,0
558,20,1
559,26,0
560,10,1
561,24,0
562,17,1
563,12,0
564,50,0
565,14,1
566,9,1
567,17,1
568,20,0
569,17,1
570,17,0
571,44,1
572,30,1
573,27,0
574,35,0
575,14,1
576,63,1
577,40,1
578,51,1
579,82,1
580,37,0
581,41,1
582,100,0
583,76,0
584,9,1
585,17,1
586,16,1
587,52,1
588,19,1
589,21,1
590,67,1
591,73,1
592,15,1
593,23,1
594,15,1
595,15,0
596,100,0
597,8,0
598,23,1
599,66,1
600,23,1
601,54,1
602,25,1
603,26,1
604,16,0
605,24,1
606,14,1
607,22,1
608,21,1
609,39,1
610,87,0
611,23,0
612,27,1
613,9,1
614,22,0
615,63,1
616,34,1
617,26,1
618,100,0
619,88,1
620,62,1
621,44,1
622,42,1
623,14,1
624,12,0
625,64,1
626,57,1
627,45,1
628,28,1
629,15,1
630,18,1
631,66,1
632,11,1
633,25,0
634,11,0
635,15,1
636,100,0
637,35,1
638,13,0
639,14,1
640,20,1
641,22,1
642,45,1
643,37,1
644,18,1
645,41,0
646,49,1
647,14,0
648,66,1
649,30,0
650,31,1
651,55,0
652,81,0
653,58,1
654,18,1
655,53,1
656,8,0
657,11,0
658,22,0
659,22,1
660,28,0
661,89,1
662,28,1
663,7,0
664,21,1
665,53,1
666,100,0
667,74,1
668,41,1
669,76,1
670,24,1
671,17,1
672,42,1
673,31,1
674,69,1
675,14,1
676,21,0
677,60,1
678,39,0
679,31,0
680,40,0
681,62,1
682,16,0
683,35,1
684,100,0
685,34,1
686,16,1
687,30,1
688,6,0
689,25,1
690,14,0
691,32,1
692,10,1
693,12,0
694,20,1
695,29,0
696,100,0
697,38,1
698,65,1
699,29,1
700,24,1
701,61,1
702,33,1
703,66,1
704,20,0
705,52,0
706,23,0
707,20,1
708,8,1
709,100,0
710,57,1
711,29,1
712,32,1
713,14,1
714,29,1
715,66,1
716,17,1
717,30,0
718,10,1
719,32,1
720,11,1
721,17,1
