episode,steps,reward
0,17,0
1,72,0
2,17,0
3,48,0
4,20,0
5,23,0
6,6,0
7,19,0
8,39,0
9,26,0
10,46,0
11,14,0
12,64,0
13,7,0
14,24,0
15,29,0
16,15,0
17,10,0
18,47,0
19,18,0
20,27,0
21,41,0
22,30,1
23,15,0
24,171,0
25,18,0
26,18,0
27,21,0
28,38,0
29,57,0
30,39,0
31,35,0
32,19,0
33,23,0
34,17,0
35,44,0
36,14,0
37,68,0
38,48,0
39,10,0
40,30,0
41,39,0
42,57,0
43,8,0
44,5,0
45,17,0
46,87,0
47,16,0
48,28,0
49,13,0
50,85,0
51,38,0
52,13,0
53,28,0
54,17,0
55,67,0
56,37,0
57,56,0
58,123,0
59,16,0
60,19,0
61,33,0
62,100,0
63,5,0
64,31,0
65,86,0
66,63,0
67,24,0
68,15,0
69,63,0
70,124,0
71,48,0
72,17,0
73,8,0
74,56,1
75,57,0
76,52,0
77,67,0
78,10,0
79,52,0
80,87,0
81,41,0
82,43,0
83,95,1
84,30,0
85,8,0
86,108,0
87,19,0
88,29,0
89,29,0
90,11,0
91,39,0
92,20,0
93,21,0
94,13,0
95,8,0
96,49,0
97,38,0
98,125,0
99,10,0
100,29,0
101,31,0
102,65,0
103,40,0
104,7,0
105,44,0
106,56,0
107,44,0
108,30,0
109,38,0
110,28,0
111,5,0
112,47,0
113,20,0
114,144,0
115,16,0
116,5,0
117,35,0
118,57,0
119,83,0
120,16,0
121,14,0
122,19,0
123,97,0
124,10,0
125,60,0
126,13,0
127,34,0
128,35,0
129,39,0
130,40,0
131,35,0
132,45,0
133,36,0
134,69,0
135,76,1
136,81,0
137,20,0
138,36,0
139,12,0
140,73,1
141,9,0
142,71,0
143,86,0
144,23,0
145,54,0
146,21,0
147,11,0
148,31,0
149,24,0
150,47,0
151,57,1
152,124,1
153,13,0
154,49,1
155,47,0
156,136,1
157,50,0
158,24,0
159,66,0
160,23,0
161,31,0
162,81,0
163,13,0
164,13,0
165,42,0
166,37,1
167,89,1
168,25,0
169,12,0
170,13,0
171,77,0
172,32,0
173,26,0
174,31,0
175,9,0
176,16,0
177,46,0
178,45,0
179,150,0
180,29,0
181,29,0
182,8,0
183,16,0
184,109,0
185,45,0
186,9,0
187,65,1
188,44,0
189,7,0
190,31,0
191,10,0
192,82,1
193,47,1
194,106,1
195,81,1
196,10,0
197,53,1
198,60,0
199,27,1
200,172,1
201,61,0
202,34,0
203,82,0
204,61,0
205,85,0
206,11,0
207,27,0
208,8,0
209,123,0
210,13,0
211,44,0
212,55,0
213,16,0
214,25,0
215,9,0
216,65,0
217,29,0
218,42,0
219,27,0
220,57,0
221,87,0
222,34,0
223,30,0
224,29,0
225,24,0
226,82,0
227,44,0
228,62,0
229,22,0
230,19,0
231,14,0
232,84,0
233,22,0
234,10,0
235,26,0
236,72,0
237,15,0
238,50,0
239,45,0
240,15,0
241,101,0
242,32,0
243,62,0
244,52,0
245,8,0
246,23,0
247,57,0
248,9,0
249,95,1
250,91,0
251,28,0
252,94,0
253,19,0
254,101,0
255,10,0
256,29,0
257,18,0
258,155,1
259,156,1
260,19,0
261,26,0
262,28,0
263,18,0
264,91,0
265,8,0
266,46,0
267,36,0
268,67,1
269,92,0
270,19,0
271,44,0
272,32,0
273,70,0
274,11,0
275,106,1
276,18,0
277,62,0
278,108,0
279,56,0
280,127,1
281,50,0
282,35,0
283,25,0
284,31,0
285,16,0
286,58,0
287,90,0
288,13,0
289,38,0
290,31,0
291,22,0
292,79,1
293,20,0
294,22,0
295,31,0
296,74,0
297,23,1
298,26,0
299,38,0
300,78,0
301,61,1
302,35,1
303,130,0
304,77,0
305,9,0
306,55,0
307,13,0
308,46,0
309,43,0
310,5,0
311,49,0
312,105,1
313,24,0
314,62,0
315,15,0
316,10,0
317,34,0
318,74,0
319,10,0
320,12,0
321,95,0
322,22,0
323,44,0
324,42,0
325,35,0
326,14,0
327,192,0
328,70,0
329,16,0
330,74,0
331,41,0
332,13,0
333,11,0
334,32,0
335,22,0
336,76,0
337,7,0
338,108,0
339,135,0
340,39,0
341,29,0
342,32,0
343,11,0
344,28,0
345,12,0
346,103,0
347,16,0
348,48,0
349,38,0
350,12,0
351,12,0
352,23,0
353,34,0
354,53,1
355,91,1
356,18,0
357,35,1
358,53,0
359,28,0
360,51,0
361,9,0
362,24,0
363,27,0
364,76,0
365,73,0
366,120,0
367,25,0
368,27,0
369,98,0
370,100,0
371,30,0
372,153,0
373,83,0
374,111,1
375,18,0
376,8,0
377,20,0
378,10,0
379,47,1
380,20,0
381,31,0
382,48,0
383,72,0
384,12,0
385,21,0
386,83,0
387,13,0
388,8,0
389,42,0
390,16,0
391,17,0
392,113,0
393,16,0
394,24,0
395,31,0
396,60,0
397,11,0
398,8,0
399,23,0
400,57,0
401,40,0
402,118,0
403,112,0
404,23,0
405,45,1
406,10,0
407,48,1
408,89,0
409,24,0
410,36,0
411,11,0
412,50,0
413,78,0
414,45,0
415,34,0
416,41,0
417,11,0
418,123,0
419,37,0
420,65,0
421,22,0
422,25,0
423,59,0
424,17,0
425,59,0
426,116,1
427,23,0
428,21,0
429,28,0
430,23,0
431,19,0
432,68,1
433,24,0
434,123,0
435,133,0
436,73,0
437,24,0
438,29,0
439,18,0
440,58,0
441,94,0
442,22,0
443,187,0
444,23,0
445,70,0
446,19,0
447,11,0
448,9,0
449,16,0
450,15,0
451,83,0
452,43,1
453,43,0
454,14,0
455,46,1
456,45,0
457,32,0
458,10,0
459,23,0
460,21,0
461,109,0
462,79,0
463,165,0
464,22,0
465,12,0
466,50,0
467,16,0
468,26,0
469,15,0
470,36,0
471,33,0
472,164,0
473,29,0
474,14,0
475,20,0
476,68,0
477,30,0
478,56,0
479,60,0
480,12,0
481,98,1
482,80,0
483,55,0
484,27,0
485,19,0
486,19,0
487,59,0
488,13,0
489,99,0
490,42,0
491,72,0
492,30,0
493,34,0
494,13,0
495,37,0
496,94,0
497,20,0
498,55,0
499,10,0
500,37,0
501,12,0
502,28,0
503,6,0
504,45,0
505,120,0
506,39,0
507,21,0
508,111,1
509,73,1
510,20,0
511,80,0
512,7,0
513,32,0
514,30,0
515,168,1
516,83,0
517,46,0
518,22,0
519,13,0
520,16,0
521,70,0
522,10,0
523,26,0
524,64,1
525,18,0
526,13,0
527,77,1
528,20,0
529,59,1
530,61,1
531,48,1
532,14,0
533,15,0
534,55,1
535,16,0
536,159,0
537,88,1
538,67,0
539,46,0
540,200,0
541,23,0
542,88,1
543,152,1
544,69,0
545,135,0
546,14,0
547,53,0
548,44,1
549,44,0
550,35,0
551,45,0
552,22,0
553,82,0
554,29,0
555,44,0
556,71,0
557,107,1
558,11,0
559,66,1
560,16,0
561,25,0
562,10,0
563,17,0
564,30,0
565,173,1
566,7,0
567,38,0
568,42,0
569,18,0
570,67,0
571,81,0
572,9,0
573,54,0
574,16,0
575,13,0
576,51,1
577,18,0
578,48,0
579,35,0
580,163,1
581,31,0
582,34,0
583,28,0
584,13,0
585,91,0
586,12,0
587,28,0
588,29,0
589,69,0
590,39,0
591,56,0
592,18,0
593,76,0
594,11,0
595,70,0
596,189,0
597,18,0
598,31,0
599,12,0
600,24,0
601,24,0
602,22,0
603,20,0
604,13,0
605,21,0
606,17,0
607,13,0
608,35,0
609,56,0
610,23,0
611,6,0
612,12,0
613,10,0
614,11,0
615,32,0
616,38,0
617,46,0
618,29,0
619,83,0
620,24,0
621,85,0
622,61,0
623,16,0
624,165,0
625,40,0
626,30,0
627,22,0
628,26,0
629,35,0
630,146,1
631,16,0
632,25,0
633,111,0
634,31,0
635,49,0
636,25,0
637,12,0
638,17,0
639,12,0
640,10,0
641,200,0
642,111,0
643,28,0
644,110,0
645,29,0
646,16,0
647,14,0
648,22,0
649,58,0
650,37,0
651,13,0
652,11,0
653,43,0
654,31,0
655,97,1
656,130,1
657,53,0
658,30,0
659,35,0
660,45,0
661,16,0
662,45,0
663,37,0
664,38,0
665,15,0
666,27,1
667,62,1
668,100,1
669,18,0
670,165,1
671,93,0
672,56,0
673,60,0
674,21,0
675,38,0
676,73,0
677,6,0
678,24,0
679,119,0
680,69,1
681,53,0
682,11,0
683,7,0
684,70,0
685,25,0
686,115,0
687,17,0
688,17,0
689,40,0
690,151,0
691,36,0
692,58,0
693,10,0
694,84,1
695,51,0
696,16,0
697,13,0
698,23,1
699,38,0
700,19,0
701,200,0
702,41,0
703,61,1
704,38,0
705,10,0
706,97,1
707,50,0
708,27,0
709,25,0
710,61,1
711,8,0
712,62,1
713,37,0
714,29,0
715,47,0
716,65,1
717,74,0
718,53,1
719,28,1
720,171,0
721,21,0
722,16,0
723,132,1
724,99,1
725,34,0
726,148,0
727,105,1
728,18,0
729,48,1
730,124,1
731,65,1
732,56,1
733,130,0
734,76,0
735,67,0
736,107,1
737,16,0
738,22,0
739,148,0
740,93,0
741,78,0
742,123,0
743,29,0
744,70,0
745,15,0
746,42,0
747,14,0
748,19,0
749,10,0
750,36,0
751,53,0
752,28,0
753,27,0
754,95,1
755,27,0
756,90,0
757,58,0
