episode,steps,reward
0,9,0
1,39,0
2,35,0
3,15,0
4,27,0
5,56,0
6,26,0
7,17,0
8,29,0
9,24,0
10,42,0
11,30,1
12,54,0
13,13,0
14,27,0
15,32,0
16,72,0
17,104,0
18,74,0
19,46,0
20,30,0
21,72,0
22,118,0
23,72,0
24,26,0
25,42,0
26,44,0
27,39,0
28,65,0
29,81,0
30,63,0
31,18,0
32,32,0
33,122,0
34,17,0
35,36,0
36,79,0
37,25,0
38,50,0
39,23,0
40,25,0
41,79,0
42,34,0
43,19,0
44,56,0
45,13,0
46,69,0
47,44,0
48,41,0
49,25,0
50,177,0
51,15,0
52,99,0
53,13,0
54,20,0
55,41,0
56,9,0
57,23,0
58,20,0
59,19,0
60,86,0
61,9,0
62,54,0
63,56,0
64,41,0
65,35,0
66,41,0
67,17,0
68,19,0
69,133,0
70,149,0
71,22,0
72,37,0
73,24,0
74,15,0
75,35,0
76,51,0
77,200,0
78,40,0
79,23,0
80,56,0
81,25,0
82,26,0
83,8,0
84,39,0
85,97,0
86,23,0
87,18,0
88,21,0
89,18,0
90,16,0
91,121,0
92,76,0
93,18,0
94,34,0
95,11,0
96,9,0
97,32,0
98,11,0
99,22,0
100,44,0
101,20,0
102,26,0
103,126,0
104,10,0
105,25,0
106,12,0
107,13,0
108,13,0
109,13,0
110,18,0
111,8,0
112,63,0
113,65,0
114,44,0
115,46,0
116,11,0
117,29,0
118,10,0
119,89,0
120,34,0
121,26,0
122,23,0
123,45,0
124,76,0
125,77,0
126,54,0
127,200,0
128,62,0
129,51,0
130,24,0
131,50,0
132,78,1
133,180,0
134,21,0
135,35,0
136,147,0
137,60,0
138,86,1
139,142,0
140,96,0
141,13,0
142,127,0
143,17,0
144,200,0
145,142,1
146,31,0
147,57,0
148,26,0
149,73,0
150,76,0
151,122,1
152,51,0
153,155,0
154,99,0
155,58,0
156,21,0
157,166,0
158,18,0
159,80,0
160,9,0
161,200,0
162,20,0
163,12,0
164,11,0
165,12,0
166,23,0
167,53,0
168,69,0
169,53,0
170,33,0
171,12,0
172,35,0
173,10,0
174,34,0
175,69,0
176,15,0
177,115,0
178,23,0
179,95,0
180,53,0
181,200,0
182,36,0
183,87,1
184,49,0
185,54,0
186,39,0
187,173,0
188,200,0
189,26,0
190,55,0
191,38,0
192,18,0
193,41,0
194,42,0
195,26,0
196,37,0
197,54,0
198,77,0
199,103,0
200,74,0
201,98,1
202,46,1
203,29,0
204,98,1
205,52,0
206,34,1
207,35,0
208,23,0
209,50,1
210,55,0
211,38,0
212,48,0
213,44,0
214,94,1
215,70,0
216,82,0
217,47,1
218,123,1
219,47,0
220,19,0
221,51,0
222,49,1
223,66,1
224,47,0
225,45,0
226,80,0
227,55,0
228,134,0
229,86,0
230,37,0
231,76,0
232,29,0
233,73,0
234,59,0
235,200,0
236,117,0
237,10,0
238,200,0
239,128,0
240,11,0
241,35,1
242,141,1
243,167,1
244,85,0
245,45,1
246,38,0
247,70,0
248,125,1
249,47,1
250,71,0
251,43,1
252,85,1
253,200,0
254,49,1
255,101,0
256,98,1
257,24,0
258,10,0
259,64,0
260,48,1
261,98,0
262,124,1
263,79,1
264,79,1
265,112,1
266,61,1
267,200,0
268,56,0
269,86,0
270,76,0
271,62,1
272,100,1
273,98,1
274,80,1
275,56,0
276,81,1
277,130,1
278,87,1
279,122,1
280,170,1
281,123,1
282,90,1
283,110,0
284,76,1
285,91,1
286,200,0
287,23,0
288,49,1
289,76,0
290,54,0
291,168,1
292,64,1
293,51,1
294,78,1
295,49,1
296,66,1
297,48,0
298,70,1
299,161,1
300,165,1
301,47,0
302,75,1
303,44,1
304,36,1
305,29,1
306,60,1
307,58,1
308,86,1
309,34,0
310,102,1
311,49,1
312,200,0
313,72,0
314,111,1
315,60,0
316,58,1
317,152,1
318,100,1
319,56,1
320,81,1
321,171,1
322,81,0
323,62,1
324,109,1
325,39,1
326,63,1
327,144,1
328,58,1
329,75,1
330,101,1
331,124,1
332,190,1
333,90,1
334,51,1
335,43,1
336,77,1
337,70,1
338,134,1
339,44,1
340,103,0
341,25,0
342,31,0
343,28,0
344,165,1
345,127,1
346,37,0
347,13,0
348,156,0
349,111,1
350,200,0
351,19,0
352,169,0
353,30,0
354,35,0
355,141,1
356,89,1
357,45,1
358,82,1
359,111,1
360,200,0
361,70,1
362,37,1
363,37,1
364,83,1
365,107,0
366,25,0
367,15,0
368,69,1
369,157,1
370,104,1
371,197,0
372,120,1
373,94,1
374,44,1
375,144,1
376,74,1
377,74,1
378,62,1
379,91,1
380,56,1
381,92,1
382,118,1
383,60,1
384,46,1
385,105,1
386,105,1
387,59,1
388,38,1
389,82,1
390,193,1
391,42,0
392,71,1
393,145,1
394,190,1
395,29,0
396,52,1
397,122,1
398,70,0
399,74,1
400,51,1
401,199,0
402,117,1
403,172,1
404,154,1
405,9,0
406,194,0
407,30,0
408,55,0
409,200,0
410,28,0
411,18,0
412,55,0
413,44,1
414,42,0
415,79,1
416,135,0
417,38,1
418,189,1
419,58,1
420,135,0
421,75,0
422,32,0
423,18,0
424,74,1
425,89,1
426,51,0
427,48,1
428,68,1
429,64,1
430,115,1
431,86,1
432,58,1
433,96,1
434,92,1
435,200,0
436,62,0
437,24,0
438,125,1
439,145,1
440,48,0
441,183,1
442,90,0
443,156,1
444,120,1
445,132,1
446,111,0
447,20,0
448,79,0
449,173,1
450,200,0
451,116,1
452,45,1
453,140,1
454,64,1
455,140,0
456,75,1
457,14,0
458,37,0
459,108,1
460,45,0
461,43,0
462,38,1
463,136,1
464,100,1
465,164,1
466,52,0
467,47,1
468,138,1
469,41,1
470,75,1
471,200,0
472,50,1
473,55,1
474,79,0
475,75,1
476,47,1
477,200,0
478,100,0
479,71,1
480,158,1
481,92,1
482,56,0
483,41,1
484,63,1
485,57,1
486,47,1
487,65,0
488,103,1
489,88,1
490,133,1
491,102,1
492,75,0
493,79,1
494,63,1
495,131,1
496,36,1
497,156,0
498,61,0
499,30,1
500,106,1
501,33,1
502,59,1
503,57,0
504,91,1
505,90,1
506,113,1
507,13,0
508,83,1
509,45,1
510,95,1
511,125,1
512,177,1
513,75,1
514,85,1
515,114,0
516,169,1
517,172,1
518,81,1
519,57,0
520,92,1
521,92,1
522,82,1
523,87,1
524,107,1
525,46,0
526,200,0
527,122,0
528,90,0
529,70,0
530,149,1
531,48,1
532,98,0
533,75,1
534,119,0
535,154,1
536,123,0
537,101,1
538,86,1
539,160,1
540,31,0
541,130,1
542,82,1
543,152,1
544,52,1
545,138,1
546,124,1
547,62,1
548,113,1
549,58,0
550,200,0
551,80,1
552,100,0
553,98,1
554,146,1
555,30,1
556,127,1
557,200,0
558,62,1
559,66,1
560,100,1
561,36,0
562,52,1
563,200,0
564,21,0
565,104,0
566,39,1
567,12,0
568,70,1
569,9,0
570,46,0
571,95,1
572,87,1
573,104,1
574,71,0
575,200,0
576,110,1
577,107,1
578,81,1
579,58,1
580,66,1
581,122,1
582,29,0
583,113,1
584,175,1
585,34,1
586,87,1
587,110,0
588,73,0
589,52,1
590,102,1
591,102,1
592,44,1
593,91,1
594,179,0
595,19,0
596,106,1
597,69,1
598,87,1
599,11,0
600,39,0
601,90,1
602,82,1
603,46,1
604,138,1
605,200,0
606,100,1
607,156,1
608,56,0
609,86,1
610,37,1
611,69,1
612,121,1
613,77,1
614,29,0
615,90,1
616,57,1
617,138,1
618,68,0
619,200,0
620,68,1
621,88,1
622,40,1
623,87,1
624,99,1
625,18,0
626,39,1
627,37,0
628,80,1
629,23,0
630,122,0
631,100,1
632,88,1
633,90,1
634,61,1
635,48,1
636,73,0
637,47,1
638,50,1
639,46,1
640,89,1
641,84,1
642,125,1
643,109,1
644,34,1
645,65,0
646,45,1
