episode,steps,reward
0,8,0
1,4,0
2,5,0
3,9,0
4,9,0
5,9,0
6,13,0
7,8,0
8,7,0
9,2,0
10,2,0
11,30,0
12,4,0
13,4,0
14,3,0
15,3,0
16,5,0
17,3,0
18,5,0
19,2,0
20,6,0
21,20,0
22,4,0
23,6,0
24,11,0
25,7,0
26,4,0
27,12,0
28,2,0
29,3,0
30,6,0
31,14,0
32,7,0
33,4,0
34,5,0
35,2,0
36,7,0
37,9,0
38,10,0
39,4,0
40,18,0
41,5,0
42,5,0
43,12,0
44,2,0
45,3,0
46,8,0
47,8,0
48,10,0
49,8,0
50,8,0
51,4,0
52,6,0
53,11,0
54,6,0
55,9,0
56,21,0
57,6,0
58,2,0
59,5,0
60,17,0
61,5,0
62,11,0
63,5,0
64,2,0
65,9,0
66,13,0
67,2,0
68,5,0
69,9,0
70,4,0
71,2,0
72,3,0
73,4,0
74,13,0
75,7,0
76,8,0
77,6,0
78,3,0
79,11,0
80,3,0
81,2,0
82,3,0
83,11,0
84,5,0
85,3,0
86,11,0
87,10,0
88,2,0
89,2,0
90,8,0
91,14,0
92,9,0
93,6,0
94,5,0
95,3,0
96,6,0
97,3,0
98,7,0
99,6,0
100,9,0
101,19,0
102,9,0
103,13,0
104,2,0
105,3,0
106,6,0
107,34,0
108,6,0
109,3,0
110,8,0
111,5,0
112,2,0
113,2,0
114,3,0
115,2,0
116,15,0
117,7,0
118,5,0
119,3,0
120,2,0
121,10,1
122,47,1
123,4,0
124,16,1
125,48,0
126,37,0
127,15,0
128,19,1
129,52,0
130,32,1
131,6,0
132,17,0
133,45,0
134,19,1
135,33,0
136,48,0
137,7,0
138,5,0
139,19,0
140,26,1
141,19,0
142,6,0
143,13,0
144,15,0
145,45,0
146,2,0
147,40,0
148,8,0
149,15,0
150,19,0
151,25,0
152,11,0
153,9,0
154,8,0
155,4,0
156,11,0
157,7,0
158,13,0
159,23,0
160,11,0
161,2,0
162,14,0
163,6,1
164,4,0
165,10,0
166,13,0
167,31,0
168,19,0
169,23,1
170,23,0
171,7,0
172,2,0
173,5,0
174,2,0
175,24,0
