episode,mean,std
86,0.04,0.1969463855669324
87,0.03,0.1714466079977653
88,0.06,0.23868325657594203
89,0.06,0.238683256575942
90,0.04,0.1969463855669324
91,0.1,0.30151134457776363
92,0.08,0.2726599243442907
93,0.09,0.2876234912646613
94,0.07,0.2564323999762428
95,0.08,0.2726599243442907
96,0.06,0.23868325657594203
97,0.08,0.2726599243442907
98,0.08,0.27265992434429076
99,0.07,0.2564323999762428
100,0.08,0.2726599243442907
101,0.05,0.21904291355759029
102,0.12,0.32659863237109044
103,0.11,0.3144660377352202
104,0.1,0.30151134457776363
105,0.08,0.2726599243442907
106,0.09,0.2876234912646613
107,0.12,0.3265986323710904
108,0.11,0.31446603773522014
109,0.1,0.30151134457776363
110,0.11,0.3144660377352202
111,0.12,0.3265986323710905
112,0.1,0.30151134457776363
113,0.09,0.28762349126466136
114,0.07,0.2564323999762428
115,0.1,0.3015113445777636
116,0.1,0.30151134457776363
117,0.11,0.3144660377352202
118,0.12,0.3265986323710905
119,0.12,0.32659863237109044
120,0.09,0.2876234912646613
121,0.09,0.28762349126466136
122,0.12,0.3265986323710904
123,0.08,0.2726599243442907
124,0.1,0.30151134457776363
125,0.1,0.30151134457776363
126,0.09,0.28762349126466136
127,0.11,0.31446603773522014
128,0.13,0.33799766898963113
129,0.12,0.32659863237109044
130,0.12,0.32659863237109044
131,0.14,0.3487350880197771
132,0.14,0.34873508801977704
133,0.14,0.348735088019777
134,0.14,0.3487350880197771
135,0.13,0.3379976689896312
136,0.15,0.35887028128263665
137,0.11,0.3144660377352202
138,0.16,0.3684529491774707
139,0.14,0.34873508801977704
140,0.15,0.35887028128263676
141,0.16,0.3684529491774707
142,0.19,0.39427724440366246
143,0.18,0.3861229196653691
144,0.17,0.37752516806863684
145,0.15,0.35887028128263676
146,0.18,0.38612291966536905
147,0.18,0.3861229196653691
148,0.17,0.37752516806863684
149,0.19,0.3942772444036625
150,0.13,0.3379976689896311
151,0.14,0.3487350880197771
152,0.17,0.3775251680686368
153,0.16,0.3684529491774707
154,0.18,0.38612291966536916
155,0.15,0.35887028128263676
156,0.17,0.3775251680686369
157,0.17,0.3775251680686368
158,0.16,0.3684529491774707
159,0.16,0.3684529491774707
160,0.14,0.34873508801977704
161,0.16,0.3684529491774707
162,0.15,0.35887028128263676
163,0.2,0.40201512610368473
164,0.19,0.3942772444036625
165,0.17,0.37752516806863695
166,0.21,0.40936018074033226
167,0.18,0.3861229196653691
168,0.17,0.3775251680686369
169,0.18,0.3861229196653691
170,0.19,0.3942772444036625
171,0.18,0.3861229196653691
172,0.18,0.3861229196653691
173,0.21,0.40936018074033237
174,0.19,0.39427724440366246
175,0.19,0.3942772444036626
176,0.21,0.40936018074033226
177,0.23,0.42295258468165065
178,0.21,0.4093601807403323
179,0.21,0.4093601807403323
180,0.25,0.43519413988924455
181,0.22,0.41633319989322654
182,0.2,0.4020151261036848
183,0.22,0.4163331998932265
184,0.2,0.40201512610368484
185,0.21,0.40936018074033237
186,0.21,0.4093601807403323
187,0.24,0.42923469599092784
188,0.19,0.39427724440366246
189,0.21,0.4093601807403323
190,0.21,0.40936018074033226
191,0.21,0.4093601807403323
192,0.21,0.40936018074033237
193,0.23,0.42295258468165076
194,0.22,0.41633319989322654
195,0.23,0.42295258468165065
196,0.2,0.40201512610368484
197,0.21,0.40936018074033237
198,0.26,0.44084400227680814
199,0.24,0.42923469599092784
200,0.2,0.4020151261036848
201,0.28,0.451260859854213
202,0.2,0.4020151261036848
203,0.25,0.4351941398892446
204,0.22,0.41633319989322654
205,0.26,0.44084400227680814
206,0.24,0.42923469599092784
207,0.25,0.4351941398892446
208,0.25,0.4351941398892446
209,0.25,0.4351941398892447
210,0.22,0.41633319989322654
211,0.24,0.4292346959909279
212,0.25,0.4351941398892445
213,0.25,0.4351941398892446
214,0.25,0.4351941398892447
215,0.25,0.43519413988924455
216,0.27,0.4461960433384736
217,0.21,0.4093601807403323
218,0.24,0.4292346959909279
219,0.24,0.42923469599092795
220,0.27,0.4461960433384736
221,0.26,0.44084400227680814
222,0.26,0.4408440022768082
223,0.23,0.4229525846816507
224,0.24,0.4292346959909279
225,0.26,0.4408440022768081
226,0.22,0.41633319989322654
227,0.25,0.43519413988924455
228,0.27,0.4461960433384737
229,0.26,0.4408440022768081
230,0.25,0.4351941398892446
231,0.25,0.43519413988924455
232,0.29,0.4560480215720687
233,0.26,0.44084400227680814
234,0.26,0.4408440022768082
235,0.26,0.4408440022768081
236,0.28,0.451260859854213
237,0.28,0.451260859854213
238,0.27,0.4461960433384737
239,0.24,0.4292346959909279
240,0.25,0.43519413988924455
241,0.27,0.4461960433384737
242,0.27,0.4461960433384738
243,0.28,0.45126085985421294
244,0.26,0.44084400227680814
245,0.28,0.45126085985421305
246,0.3,0.46056618647183817
247,0.32,0.4688261722621506
248,0.29,0.45604802157206864
249,0.31,0.4648231987117318
250,0.3,0.4605661864718382
251,0.23,0.4229525846816506
252,0.29,0.4560480215720686
253,0.29,0.45604802157206853
254,0.29,0.4560480215720687
255,0.28,0.45126085985421294
256,0.3,0.4605661864718383
257,0.32,0.4688261722621507
258,0.27,0.4461960433384737
259,0.3,0.4605661864718382
260,0.28,0.451260859854213
261,0.28,0.451260859854213
262,0.25,0.4351941398892447
263,0.27,0.4461960433384737
264,0.29,0.45604802157206864
265,0.28,0.45126085985421294
266,0.25,0.4351941398892447
267,0.28,0.451260859854213
268,0.3,0.4605661864718382
269,0.29,0.45604802157206864
270,0.23,0.4229525846816507
271,0.29,0.45604802157206864
272,0.3,0.4605661864718382
273,0.34,0.47609522856952313
274,0.3,0.4605661864718382
275,0.27,0.44619604333847374
276,0.28,0.45126085985421294
277,0.33,0.47258156262526074
278,0.31,0.4648231987117317
279,0.26,0.4408440022768081
280,0.31,0.4648231987117317
281,0.32,0.46882617226215073
282,0.3,0.4605661864718383
283,0.32,0.4688261722621506
284,0.32,0.4688261722621508
285,0.29,0.45604802157206864
286,0.31,0.46482319871173167
287,0.34,0.47609522856952324
288,0.34,0.4760952285695232
289,0.33,0.47258156262526074
290,0.32,0.46882617226215073
291,0.33,0.47258156262526085
292,0.31,0.4648231987117318
293,0.35,0.4793724854411022
294,0.34,0.4760952285695232
295,0.36,0.48241815132442184
296,0.37,0.4852365870939097
297,0.34,0.4760952285695232
298,0.34,0.4760952285695233
299,0.36,0.48241815132442173
300,0.37,0.48523658709390977
301,0.34,0.47609522856952313
302,0.35,0.4793724854411023
303,0.34,0.4760952285695233
304,0.37,0.4852365870939097
305,0.32,0.4688261722621506
306,0.34,0.47609522856952324
307,0.37,0.48523658709390965
308,0.34,0.4760952285695232
309,0.36,0.4824181513244218
310,0.38,0.4878317312145633
311,0.4,0.49236596391733095
312,0.35,0.47937248544110234
313,0.34,0.4760952285695234
314,0.38,0.4878317312145633
315,0.37,0.4852365870939097
316,0.36,0.4824181513244218
317,0.37,0.48523658709390965
318,0.37,0.4852365870939097
319,0.39,0.4902071300001972
320,0.32,0.4688261722621507
321,0.4,0.4923659639173309
322,0.36,0.48241815132442184
323,0.39,0.49020713000019717
324,0.37,0.48523658709390977
325,0.35,0.4793724854411024
326,0.37,0.4852365870939097
327,0.37,0.4852365870939097
328,0.34,0.4760952285695233
329,0.36,0.48241815132442173
330,0.39,0.4902071300001973
331,0.39,0.4902071300001972
332,0.38,0.4878317312145633
333,0.39,0.4902071300001973
334,0.38,0.48783173121456325
335,0.36,0.48241815132442173
336,0.38,0.4878317312145633
337,0.4,0.49236596391733095
338,0.41,0.4943110704237103
339,0.41,0.4943110704237104
340,0.42,0.49604496374885826
341,0.41,0.49431107042371036
342,0.38,0.4878317312145634
343,0.39,0.4902071300001972
344,0.41,0.4943110704237104
345,0.39,0.4902071300001973
346,0.4,0.49236596391733095
347,0.4,0.4923659639173309
348,0.42,0.49604496374885826
349,0.41,0.4943110704237104
350,0.41,0.4943110704237104
351,0.38,0.48783173121456347
352,0.4,0.49236596391733106
353,0.39,0.4902071300001973
354,0.41,0.4943110704237105
355,0.34,0.47609522856952335
356,0.43,0.497569851956243
357,0.39,0.4902071300001973
358,0.36,0.4824181513244217
359,0.38,0.48783173121456347
360,0.43,0.49756985195624304
361,0.39,0.49020713000019733
362,0.43,0.497569851956243
363,0.43,0.4975698519562431
364,0.42,0.49604496374885826
365,0.43,0.4975698519562429
366,0.44,0.4988876515698589
367,0.38,0.48783173121456336
368,0.43,0.49756985195624304
369,0.39,0.49020713000019733
370,0.47,0.5016135580465919
371,0.42,0.4960449637488583
372,0.45,0.5
373,0.42,0.49604496374885826
374,0.4,0.49236596391733084
375,0.41,0.49431107042371036
376,0.41,0.4943110704237105
377,0.42,0.4960449637488583
378,0.41,0.49431107042371053
379,0.41,0.4943110704237104
380,0.47,0.5016135580465918
381,0.41,0.4943110704237104
382,0.45,0.5000000000000001
383,0.39,0.4902071300001973
384,0.44,0.4988876515698589
385,0.43,0.497569851956243
386,0.39,0.4902071300001972
387,0.41,0.4943110704237104
388,0.41,0.4943110704237103
389,0.44,0.4988876515698589
390,0.4,0.49236596391733095
391,0.43,0.49756985195624304
392,0.46,0.5009082659620332
393,0.44,0.4988876515698588
394,0.4,0.49236596391733106
395,0.44,0.4988876515698588
396,0.39,0.4902071300001973
397,0.43,0.497569851956243
398,0.4,0.49236596391733095
399,0.44,0.49888765156985904
400,0.39,0.49020713000019733
401,0.45,0.5
402,0.43,0.49756985195624304
403,0.4,0.49236596391733095
404,0.4,0.49236596391733095
405,0.42,0.4960449637488583
406,0.4,0.49236596391733106
407,0.42,0.49604496374885826
408,0.4,0.49236596391733095
409,0.44,0.49888765156985887
410,0.41,0.4943110704237103
411,0.41,0.4943110704237104
412,0.46,0.5009082659620332
413,0.42,0.49604496374885826
414,0.43,0.49756985195624304
415,0.45,0.5
416,0.37,0.4852365870939097
417,0.42,0.4960449637488583
418,0.42,0.49604496374885826
419,0.4,0.49236596391733095
420,0.43,0.497569851956243
421,0.43,0.49756985195624304
422,0.47,0.5016135580465918
423,0.4,0.49236596391733095
424,0.46,0.5009082659620332
425,0.4,0.4923659639173309
426,0.44,0.4988876515698588
427,0.42,0.49604496374885815
428,0.44,0.4988876515698589
429,0.42,0.4960449637488583
430,0.4,0.49236596391733106
431,0.41,0.4943110704237104
432,0.43,0.4975698519562431
433,0.41,0.4943110704237104
434,0.42,0.4960449637488583
435,0.42,0.49604496374885826
436,0.43,0.4975698519562431
437,0.4,0.4923659639173309
438,0.44,0.4988876515698589
439,0.43,0.4975698519562431
440,0.41,0.4943110704237103
441,0.39,0.49020713000019744
442,0.45,0.49999999999999994
443,0.46,0.5009082659620332
444,0.37,0.4852365870939098
445,0.47,0.5016135580465919
446,0.45,0.5
447,0.51,0.5024183937956913
448,0.43,0.49756985195624315
449,0.42,0.49604496374885826
450,0.46,0.5009082659620331
451,0.43,0.49756985195624304
452,0.43,0.497569851956243
453,0.45,0.5
454,0.43,0.49756985195624304
455,0.42,0.49604496374885826
456,0.46,0.5009082659620331
457,0.44,0.49888765156985887
458,0.46,0.5009082659620332
459,0.44,0.4988876515698589
460,0.41,0.49431107042371036
461,0.46,0.5009082659620332
462,0.44,0.498887651569859
463,0.48,0.5021167315686783
464,0.47,0.501613558046592
465,0.43,0.4975698519562431
466,0.45,0.49999999999999994
467,0.45,0.5000000000000001
468,0.48,0.5021167315686783
469,0.45,0.5
470,0.5,0.502518907629606
471,0.44,0.4988876515698589
472,0.5,0.502518907629606
473,0.41,0.49431107042371036
474,0.48,0.5021167315686784
475,0.46,0.5009082659620332
476,0.5,0.5025189076296062
477,0.44,0.4988876515698589
478,0.49,0.5024183937956912
479,0.49,0.5024183937956914
480,0.45,0.49999999999999994
481,0.48,0.5021167315686783
482,0.48,0.5021167315686782
483,0.51,0.5024183937956913
484,0.49,0.5024183937956913
485,0.47,0.5016135580465919
486,0.46,0.5009082659620332
487,0.47,0.5016135580465919
488,0.51,0.5024183937956915
489,0.47,0.5016135580465919
490,0.46,0.5009082659620332
491,0.52,0.5021167315686783
492,0.47,0.5016135580465918
493,0.5,0.5025189076296062
494,0.45,0.5000000000000001
495,0.51,0.5024183937956912
496,0.45,0.5
497,0.54,0.5009082659620332
498,0.49,0.5024183937956914
499,0.51,0.5024183937956914
500,0.5,0.5025189076296062
501,0.5,0.502518907629606
502,0.52,0.5021167315686783
503,0.5,0.502518907629606
504,0.5,0.502518907629606
505,0.51,0.5024183937956914
506,0.47,0.5016135580465919
507,0.49,0.5024183937956913
508,0.54,0.5009082659620331
509,0.48,0.5021167315686783
510,0.51,0.5024183937956913
511,0.49,0.5024183937956914
512,0.52,0.5021167315686782
513,0.5,0.502518907629606
514,0.58,0.49604496374885826
515,0.5,0.502518907629606
516,0.52,0.5021167315686782
517,0.5,0.502518907629606
518,0.55,0.49999999999999994
519,0.54,0.5009082659620331
520,0.51,0.5024183937956913
521,0.53,0.5016135580465919
522,0.51,0.5024183937956914
523,0.53,0.5016135580465918
524,0.54,0.5009082659620331
525,0.51,0.5024183937956914
526,0.55,0.5
527,0.57,0.497569851956243
528,0.53,0.5016135580465918
529,0.53,0.5016135580465918
530,0.62,0.4878317312145634
531,0.53,0.5016135580465919
532,0.58,0.49604496374885826
533,0.58,0.49604496374885815
534,0.57,0.49756985195624287
535,0.58,0.49604496374885815
536,0.59,0.49431107042371025
537,0.58,0.49604496374885815
538,0.54,0.5009082659620331
539,0.55,0.5
540,0.56,0.49888765156985887
541,0.58,0.49604496374885815
542,0.58,0.49604496374885826
543,0.59,0.4943110704237103
544,0.6,0.49236596391733095
545,0.61,0.4902071300001972
546,0.57,0.49756985195624287
547,0.64,0.48241815132442184
548,0.5,0.502518907629606
549,0.59,0.4943110704237103
550,0.55,0.5
551,0.59,0.4943110704237105
552,0.6,0.492365963917331
553,0.6,0.4923659639173309
554,0.56,0.4988876515698589
555,0.59,0.4943110704237103
556,0.62,0.4878317312145634
557,0.58,0.4960449637488582
558,0.57,0.49756985195624287
559,0.61,0.4902071300001972
560,0.62,0.4878317312145634
561,0.59,0.49431107042371036
562,0.65,0.4793724854411022
563,0.64,0.48241815132442173
564,0.61,0.4902071300001973
565,0.6,0.49236596391733084
566,0.62,0.48783173121456336
567,0.61,0.4902071300001974
568,0.61,0.4902071300001973
569,0.65,0.4793724854411023
570,0.67,0.47258156262526085
571,0.6,0.4923659639173309
572,0.59,0.4943110704237103
573,0.66,0.47609522856952335
574,0.59,0.49431107042371025
575,0.6,0.4923659639173309
576,0.59,0.4943110704237103
577,0.62,0.48783173121456347
578,0.65,0.4793724854411022
579,0.63,0.4852365870939097
580,0.66,0.4760952285695232
581,0.61,0.4902071300001973
582,0.66,0.4760952285695233
583,0.65,0.47937248544110234
584,0.65,0.4793724854411023
585,0.59,0.4943110704237103
586,0.64,0.48241815132442173
587,0.67,0.47258156262526085
588,0.61,0.4902071300001973
589,0.69,0.46482319871173167
590,0.66,0.47609522856952335
591,0.63,0.48523658709390977
592,0.65,0.4793724854411021
593,0.64,0.4824181513244218
594,0.66,0.47609522856952324
595,0.68,0.4688261722621506
596,0.69,0.4648231987117316
597,0.67,0.4725815626252608
598,0.64,0.48241815132442173
599,0.68,0.4688261722621507
600,0.65,0.4793724854411023
601,0.7,0.46056618647183833
602,0.65,0.4793724854411024
603,0.69,0.46482319871173167
604,0.71,0.45604802157206875
605,0.73,0.44619604333847374
606,0.67,0.4725815626252608
607,0.71,0.45604802157206864
608,0.7,0.46056618647183833
609,0.69,0.46482319871173167
610,0.67,0.4725815626252609
611,0.69,0.4648231987117317
612,0.72,0.451260859854213
613,0.68,0.46882617226215073
614,0.72,0.451260859854213
615,0.72,0.451260859854213
616,0.67,0.47258156262526085
617,0.68,0.4688261722621506
618,0.72,0.451260859854213
619,0.7,0.4605661864718383
620,0.67,0.47258156262526085
621,0.66,0.47609522856952313
622,0.73,0.44619604333847374
623,0.65,0.4793724854411022
624,0.7,0.46056618647183833
625,0.68,0.46882617226215073
626,0.71,0.4560480215720686
627,0.68,0.46882617226215073
628,0.68,0.4688261722621506
629,0.73,0.44619604333847374
630,0.71,0.45604802157206864
631,0.68,0.4688261722621506
632,0.72,0.45126085985421294
633,0.7,0.46056618647183833
634,0.68,0.4688261722621506
635,0.74,0.44084400227680803
636,0.69,0.4648231987117318
637,0.69,0.4648231987117317
638,0.68,0.46882617226215073
639,0.75,0.4351941398892447
640,0.7,0.46056618647183833
641,0.73,0.4461960433384737
642,0.7,0.4605661864718382
643,0.7,0.4605661864718383
644,0.68,0.4688261722621506
645,0.66,0.47609522856952324
646,0.69,0.4648231987117317
647,0.71,0.4560480215720687
648,0.71,0.4560480215720686
649,0.73,0.4461960433384737
650,0.7,0.4605661864718383
651,0.74,0.4408440022768081
652,0.71,0.45604802157206864
653,0.73,0.4461960433384737
654,0.73,0.4461960433384737
655,0.74,0.4408440022768081
656,0.7,0.4605661864718383
657,0.74,0.4408440022768081
658,0.73,0.4461960433384736
659,0.75,0.4351941398892446
660,0.76,0.42923469599092795
661,0.71,0.4560480215720687
662,0.76,0.42923469599092795
663,0.74,0.44084400227680814
664,0.71,0.45604802157206853
665,0.71,0.45604802157206875
666,0.74,0.44084400227680814
667,0.74,0.44084400227680814
668,0.75,0.4351941398892446
669,0.74,0.44084400227680814
670,0.76,0.42923469599092795
671,0.73,0.44619604333847374
672,0.76,0.4292346959909279
673,0.74,0.4408440022768081
674,0.74,0.44084400227680814
675,0.76,0.42923469599092784
676,0.77,0.42295258468165065
677,0.75,0.4351941398892447
678,0.74,0.44084400227680814
679,0.75,0.4351941398892446
680,0.71,0.4560480215720686
681,0.74,0.44084400227680814
682,0.76,0.42923469599092784
683,0.75,0.4351941398892447
684,0.78,0.41633319989322654
685,0.78,0.41633319989322654
686,0.77,0.4229525846816506
687,0.78,0.4163331998932265
688,0.74,0.4408440022768081
689,0.77,0.42295258468165076
690,0.77,0.4229525846816507
691,0.75,0.4351941398892445
692,0.75,0.43519413988924455
693,0.77,0.42295258468165076
694,0.75,0.4351941398892446
695,0.75,0.4351941398892446
696,0.77,0.42295258468165065
697,0.78,0.41633319989322654
698,0.74,0.4408440022768081
699,0.76,0.4292346959909278
700,0.76,0.42923469599092784
701,0.77,0.4229525846816507
702,0.74,0.44084400227680803
703,0.75,0.4351941398892447
704,0.74,0.4408440022768082
705,0.74,0.44084400227680814
706,0.74,0.44084400227680814
707,0.77,0.4229525846816507
708,0.73,0.4461960433384738
709,0.77,0.4229525846816507
710,0.76,0.4292346959909279
711,0.74,0.44084400227680814
712,0.79,0.40936018074033237
713,0.74,0.44084400227680814
714,0.76,0.42923469599092784
715,0.75,0.4351941398892446
716,0.76,0.4292346959909278
717,0.74,0.44084400227680814
718,0.75,0.4351941398892447
719,0.76,0.4292346959909278
720,0.77,0.4229525846816507
721,0.74,0.44084400227680814
722,0.76,0.42923469599092784
723,0.76,0.42923469599092784
724,0.74,0.44084400227680803
725,0.75,0.4351941398892446
726,0.76,0.42923469599092784
727,0.75,0.43519413988924455
728,0.77,0.4229525846816507
729,0.74,0.44084400227680803
730,0.76,0.42923469599092784
731,0.74,0.4408440022768081
732,0.74,0.4408440022768081
733,0.78,0.41633319989322654
734,0.76,0.42923469599092795
735,0.76,0.42923469599092784
736,0.72,0.451260859854213
737,0.72,0.4512608598542129
738,0.75,0.4351941398892446
739,0.75,0.4351941398892447
740,0.77,0.4229525846816506
741,0.79,0.4093601807403323
742,0.75,0.4351941398892447
743,0.77,0.4229525846816507
744,0.73,0.4461960433384737
745,0.73,0.4461960433384737
746,0.75,0.4351941398892446
747,0.74,0.44084400227680814
748,0.71,0.4560480215720686
749,0.73,0.4461960433384737
750,0.7,0.46056618647183833
751,0.77,0.4229525846816507
752,0.72,0.451260859854213
753,0.73,0.4461960433384738
754,0.76,0.4292346959909279
755,0.72,0.45126085985421294
756,0.76,0.4292346959909279
757,0.75,0.4351941398892447
758,0.73,0.44619604333847374
759,0.77,0.42295258468165065
760,0.73,0.4461960433384737
761,0.73,0.4461960433384737
762,0.73,0.4461960433384738
763,0.68,0.46882617226215073
764,0.71,0.45604802157206853
765,0.71,0.45604802157206864
766,0.71,0.4560480215720686
767,0.7,0.4605661864718383
768,0.69,0.4648231987117318
769,0.71,0.4560480215720686
770,0.73,0.4461960433384737
771,0.74,0.4408440022768081
772,0.71,0.4560480215720686
773,0.72,0.45126085985421305
774,0.68,0.4688261722621506
775,0.72,0.4512608598542129
776,0.71,0.45604802157206864
777,0.71,0.45604802157206864
778,0.69,0.4648231987117318
779,0.72,0.4512608598542129
780,0.74,0.44084400227680803
781,0.72,0.4512608598542128
782,0.7,0.4605661864718382
783,0.73,0.4461960433384737
784,0.74,0.44084400227680814
785,0.73,0.4461960433384737
786,0.72,0.4512608598542129
787,0.7,0.4605661864718383
788,0.77,0.42295258468165076
789,0.75,0.4351941398892446
790,0.73,0.4461960433384737
791,0.72,0.451260859854213
792,0.73,0.44619604333847374
793,0.71,0.45604802157206864
794,0.73,0.44619604333847374
795,0.72,0.451260859854213
796,0.75,0.4351941398892447
797,0.74,0.4408440022768081
798,0.73,0.44619604333847374
799,0.72,0.451260859854213
800,0.73,0.44619604333847374
801,0.74,0.440844002276808
802,0.72,0.4512608598542128
803,0.72,0.4512608598542129
804,0.7,0.46056618647183833
805,0.74,0.44084400227680814
806,0.75,0.4351941398892447
807,0.73,0.4461960433384736
808,0.73,0.4461960433384737
809,0.73,0.4461960433384737
810,0.75,0.43519413988924455
811,0.73,0.4461960433384737
812,0.76,0.4292346959909279
813,0.77,0.4229525846816507
814,0.75,0.43519413988924455
815,0.74,0.4408440022768081
816,0.73,0.4461960433384736
817,0.74,0.44084400227680814
818,0.74,0.44084400227680803
819,0.78,0.41633319989322654
820,0.76,0.42923469599092784
821,0.75,0.4351941398892447
822,0.76,0.42923469599092784
823,0.74,0.4408440022768081
824,0.73,0.44619604333847374
825,0.76,0.42923469599092784
826,0.79,0.40936018074033237
827,0.76,0.42923469599092784
828,0.76,0.42923469599092784
829,0.76,0.4292346959909279
830,0.74,0.440844002276808
831,0.75,0.4351941398892446
832,0.75,0.4351941398892447
833,0.79,0.4093601807403323
834,0.75,0.4351941398892446
835,0.72,0.45126085985421294
836,0.76,0.42923469599092795
837,0.74,0.440844002276808
838,0.77,0.42295258468165065
839,0.78,0.41633319989322654
840,0.76,0.4292346959909279
841,0.76,0.42923469599092784
842,0.8,0.4020151261036848
843,0.78,0.4163331998932266
844,0.75,0.4351941398892446
845,0.8,0.40201512610368484
846,0.78,0.41633319989322654
847,0.78,0.41633319989322654
848,0.78,0.41633319989322654
849,0.76,0.42923469599092784
850,0.75,0.4351941398892447
851,0.77,0.42295258468165076
852,0.8,0.4020151261036849
853,0.76,0.42923469599092784
854,0.81,0.3942772444036624
855,0.8,0.4020151261036849
856,0.79,0.4093601807403323
857,0.78,0.41633319989322654
858,0.8,0.40201512610368473
859,0.82,0.3861229196653691
860,0.76,0.42923469599092784
861,0.79,0.4093601807403323
862,0.79,0.4093601807403323
863,0.8,0.4020151261036848
864,0.8,0.40201512610368484
865,0.81,0.3942772444036625
866,0.76,0.42923469599092784
867,0.83,0.37752516806863695
868,0.79,0.4093601807403323
869,0.81,0.3942772444036626
870,0.79,0.4093601807403323
871,0.82,0.38612291966536916
872,0.82,0.38612291966536927
873,0.79,0.40936018074033237
874,0.82,0.38612291966536916
875,0.79,0.4093601807403323
876,0.79,0.4093601807403325
877,0.81,0.39427724440366246
878,0.84,0.3684529491774707
879,0.81,0.39427724440366246
880,0.81,0.3942772444036625
881,0.83,0.3775251680686369
882,0.81,0.3942772444036625
883,0.8,0.40201512610368484
884,0.79,0.40936018074033237
885,0.79,0.40936018074033226
886,0.81,0.3942772444036625
887,0.82,0.3861229196653692
888,0.81,0.39427724440366246
889,0.83,0.37752516806863684
890,0.78,0.41633319989322654
891,0.82,0.38612291966536916
892,0.82,0.38612291966536916
893,0.82,0.38612291966536916
894,0.82,0.3861229196653691
895,0.82,0.3861229196653691
896,0.77,0.4229525846816506
897,0.83,0.3775251680686369
898,0.78,0.4163331998932266
899,0.79,0.40936018074033226
900,0.82,0.38612291966536916
901,0.77,0.4229525846816507
902,0.78,0.41633319989322654
903,0.83,0.3775251680686369
904,0.83,0.3775251680686369
905,0.79,0.40936018074033237
906,0.82,0.38612291966536927
907,0.81,0.3942772444036626
908,0.82,0.3861229196653691
909,0.82,0.3861229196653691
910,0.82,0.38612291966536916
911,0.8,0.4020151261036849
912,0.82,0.3861229196653692
913,0.77,0.4229525846816506
914,0.79,0.40936018074033226
915,0.71,0.45604802157206853
916,0.8,0.40201512610368484
917,0.79,0.4093601807403323
918,0.78,0.4163331998932266
919,0.81,0.3942772444036627
920,0.76,0.42923469599092795
921,0.81,0.39427724440366246
922,0.78,0.41633319989322654
923,0.79,0.4093601807403323
924,0.81,0.3942772444036625
925,0.81,0.3942772444036625
926,0.8,0.40201512610368473
927,0.83,0.37752516806863695
928,0.81,0.3942772444036625
929,0.81,0.39427724440366246
930,0.82,0.3861229196653691
931,0.8,0.40201512610368484
932,0.84,0.3684529491774706
933,0.82,0.3861229196653691
934,0.81,0.3942772444036625
935,0.82,0.38612291966536916
936,0.84,0.3684529491774708
937,0.82,0.38612291966536916
938,0.81,0.3942772444036625
939,0.83,0.37752516806863684
940,0.82,0.38612291966536916
941,0.79,0.4093601807403323
942,0.79,0.40936018074033237
943,0.8,0.4020151261036849
944,0.82,0.3861229196653691
945,0.79,0.40936018074033226
946,0.8,0.40201512610368484
947,0.75,0.4351941398892446
948,0.77,0.4229525846816506
949,0.76,0.4292346959909279
950,0.78,0.4163331998932266
951,0.78,0.41633319989322654
952,0.76,0.42923469599092784
953,0.77,0.4229525846816507
