episode,steps,reward
0,9,0
1,3,0
2,10,0
3,5,0
4,4,0
5,2,0
6,9,0
7,12,0
8,8,0
9,6,0
10,5,0
11,8,0
12,5,0
13,17,0
14,4,0
15,12,0
16,13,0
17,4,0
18,3,0
19,7,0
20,16,0
21,4,0
22,6,0
23,6,0
24,11,0
25,6,0
26,3,0
27,22,0
28,8,0
29,3,0
30,5,0
31,12,0
32,14,0
33,7,0
34,6,0
35,6,0
36,3,0
37,19,0
38,3,0
39,3,0
40,4,0
41,2,0
42,4,0
43,7,0
44,3,0
45,7,0
46,5,0
47,8,0
48,13,0
49,12,0
50,12,0
51,10,0
52,3,0
53,10,0
54,4,0
55,3,0
56,7,0
57,6,0
58,5,0
59,2,0
60,2,0
61,4,0
62,7,0
63,7,0
64,2,0
65,8,0
66,5,0
67,11,0
68,4,0
69,3,0
70,4,0
71,8,0
72,4,0
73,7,0
74,21,0
75,9,0
76,3,0
77,5,0
78,10,0
79,2,0
80,7,0
81,10,0
82,7,0
83,3,0
84,14,0
85,8,0
86,6,0
87,5,0
88,17,0
89,9,0
90,4,0
91,13,1
92,48,1
93,7,0
94,39,0
95,16,0
96,17,0
97,12,1
98,43,1
99,56,1
100,11,0
101,20,0
102,29,1
103,6,0
104,13,1
105,8,0
106,23,0
107,4,0
108,3,0
109,4,0
110,8,0
111,10,0
112,20,1
113,10,0
114,29,0
115,12,0
116,4,0
117,8,0
118,10,0
119,35,1
120,8,0
121,9,0
122,7,0
123,15,0
124,14,0
125,4,0
126,11,0
127,14,1
128,15,1
129,25,1
130,17,1
131,22,0
132,65,1
133,20,0
134,12,0
135,10,0
136,11,0
137,9,0
138,32,1
139,26,0
140,4,0
141,8,1
142,43,1
143,12,0
144,9,0
145,8,0
146,2,0
147,5,0
148,7,0
149,5,0
150,54,0
151,35,1
152,45,0
153,2,0
154,14,0
155,2,0
156,11,0
157,7,0
158,4,0
159,9,0
160,4,0
161,4,0
162,4,0
163,26,0
164,3,0
165,28,1
166,3,0
167,20,1
168,14,0
169,29,0
170,5,0
171,27,1
172,54,1
173,23,0
174,9,0
175,20,0
176,3,0
177,5,0
178,31,1
179,14,0
180,18,0
181,38,1
182,21,1
183,13,0
184,3,0
185,7,0
186,61,1
187,3,0
188,5,0
189,14,0
190,17,0
191,6,0
192,2,0
193,15,1
194,8,0
195,9,0
196,8,0
197,12,0
198,49,0
199,5,0
200,2,0
201,5,0
202,6,0
203,4,0
204,9,0
205,12,0
206,21,0
207,10,0
208,9,0
209,20,0
210,10,0
211,12,0
212,27,1
213,36,0
214,58,0
215,10,0
216,21,0
217,8,0
218,6,0
219,9,0
220,5,0
221,2,0
222,17,0
223,3,0
224,12,0
225,3,0
226,11,0
227,10,0
228,6,0
229,19,0
230,16,0
231,5,0
232,4,0
233,8,0
234,5,0
235,4,0
236,6,0
237,9,0
238,10,0
239,19,0
240,10,0
241,10,0
242,8,0
243,20,1
244,5,0
245,2,0
246,2,0
247,11,0
248,3,0
249,3,0
250,27,0
251,11,0
252,19,0
253,10,0
254,11,0
255,2,0
256,10,0
257,2,0
258,4,0
259,9,0
260,5,0
261,9,0
262,24,0
263,14,0
264,16,0
265,14,0
266,13,1
267,2,0
268,15,0
269,8,0
270,6,0
271,27,1
272,17,0
273,17,0
274,10,0
275,5,0
276,30,0
277,4,0
278,5,0
279,4,0
280,30,1
281,17,1
282,46,0
283,8,0
284,12,1
285,6,0
286,7,0
287,4,0
288,12,0
289,9,0
290,14,0
291,6,0
292,6,0
293,8,0
294,13,0
295,2,0
296,2,0
297,6,0
298,26,0
299,45,0
300,2,0
301,4,0
302,8,0
303,2,0
304,3,0
305,8,0
306,19,0
307,6,0
308,9,0
309,9,0
310,3,0
311,10,0
312,14,1
313,2,0
314,16,0
315,17,0
316,18,0
317,13,0
318,25,0
319,12,0
320,5,0
321,10,0
322,6,0
323,2,0
324,7,0
325,15,1
326,23,0
327,41,0
328,4,0
329,25,0
330,20,0
331,2,0
332,8,0
333,3,0
334,17,0
335,6,0
336,15,0
337,4,0
338,5,0
339,4,0
340,7,0
341,19,0
342,20,1
343,13,0
344,20,0
345,4,0
346,8,0
347,12,0
348,10,0
349,27,0
350,4,0
351,6,0
352,12,0
353,2,0
354,4,0
355,5,0
356,6,0
357,12,0
358,5,0
359,4,0
360,26,0
361,2,0
362,3,0
363,5,0
364,13,0
365,8,0
366,2,0
367,11,1
368,16,1
369,11,0
370,34,1
371,20,1
372,39,0
373,19,1
374,24,0
375,36,1
376,20,0
377,71,0
378,6,0
379,6,0
380,2,0
381,13,0
382,10,1
383,22,1
384,36,0
385,19,0
386,10,1
387,24,1
388,20,0
389,27,1
390,27,1
391,23,1
392,22,0
393,27,0
394,12,0
395,7,0
396,32,1
397,2,0
398,53,0
399,3,0
400,9,0
401,21,0
402,20,1
403,12,0
404,29,0
405,14,1
406,3,0
407,3,0
408,100,0
409,5,0
410,3,0
411,2,0
412,5,0
413,5,0
414,17,0
415,10,0
416,12,0
417,3,0
418,16,0
419,8,0
420,16,0
421,23,0
422,2,0
423,24,0
424,51,0
425,10,0
426,3,0
427,4,0
428,3,0
429,13,0
430,5,0
431,20,1
432,8,0
433,19,1
434,14,0
435,8,1
436,10,0
437,21,1
438,15,1
439,10,1
440,23,1
441,37,1
442,17,0
443,37,0
444,27,0
445,65,0
446,8,0
447,6,0
448,37,0
449,13,0
450,44,0
451,29,0
452,6,0
453,5,0
454,14,1
455,9,1
456,17,1
457,58,1
458,64,1
459,22,0
460,23,0
461,58,0
462,14,0
463,2,0
464,32,1
465,10,0
466,7,0
467,2,0
468,59,0
469,3,0
470,41,1
471,25,1
472,9,0
473,5,0
474,23,0
475,14,0
476,36,0
477,2,0
478,2,0
479,5,0
480,20,0
481,3,0
482,13,0
483,92,1
484,4,0
485,17,0
486,35,1
487,23,1
488,13,0
489,23,1
490,27,1
491,6,1
492,26,1
493,43,1
494,15,0
495,14,1
496,22,1
497,21,1
498,39,1
499,100,0
500,19,1
501,27,1
502,9,1
503,30,0
504,63,1
505,34,1
506,26,1
507,100,0
508,3,0
