episode,steps,reward
0,26,0
1,3,0
2,6,0
3,6,0
4,7,0
5,17,0
6,16,1
7,3,0
8,2,0
9,2,0
10,6,0
11,3,0
12,4,0
13,18,0
14,13,0
15,12,0
16,7,0
17,25,0
18,34,0
19,20,0
20,5,0
21,8,0
22,9,0
23,22,0
24,13,0
25,18,1
26,13,0
27,36,0
28,20,1
29,94,0
30,42,0
31,20,0
32,17,0
33,50,0
34,100,0
35,22,0
36,32,0
37,9,0
38,14,1
39,31,0
40,4,0
41,2,0
42,4,0
43,3,0
44,2,0
45,3,0
46,13,0
47,8,0
48,55,0
49,100,0
50,22,0
51,100,0
52,9,0
53,16,0
54,8,0
55,23,0
56,25,0
57,6,0
58,6,0
59,2,0
60,12,0
61,4,0
62,41,1
63,42,1
64,11,0
65,29,0
66,32,0
67,13,0
68,12,0
69,5,0
70,19,0
71,8,1
72,28,0
73,7,0
74,18,1
75,52,0
76,74,1
77,10,0
78,29,0
79,55,1
80,19,1
81,10,1
82,26,1
83,56,0
84,88,1
85,8,0
86,62,1
87,62,0
88,47,0
89,53,0
90,4,0
91,63,0
92,65,1
93,8,0
94,40,1
95,84,0
96,19,0
97,9,0
98,39,0
99,7,1
100,46,1
101,38,1
102,100,0
103,53,1
104,57,1
105,76,1
106,57,1
107,27,1
108,33,1
109,32,0
110,35,1
111,15,1
112,22,0
113,100,0
114,12,1
115,55,1
116,83,1
117,52,1
118,9,0
119,10,1
120,100,0
121,67,0
122,57,1
123,89,1
124,38,0
125,31,1
126,44,1
127,84,0
128,52,0
129,40,0
130,100,0
131,44,1
132,26,0
133,76,0
134,31,1
135,59,1
136,93,1
137,21,1
138,24,1
139,100,0
140,13,1
141,77,0
142,39,0
143,48,1
144,100,0
145,14,1
146,14,1
147,53,1
148,27,1
149,61,1
150,17,1
151,20,1
152,100,0
153,33,0
154,100,0
155,9,1
156,100,0
157,32,1
158,100,0
159,11,1
160,100,0
161,99,1
162,11,0
163,27,1
164,21,1
165,68,1
166,47,1
167,42,0
168,72,1
169,14,1
170,19,1
171,29,1
172,13,0
173,23,1
174,23,0
175,93,1
176,100,0
177,89,1
178,75,1
179,7,0
180,100,0
181,18,1
182,93,1
183,36,1
184,92,0
185,100,0
186,40,0
187,38,0
188,12,0
189,7,0
190,28,0
191,56,1
192,52,1
193,100,0
194,7,0
195,86,0
196,59,1
197,38,0
198,72,1
199,24,1
200,100,0
201,100,0
202,46,0
203,100,0
204,57,1
205,19,1
206,26,1
207,29,1
208,11,1
209,68,1
210,25,1
211,61,1
212,17,1
213,20,1
214,61,1
215,6,1
216,12,1
217,23,1
218,100,0
219,45,1
220,9,0
221,100,0
222,100,0
223,62,1
224,47,1
225,18,0
226,4,0
227,14,1
228,26,1
229,14,1
230,63,1
231,38,1
232,71,1
233,38,1
234,15,0
235,11,1
236,54,1
237,10,1
238,11,0
239,24,1
240,41,1
241,30,0
242,18,1
243,43,1
244,14,1
245,24,1
246,6,1
247,15,1
248,25,1
249,46,1
250,55,1
251,10,0
252,13,0
253,26,1
254,51,1
255,30,1
256,56,1
257,20,1
258,64,1
259,100,0
260,18,0
261,90,1
262,27,0
263,100,0
264,19,0
265,100,0
266,100,0
267,44,1
268,100,0
269,90,1
270,35,1
271,73,1
272,100,0
273,73,1
274,18,1
275,17,1
276,25,1
277,11,1
278,51,1
279,69,1
280,29,1
281,14,0
282,22,1
283,24,1
284,76,1
285,48,1
286,16,1
287,12,0
288,29,0
289,93,1
290,20,1
291,54,1
292,10,1
293,80,1
294,100,0
295,63,1
296,24,1
297,100,0
298,57,1
299,51,0
300,39,1
301,4,0
302,73,1
303,23,1
304,34,1
305,17,1
306,62,1
307,27,1
308,40,1
309,52,1
310,11,1
311,76,1
312,54,1
313,19,1
314,17,1
315,100,0
316,17,0
317,11,1
318,32,1
319,21,1
320,22,1
321,23,1
322,9,1
323,22,1
324,45,1
325,14,1
326,19,0
327,11,0
328,34,1
329,82,0
330,100,0
331,100,0
332,100,0
333,46,0
334,100,0
335,100,0
336,46,1
337,52,0
338,33,0
339,36,1
340,76,0
341,47,1
342,100,0
343,100,0
344,7,0
345,82,0
346,33,1
347,6,1
348,76,1
349,25,1
350,100,0
351,29,1
352,24,1
353,17,1
354,19,1
355,30,1
356,25,1
357,51,1
358,51,1
359,55,1
360,17,0
361,30,1
362,100,0
363,100,0
364,100,0
365,100,0
366,24,0
367,14,1
368,10,1
369,96,0
370,100,0
371,50,1
372,100,0
373,33,1
374,38,0
375,74,1
376,72,1
377,13,1
378,4,0
379,91,1
380,14,0
381,13,0
382,10,1
383,67,0
384,100,0
385,13,1
386,92,1
387,24,0
388,16,0
389,96,1
390,11,1
391,37,1
392,15,0
393,8,1
394,36,1
395,100,0
396,60,1
397,30,1
398,24,1
399,24,1
400,12,1
401,100,0
402,33,1
403,23,1
404,28,1
405,79,1
406,41,1
407,51,0
408,68,1
409,15,0
410,25,1
411,10,1
412,80,1
413,18,0
414,68,1
415,15,1
416,25,1
417,46,1
418,14,1
419,31,0
420,54,0
