episode,steps,reward
0,11,0
1,22,0
2,64,0
3,17,0
4,52,0
5,48,0
6,34,0
7,30,0
8,21,0
9,22,0
10,93,0
11,85,0
12,33,0
13,13,0
14,35,0
15,27,0
16,50,0
17,11,0
18,36,0
19,15,0
20,41,0
21,54,0
22,23,0
23,19,0
24,5,0
25,33,0
26,16,0
27,84,0
28,11,0
29,17,0
30,17,0
31,7,0
32,34,0
33,9,0
34,33,0
35,6,0
36,58,0
37,36,0
38,54,0
39,22,0
40,53,0
41,10,0
42,11,0
43,9,0
44,8,0
45,16,0
46,18,0
47,19,0
48,24,0
49,35,0
50,17,0
51,30,0
52,12,0
53,19,0
54,52,0
55,23,0
56,26,0
57,11,0
58,35,0
59,27,0
60,24,0
61,7,0
62,6,0
63,11,0
64,21,0
65,96,0
66,12,0
67,34,0
68,28,0
69,109,0
70,26,0
71,10,0
72,27,0
73,23,0
74,20,0
75,12,0
76,83,0
77,14,0
78,12,0
79,7,0
80,29,0
81,23,0
82,11,0
83,17,0
84,19,0
85,14,0
86,13,0
87,14,0
88,17,0
89,8,0
90,109,0
91,24,0
92,10,0
93,23,0
94,10,0
95,25,0
96,15,0
97,11,0
98,25,0
99,10,0
100,26,0
101,14,0
102,10,0
103,9,0
104,20,0
105,12,0
106,28,0
107,33,0
108,35,0
109,9,0
110,21,0
111,17,0
112,14,0
113,15,0
114,24,0
115,26,0
116,14,0
117,10,0
118,17,0
119,12,0
120,8,0
121,15,0
122,16,0
123,18,0
124,73,0
125,32,0
126,26,0
127,54,0
128,24,0
129,30,0
130,80,0
131,22,0
132,21,0
133,30,0
134,23,0
135,19,0
136,27,0
137,40,0
138,26,0
139,55,0
140,20,0
141,33,0
142,15,0
143,18,0
144,12,0
145,24,0
146,14,0
147,41,0
148,25,0
149,46,0
150,36,0
151,24,0
152,52,0
153,30,0
154,24,0
155,26,0
156,66,0
157,14,0
158,30,0
159,10,0
160,14,0
161,29,0
162,23,0
163,52,0
164,28,0
165,47,0
166,10,0
167,52,0
168,30,0
169,19,0
170,16,0
171,50,0
172,13,0
173,63,0
174,24,0
175,34,0
176,19,0
177,20,0
178,11,0
179,30,0
180,71,0
181,52,0
182,35,0
183,25,0
184,9,0
185,19,1
186,56,0
187,47,0
188,42,0
189,25,0
190,34,0
191,28,0
192,21,0
193,58,0
194,15,0
195,28,0
196,72,0
197,45,0
198,33,0
199,21,0
200,52,0
201,31,0
202,39,0
203,17,0
204,30,0
205,40,0
206,55,0
207,18,0
208,49,0
209,39,0
210,41,0
211,23,0
212,18,0
213,39,0
214,15,0
215,131,0
216,14,0
217,27,0
218,42,0
219,32,1
220,64,0
221,40,0
222,29,0
223,105,0
224,43,0
225,29,0
226,67,0
227,128,0
228,26,0
229,45,0
230,31,0
231,37,0
232,50,0
233,22,0
234,37,1
235,34,0
236,17,0
237,23,0
238,105,0
239,46,0
240,14,0
241,38,0
242,57,0
243,59,0
244,13,0
245,20,0
246,12,0
247,16,0
248,45,0
249,36,0
250,35,0
251,73,0
252,38,0
253,91,0
254,54,0
255,25,0
256,61,0
257,54,0
258,42,0
259,53,0
260,26,0
261,49,0
262,55,0
263,56,1
264,51,0
265,34,0
266,32,0
267,14,0
268,26,0
269,41,0
270,126,0
271,25,0
272,33,0
273,77,0
274,26,0
275,42,0
276,37,0
277,54,0
278,64,0
279,72,0
280,22,0
281,87,0
282,23,0
283,7,0
284,42,0
285,46,0
286,10,0
287,30,0
288,22,0
289,19,0
290,50,0
291,32,0
292,30,0
293,50,1
294,42,1
295,32,0
296,49,0
297,23,0
298,117,0
299,15,0
300,79,0
301,149,0
302,8,0
303,22,1
304,47,0
305,9,0
306,34,0
307,134,0
308,21,0
309,68,0
310,92,0
311,60,0
312,74,0
313,27,0
314,49,1
315,131,0
316,31,0
317,32,0
318,45,0
319,16,0
320,60,1
321,48,0
322,65,1
323,25,0
324,14,0
325,45,0
326,34,0
327,33,0
328,72,0
329,20,0
330,21,0
331,75,0
332,52,0
333,45,0
334,42,0
335,129,1
336,81,0
337,74,0
338,101,0
339,73,0
340,75,0
341,78,1
342,81,0
343,52,0
344,29,0
345,63,0
346,41,0
347,38,1
348,62,0
349,71,0
350,83,0
351,83,1
352,180,0
353,62,0
354,12,0
355,43,1
356,132,0
357,35,0
358,94,0
359,32,0
360,200,0
361,39,0
362,116,0
363,15,0
364,64,0
365,19,0
366,47,0
367,14,0
368,42,0
369,39,0
370,30,0
371,7,0
372,72,0
373,97,0
374,28,0
375,18,0
376,39,0
377,73,0
378,33,0
379,32,0
380,37,0
381,72,0
382,61,0
383,94,0
384,18,0
385,37,0
386,47,0
387,154,0
388,74,0
389,21,0
390,13,0
391,113,0
392,50,0
393,58,0
394,46,0
395,53,0
396,92,0
397,21,0
398,80,0
399,82,0
400,28,0
401,28,0
402,73,0
403,8,0
404,73,0
405,150,0
406,22,0
407,31,0
408,8,0
409,24,0
410,22,0
411,83,0
412,13,0
413,14,0
414,32,0
415,113,0
416,39,0
417,21,0
418,41,0
419,105,0
420,146,0
421,82,0
422,22,0
423,114,0
424,88,0
425,51,0
426,49,0
427,64,0
428,14,0
429,149,0
430,31,0
431,80,0
432,139,0
433,58,0
434,113,0
435,71,0
436,78,0
437,68,0
438,150,0
439,35,0
440,128,0
441,59,0
442,66,0
443,45,0
444,47,0
445,15,0
446,68,0
447,79,0
448,91,1
449,80,0
450,38,0
451,127,0
452,62,0
453,15,0
454,70,0
455,60,0
456,117,0
457,60,0
458,144,0
459,79,0
460,18,0
461,26,0
462,19,0
463,65,0
464,44,1
465,66,0
466,29,0
467,34,0
468,42,0
469,96,0
470,127,0
471,158,0
472,65,0
473,51,0
474,62,0
475,100,0
476,79,0
477,19,0
478,39,0
479,174,0
480,79,0
481,124,0
482,28,0
483,54,0
484,104,0
485,49,0
486,58,0
487,55,0
488,98,0
489,38,0
490,27,0
491,57,0
492,23,0
493,18,0
494,141,0
495,176,0
496,43,0
497,83,0
498,77,0
499,43,0
500,200,0
501,86,0
502,65,0
503,182,0
504,200,0
505,55,0
506,30,0
507,144,0
508,41,0
509,34,0
510,104,0
511,116,0
512,89,0
513,200,0
514,97,0
515,108,0
516,86,0
517,121,0
518,64,0
519,39,0
520,129,0
521,32,0
522,164,0
523,31,0
524,47,0
525,31,0
526,81,0
527,117,0
528,30,0
529,82,0
530,60,0
531,89,0
532,52,0
533,48,0
534,50,0
535,36,0
536,15,0
537,200,0
538,20,0
539,200,0
540,63,0
541,40,0
542,46,0
543,200,0
544,44,0
545,42,0
546,28,0
547,46,0
548,65,0
549,63,0
550,150,0
551,129,0
552,97,0
553,66,0
554,35,0
555,43,0
556,120,0
557,47,0
558,42,0
559,96,0
560,43,0
561,74,0
562,106,0
563,10,0
564,39,0
565,72,0
566,200,0
567,189,0
568,39,0
569,19,0
570,96,0
571,38,0
572,70,0
573,98,0
574,53,0
575,200,0
576,57,0
577,83,0
578,59,0
579,66,0
580,49,0
581,72,0
582,88,0
583,54,0
584,31,0
585,127,0
586,71,0
587,50,0
588,82,1
589,97,0
590,28,0
591,47,0
592,122,0
593,73,0
594,59,0
595,184,0
596,13,0
597,23,0
598,110,0
599,170,1
600,200,0
601,26,0
602,35,0
603,93,0
604,32,0
605,200,0
606,200,0
607,52,0
608,80,0
609,60,0
610,200,0
611,51,0
612,53,0
613,48,0
614,161,0
615,50,0
616,64,0
617,71,0
618,189,0
619,116,0
620,106,0
621,81,0
622,134,1
623,200,0
624,178,0
625,36,0
626,155,0
627,200,0
628,91,0
629,41,0
630,139,0
631,28,0
632,89,0
633,178,0
634,87,0
635,48,0
636,200,0
637,132,0
638,184,0
639,185,0
640,33,0
641,109,0
642,67,0
643,52,1
644,42,1
645,32,0
646,60,0
647,74,0
648,81,0
649,60,0
650,200,0
651,58,0
652,157,0
653,142,0
654,46,0
655,82,0
656,12,0
657,118,0
658,22,0
659,97,0
660,43,0
661,76,0
662,81,0
663,71,0
664,24,0
665,55,0
666,119,0
667,200,0
668,33,0
669,31,1
670,153,0
671,15,0
672,43,0
673,41,0
674,79,0
675,39,0
676,160,0
677,180,0
678,48,0
679,93,0
680,79,0
681,105,0
682,144,0
683,11,0
684,88,0
685,148,0
686,133,0
687,55,0
688,64,0
689,68,0
690,53,0
691,107,0
692,54,0
693,109,0
694,91,0
695,31,0
696,171,0
697,168,0
698,135,0
699,64,0
700,59,0
701,200,0
702,67,0
703,107,0
704,87,0
705,104,0
706,67,0
707,83,0
708,66,1
709,200,0
710,77,0
711,200,0
712,140,0
713,96,1
714,200,0
715,200,0
716,130,0
717,48,0
718,146,0
719,16,0
720,142,0
721,161,0
722,40,0
723,170,1
724,77,0
725,144,0
726,103,0
727,61,0
728,151,0
729,61,0
730,132,0
731,93,1
732,140,0
733,200,0
734,200,0
735,200,0
736,41,0
737,24,0
738,79,0
739,197,0
740,200,0
741,199,0
742,27,0
743,64,0
744,86,0
745,35,0
746,131,1
747,56,0
748,32,0
749,55,0
750,189,0
751,74,0
752,122,0
753,71,0
754,102,0
755,33,0
756,40,0
757,129,0
758,54,0
759,15,0
760,35,0
761,73,0
762,81,0
763,95,0
764,78,0
765,81,0
766,200,0
767,200,0
768,200,0
769,66,0
770,72,0
771,140,1
772,16,0
773,69,0
774,31,0
775,44,0
776,42,0
777,59,1
778,33,1
779,33,1
780,113,1
781,56,1
782,35,0
783,63,0
784,36,0
785,55,1
786,61,1
787,40,0
788,92,1
789,136,0
790,38,1
791,178,1
792,69,1
793,86,0
794,121,1
795,45,1
796,35,1
797,44,1
798,56,1
799,28,0
800,22,0
801,55,0
802,158,1
803,46,1
804,56,1
805,43,1
806,76,0
807,81,1
808,18,1
809,138,1
810,110,0
811,53,0
812,26,0
813,98,0
814,35,0
815,16,1
816,117,0
817,95,1
818,42,1
819,110,0
820,37,1
821,47,0
822,59,0
823,63,0
824,53,1
825,54,1
826,82,1
827,63,1
828,24,1
829,48,1
830,35,1
831,92,1
832,81,1
833,69,0
834,59,1
835,66,1
836,69,1
837,39,1
838,43,0
839,77,1
840,112,1
