episode,steps,reward
0,87,0
1,18,0
2,19,0
3,36,0
4,68,0
5,54,0
6,40,0
7,38,0
8,20,0
9,21,0
10,13,0
11,73,0
12,34,0
13,56,0
14,41,0
15,32,0
16,39,0
17,45,0
18,36,0
19,28,0
20,14,0
21,15,0
22,31,0
23,16,0
24,36,0
25,30,0
26,29,0
27,71,0
28,22,0
29,109,0
30,16,0
31,5,0
32,6,0
33,15,0
34,26,0
35,67,0
36,27,0
37,53,0
38,53,0
39,32,0
40,31,0
41,11,0
42,59,0
43,15,0
44,52,0
45,27,0
46,60,0
47,25,0
48,8,0
49,19,0
50,41,0
51,18,0
52,25,0
53,24,0
54,24,0
55,20,0
56,15,0
57,9,0
58,7,0
59,78,0
60,15,0
61,20,0
62,7,0
63,39,0
64,35,0
65,33,0
66,20,0
67,13,0
68,81,0
69,10,0
70,13,0
71,10,0
72,37,0
73,17,0
74,15,0
75,21,0
76,7,0
77,31,0
78,18,0
79,17,0
80,21,0
81,5,0
82,6,0
83,21,0
84,69,0
85,9,0
86,42,0
87,28,0
88,13,0
89,15,0
90,13,0
91,138,0
92,22,0
93,10,0
94,24,0
95,34,0
96,47,0
97,8,0
98,6,0
99,15,0
100,41,0
101,24,0
102,17,0
103,20,0
104,43,0
105,46,0
106,74,0
107,6,0
108,9,0
109,17,0
110,41,0
111,11,0
112,9,0
113,19,0
114,8,0
115,13,0
116,19,0
117,21,0
118,43,0
119,41,0
120,43,0
121,9,0
122,33,0
123,13,0
124,7,0
125,20,0
126,50,0
127,44,0
128,9,0
129,17,0
130,9,0
131,46,0
132,9,0
133,7,0
134,24,0
135,47,0
136,9,0
137,40,0
138,7,0
139,17,0
140,12,0
141,33,0
142,12,0
143,8,0
144,24,0
145,15,0
146,19,0
147,9,0
148,20,0
149,36,0
150,19,0
151,49,0
152,10,0
153,12,0
154,43,0
155,12,0
156,12,0
157,13,0
158,17,0
159,17,0
160,12,0
161,25,0
162,21,0
163,26,0
164,14,0
165,26,0
166,33,0
167,26,0
168,22,0
169,27,0
170,8,0
171,48,0
172,8,0
173,7,0
174,30,0
175,15,0
176,14,0
177,20,0
178,25,0
179,16,0
180,28,0
181,16,0
182,29,0
183,10,0
184,9,0
185,8,0
186,12,0
187,10,0
188,42,0
189,11,0
190,7,0
191,14,0
192,33,0
193,28,0
194,57,0
195,15,0
196,13,0
197,17,0
198,38,0
199,25,0
200,29,0
201,56,0
202,41,0
203,17,0
204,13,0
205,9,0
206,49,0
207,9,0
208,9,0
209,40,0
210,16,0
211,10,0
212,21,0
213,12,0
214,14,0
215,40,0
216,12,0
217,23,0
218,12,0
219,16,0
220,43,0
221,16,0
222,92,0
223,15,0
224,13,0
225,13,0
226,27,0
227,25,0
228,13,0
229,17,0
230,28,0
231,23,0
232,17,0
233,25,0
234,20,0
235,10,0
236,70,0
237,66,0
238,16,0
239,49,0
240,12,0
241,26,0
242,8,0
243,13,0
244,23,0
245,12,0
246,19,0
247,16,0
248,10,0
249,22,0
250,11,0
