episode,steps,reward
1,23,0
2,38,0
3,15,0
4,62,0
5,38,0
6,8,0
7,13,0
8,34,0
9,19,0
10,21,0
11,107,0
12,10,0
13,12,0
14,13,0
15,17,0
16,66,0
17,12,0
18,30,0
19,31,0
20,8,0
21,11,0
22,31,0
23,17,0
24,25,0
25,5,0
26,26,0
27,35,0
28,26,0
29,7,0
30,12,0
31,47,0
32,8,0
33,49,0
34,46,0
35,15,0
36,41,0
37,22,0
38,13,0
39,54,0
40,19,0
41,29,0
42,9,0
43,37,0
44,11,0
45,62,0
46,136,0
47,38,0
48,38,0
49,11,0
50,10,0
51,28,0
52,60,0
53,28,0
54,27,0
55,6,0
56,13,0
57,5,0
58,20,0
59,63,0
60,115,0
61,24,0
62,69,0
63,43,0
64,44,0
65,76,0
66,21,0
67,35,0
68,10,0
69,7,0
70,38,0
71,40,0
72,19,0
73,36,0
74,10,0
75,60,0
76,14,0
77,33,0
78,50,0
79,115,0
80,20,0
81,28,0
82,61,0
83,84,0
84,41,0
85,33,0
86,19,0
87,81,0
88,34,0
89,34,0
90,79,0
91,79,0
92,19,0
93,28,0
94,77,0
95,89,0
96,47,0
97,39,0
98,38,0
99,11,0
100,15,0
101,5,0
102,25,0
103,17,0
104,45,0
105,20,0
106,95,0
107,21,0
108,13,0
109,62,0
110,34,0
111,15,0
112,22,0
113,61,0
114,33,0
115,12,0
116,17,0
117,22,0
118,26,0
119,100,0
120,19,0
121,34,0
122,12,0
123,27,0
124,14,0
125,25,0
126,12,0
127,26,0
128,32,0
129,66,0
130,24,0
131,7,0
132,31,0
133,18,0
134,5,0
135,49,0
136,24,0
137,53,0
138,6,0
139,34,0
140,20,0
141,39,0
142,61,0
143,26,0
144,17,0
145,27,0
146,14,0
147,31,0
148,9,0
149,28,0
150,29,0
151,40,0
152,45,0
153,11,0
154,9,0
155,16,0
156,11,0
157,21,0
158,8,0
159,12,0
160,19,0
161,24,0
162,42,0
163,41,0
164,25,0
165,26,0
166,32,0
167,39,0
168,75,0
169,35,0
170,25,0
171,8,0
172,16,0
173,33,0
174,33,0
175,20,0
176,17,0
177,8,0
178,64,0
179,24,0
180,17,0
181,44,0
182,17,0
183,26,0
184,36,0
185,121,0
186,12,0
187,13,0
188,42,0
189,48,0
190,16,0
191,72,0
192,5,0
193,10,0
194,13,0
195,27,0
196,115,0
197,93,0
198,70,0
199,66,0
200,8,0
201,8,0
202,112,0
203,24,0
204,20,0
205,32,0
206,8,0
207,72,0
208,46,0
209,13,0
210,29,0
211,14,0
212,39,0
213,29,0
214,18,0
215,33,0
216,17,0
217,39,0
218,23,0
219,37,0
220,80,0
221,23,0
222,18,0
223,32,0
224,28,0
225,5,0
226,13,0
227,35,0
228,15,0
229,23,0
230,28,0
231,39,0
232,29,0
233,24,0
234,34,0
235,11,0
236,71,0
