episode,steps,reward
0,11,0
1,5,0
2,4,0
3,8,0
4,7,0
5,2,0
6,5,0
7,7,0
8,5,0
9,12,0
10,3,0
11,5,0
12,3,0
13,4,0
14,3,0
15,6,0
16,5,0
17,7,0
18,3,0
19,2,0
20,4,0
21,19,0
22,4,0
23,2,0
24,6,0
25,2,0
26,2,0
27,5,0
28,6,0
29,2,0
30,6,0
31,9,0
32,6,0
33,8,0
34,5,0
35,14,0
36,2,0
37,4,0
38,6,0
39,6,0
40,6,0
41,3,0
42,6,0
43,7,0
44,7,0
45,6,0
46,27,0
47,9,0
48,5,0
49,2,0
50,9,0
51,9,0
52,3,0
53,3,0
54,16,0
55,21,0
56,9,0
57,2,0
58,2,0
59,3,0
60,8,0
61,5,0
62,6,0
63,9,0
64,6,0
65,3,0
66,14,0
67,5,0
68,3,0
69,4,0
70,9,0
71,2,0
72,8,0
73,10,0
74,8,0
75,16,0
76,16,0
77,5,0
78,2,0
79,9,0
80,8,0
81,4,0
82,2,0
83,18,0
84,7,0
85,11,0
86,2,0
87,7,0
88,3,0
89,7,0
90,8,0
91,3,0
92,4,0
93,6,0
94,8,0
95,9,0
96,3,0
97,2,0
98,9,0
99,11,0
100,2,0
101,18,0
102,3,0
103,7,1
104,11,0
105,9,0
106,7,0
107,18,1
108,65,0
109,16,0
110,21,0
111,17,0
112,16,1
113,41,0
114,11,0
115,19,1
116,40,1
117,40,1
118,24,0
119,44,0
120,27,0
121,16,1
122,25,0
123,28,0
124,100,0
125,52,0
126,18,0
127,11,0
128,100,0
129,36,0
130,10,1
131,13,0
132,14,0
133,33,0
134,19,0
135,14,0
136,13,0
137,29,1
138,35,1
139,21,0
140,28,0
141,14,1
142,64,0
143,34,1
144,45,0
145,23,0
146,49,0
147,90,1
148,42,1
149,12,1
150,18,0
151,16,0
152,16,1
153,94,1
154,20,0
155,16,1
156,32,1
157,55,1
158,25,0
159,17,1
160,15,1
161,29,0
162,14,0
163,24,1
164,78,0
165,5,0
166,11,1
167,23,0
168,10,0
169,17,1
170,10,1
171,26,1
172,17,1
173,50,0
174,61,0
175,15,1
176,81,1
177,70,0
178,11,0
179,20,1
180,84,1
181,14,0
182,91,0
183,91,1
184,13,1
185,19,0
186,33,1
187,74,1
188,18,1
189,12,1
190,31,0
191,43,0
192,26,0
193,32,0
194,50,0
195,11,0
196,13,0
197,26,1
198,100,0
199,11,0
200,100,0
201,66,0
202,8,0
203,18,1
204,54,0
205,12,0
206,100,0
207,14,1
208,100,0
209,100,0
210,23,0
211,31,1
212,45,0
213,53,1
214,92,0
215,49,0
216,11,0
217,59,1
218,48,0
219,85,0
220,37,0
221,22,1
222,100,0
223,34,1
224,100,0
225,64,0
226,100,0
227,99,1
228,7,0
229,59,1
230,100,0
231,5,0
232,32,0
233,31,1
234,46,1
235,13,0
236,48,0
237,38,0
238,74,0
239,72,0
240,40,0
241,100,0
242,7,1
243,13,0
244,8,1
245,21,1
246,28,1
247,91,1
248,18,1
249,16,0
250,67,0
