episode,steps,reward
0,4,0
1,15,0
2,3,0
3,4,0
4,3,0
5,2,0
6,6,0
7,2,0
8,15,0
9,5,0
10,2,0
11,4,0
12,3,0
13,5,0
14,5,0
15,4,0
16,2,0
17,5,0
18,22,0
19,6,0
20,7,0
21,7,0
22,2,0
23,11,0
24,12,0
25,2,0
26,3,0
27,6,0
28,4,0
29,4,0
30,5,0
31,4,0
32,11,0
33,6,0
34,15,0
35,3,0
36,14,0
37,2,0
38,6,0
39,5,0
40,13,0
41,10,0
42,3,0
43,21,0
44,11,0
45,5,0
46,17,0
47,48,0
48,6,0
49,6,0
50,4,0
51,4,0
52,3,0
53,8,0
54,3,0
55,11,0
56,10,0
57,9,0
58,7,0
59,5,0
60,12,0
61,2,0
62,8,0
63,2,0
64,10,0
65,12,0
66,3,0
67,15,0
68,4,0
69,13,0
70,4,0
71,6,0
72,7,0
73,12,1
74,14,0
75,47,0
76,8,0
77,14,1
78,62,0
79,81,0
80,6,0
81,14,1
82,67,0
83,89,0
84,76,1
85,26,1
86,48,1
87,40,1
88,33,1
89,81,0
90,59,0
91,12,0
92,28,1
93,22,0
94,91,1
95,4,0
96,89,0
97,36,1
98,100,0
99,21,0
100,9,1
101,17,1
102,21,0
103,54,1
104,29,1
105,100,0
106,12,0
107,21,0
108,74,0
109,48,1
110,6,0
111,63,1
112,63,0
113,23,1
114,56,1
115,22,0
116,34,1
117,23,1
118,16,0
119,60,1
120,100,0
121,18,1
122,33,1
123,46,1
124,16,1
125,38,1
126,42,1
127,37,1
128,70,1
129,33,1
130,100,0
131,51,1
132,34,1
133,25,1
134,52,0
135,51,1
136,25,1
137,98,0
138,46,1
139,20,0
140,100,0
141,12,1
142,26,0
143,19,0
144,12,0
145,100,0
146,41,1
147,60,1
148,2,0
149,100,0
150,16,1
151,66,1
152,51,1
153,45,0
154,28,1
155,58,1
156,91,1
157,44,1
158,20,1
159,19,1
160,12,0
161,46,1
162,98,0
163,21,1
164,19,1
165,13,0
166,58,1
167,29,1
168,18,1
169,19,1
170,78,1
171,98,1
172,25,1
173,87,1
174,6,1
175,16,1
176,100,0
177,9,1
178,91,1
179,13,1
180,22,0
181,60,1
182,52,1
183,62,1
184,16,1
185,100,0
186,58,0
187,14,1
188,40,1
189,38,0
190,79,1
191,100,0
192,77,0
193,7,1
194,46,1
195,38,1
196,71,0
197,25,1
198,57,1
199,30,1
200,15,0
201,27,1
202,33,1
203,49,1
204,35,1
205,15,1
206,22,0
207,57,1
208,12,1
209,42,1
210,83,1
211,23,1
212,87,1
213,16,1
214,70,1
215,52,0
216,24,0
217,16,1
218,43,1
219,24,1
220,18,0
221,83,1
222,100,0
223,74,1
224,100,0
225,44,1
226,61,1
227,72,1
228,29,0
229,59,1
230,93,1
231,4,0
232,24,1
233,100,0
234,13,1
235,42,1
236,59,1
237,89,1
238,9,0
239,26,1
240,26,0
241,37,1
242,57,0
243,52,0
244,57,1
245,49,1
246,78,1
247,61,1
248,12,1
249,9,1
250,100,0
251,25,1
252,20,1
253,11,1
254,23,1
255,40,1
256,100,0
257,19,1
258,21,1
259,68,1
260,34,1
261,42,0
262,100,0
263,35,1
264,19,1
265,27,0
266,44,1
267,23,1
268,97,1
269,93,1
270,45,1
271,89,1
272,56,1
273,7,0
274,100,0
275,42,1
276,93,1
277,63,1
278,60,1
279,62,0
280,15,1
281,62,1
282,90,1
283,21,1
284,10,1
285,100,0
286,27,1
287,33,1
288,78,1
289,24,0
290,60,1
291,27,1
292,12,1
293,48,0
294,100,0
295,45,1
296,44,1
297,6,1
298,40,1
299,19,1
300,26,1
301,51,1
302,38,1
303,43,1
304,23,0
305,61,1
306,17,1
307,11,1
308,61,1
309,6,1
310,12,1
311,32,1
312,51,0
313,42,1
314,9,0
315,16,1
316,100,0
317,73,1
318,38,1
319,18,0
320,89,1
321,12,0
322,26,1
323,14,1
324,63,1
325,38,1
326,100,0
327,76,1
328,34,0
329,11,1
330,26,0
331,10,1
332,11,0
333,16,1
334,41,1
335,33,0
336,18,1
337,38,1
338,90,1
339,100,0
340,14,1
341,15,1
342,21,0
343,54,1
344,55,1
345,65,1
346,13,0
347,100,0
348,26,1
349,18,1
350,56,1
351,32,1
352,48,1
353,65,1
354,23,1
355,96,1
356,100,0
357,35,1
358,19,0
359,39,0
360,28,1
361,44,1
362,100,0
363,90,1
364,35,1
365,73,1
366,23,1
367,73,1
368,18,1
369,17,1
370,20,1
371,11,1
372,51,1
373,42,0
374,29,1
375,14,0
376,22,1
377,24,1
378,28,1
379,48,1
380,16,1
381,24,1
382,29,0
383,18,1
384,20,1
385,63,1
386,10,1
387,80,1
388,100,0
389,27,1
390,71,1
391,95,0
392,15,0
393,46,0
394,38,1
395,44,1
396,30,1
397,23,1
398,34,1
399,17,1
400,58,0
401,27,1
402,40,1
403,15,0
404,17,0
405,76,1
406,22,1
407,19,1
408,11,1
409,100,0
410,28,1
411,11,1
412,32,1
413,37,1
414,22,1
415,23,1
416,9,1
417,22,1
418,66,0
419,14,1
420,50,0
421,12,1
422,46,0
423,82,0
424,40,1
425,27,1
426,95,1
427,83,1
428,15,1
429,48,1
430,12,1
431,40,1
432,33,0
433,27,1
434,68,1
435,26,1
436,100,0
437,23,1
438,15,1
439,79,1
440,43,0
441,100,0
442,76,1
443,25,1
444,100,0
445,82,1
446,24,1
447,17,1
448,19,1
449,30,1
450,25,1
451,11,1
452,100,0
453,55,1
454,17,0
455,30,1
456,100,0
457,70,1
458,100,0
459,100,0
460,68,1
461,14,1
462,10,1
463,99,1
464,52,1
465,41,1
466,74,1
467,33,1
468,38,0
469,15,0
470,40,1
471,21,1
472,80,1
473,7,0
474,23,1
475,8,0
476,10,0
477,35,1
478,43,1
479,12,0
480,94,0
481,28,1
482,21,1
483,68,1
484,32,1
485,37,1
486,80,1
487,8,1
488,36,1
489,100,0
490,60,1
491,100,0
492,13,0
493,26,0
494,12,1
495,87,0
496,33,1
497,23,1
498,28,1
499,79,1
500,42,1
501,38,1
502,100,0
503,30,0
504,25,1
505,10,1
506,23,0
507,18,0
508,40,1
509,15,1
510,25,1
511,46,1
512,14,1
513,23,1
514,94,1
515,15,1
516,43,1
517,17,1
518,33,1
519,51,0
520,45,1
521,100,0
522,100,0
523,58,1
524,100,0
525,23,0
526,100,0
527,45,1
528,68,1
529,40,1
530,14,0
531,21,1
532,22,1
533,11,1
534,37,1
535,12,1
536,29,1
537,54,1
538,10,1
539,38,1
540,18,1
541,49,1
542,46,0
543,68,1
544,100,0
545,8,1
546,49,1
547,91,1
548,23,1
549,84,1
550,26,1
551,62,1
552,100,0
553,59,1
554,100,0
555,11,1
556,40,1
557,24,0
558,26,1
559,25,1
560,44,1
561,51,1
562,52,0
563,30,1
564,29,1
565,10,0
566,49,1
567,54,1
568,21,1
569,55,1
570,60,1
571,10,1
572,77,1
573,17,1
574,67,1
575,19,0
576,30,1
577,62,1
578,100,0
579,31,1
580,51,1
581,16,1
582,4,0
583,34,1
584,12,1
585,33,1
586,19,1
587,100,0
588,59,1
589,39,1
590,56,1
591,20,1
592,15,0
593,44,1
594,35,0
595,52,1
596,34,1
597,36,0
598,52,0
599,10,1
600,24,1
601,21,1
602,27,1
603,59,1
604,23,1
605,15,1
606,68,1
607,32,1
608,22,1
609,32,1
610,93,1
611,64,0
612,21,1
613,19,1
614,38,0
615,100,0
616,40,1
617,40,1
618,29,1
619,30,0
620,13,1
621,95,0
622,28,1
623,10,0
624,38,1
625,24,1
626,46,1
627,33,0
628,52,1
629,39,1
630,54,1
631,100,0
632,21,0
633,18,1
634,85,1
635,69,1
636,33,1
637,100,0
638,37,1
639,27,1
640,36,1
641,78,1
642,34,1
643,50,1
644,20,1
645,58,1
646,19,1
647,32,1
648,8,1
649,10,0
650,21,1
651,15,1
652,10,1
653,23,1
654,40,1
655,87,1
656,29,1
657,42,1
658,69,1
659,28,1
660,20,1
661,28,0
662,10,1
663,38,1
664,17,1
665,14,0
666,99,1
667,14,1
668,9,1
669,17,1
670,58,1
671,17,1
672,25,1
673,44,1
674,30,1
675,39,1
676,39,0
677,14,1
678,63,1
679,40,1
680,51,1
681,82,1
682,39,0
683,41,1
684,100,0
685,78,1
686,9,1
687,17,1
688,14,0
689,50,0
690,19,1
691,21,1
692,65,0
693,73,1
694,15,1
695,23,1
696,15,1
697,30,0
698,100,0
699,44,1
700,23,1
701,66,1
702,23,1
703,54,1
704,25,1
705,26,1
706,20,0
707,24,1
708,14,1
709,22,1
710,21,1
711,39,1
712,89,0
713,43,0
714,27,1
715,9,1
716,24,1
717,63,1
718,34,1
719,26,1
720,100,0
721,88,1
722,54,0
723,44,1
724,42,1
725,14,1
726,10,0
727,64,1
728,57,1
729,45,1
730,28,1
731,15,1
732,18,1
733,66,1
734,9,0
735,100,0
736,22,1
737,15,1
738,100,0
739,35,1
740,55,1
741,14,1
742,20,1
743,22,1
744,45,1
745,32,0
746,18,1
747,100,0
748,49,1
749,68,1
750,66,1
751,36,1
752,31,1
753,29,0
754,84,1
755,58,1
756,18,1
757,21,0
758,89,1
759,100,0
760,24,0
761,47,1
762,45,1
763,89,1
764,28,1
765,23,0
766,21,1
767,53,1
768,100,0
769,74,1
770,41,1
771,76,1
772,24,1
773,17,1
774,42,1
775,31,1
776,56,0
777,14,1
778,66,1
779,60,1
780,53,0
781,33,1
782,100,0
783,62,1
784,77,1
785,35,1
786,100,0
787,47,1
788,16,1
789,30,1
790,37,1
791,25,1
792,100,0
793,32,1
794,10,1
795,29,1
796,20,1
797,100,0
798,83,0
799,38,1
800,65,1
801,29,1
802,24,1
803,61,1
804,33,1
805,66,1
806,33,0
807,50,0
808,21,0
809,20,1
810,8,1
811,100,0
812,57,1
813,29,1
814,32,1
815,14,1
816,29,1
817,66,1
818,17,1
819,57,1
820,10,1
821,32,1
822,11,1
823,17,1
824,100,0
825,43,1
826,13,0
827,36,0
828,29,1
829,24,1
830,52,1
831,23,1
832,20,1
833,40,1
834,21,1
835,18,1
836,13,1
837,60,0
838,33,1
839,100,0
840,23,1
841,15,1
842,80,0
843,31,1
844,30,1
845,75,1
846,44,1
847,45,0
848,36,0
849,14,1
850,37,1
851,45,1
852,16,1
853,36,1
854,100,0
855,10,1
856,16,1
