episode,mean,std
306,0.72,0.45825756949558394
307,0.76,0.4358898943540673
308,0.72,0.458257569495584
309,0.8,0.408248290463863
310,0.76,0.4358898943540673
311,0.76,0.43588989435406733
312,0.68,0.4760952285695233
313,0.68,0.4760952285695233
314,0.72,0.458257569495584
315,0.76,0.4358898943540673
316,0.72,0.458257569495584
317,0.72,0.45825756949558394
318,0.68,0.4760952285695233
319,0.76,0.4358898943540673
320,0.64,0.4898979485566357
321,0.76,0.4358898943540673
322,0.64,0.48989794855663565
323,0.68,0.47609522856952335
324,0.68,0.4760952285695233
325,0.68,0.47609522856952335
326,0.64,0.4898979485566356
327,0.64,0.48989794855663565
328,0.72,0.458257569495584
329,0.72,0.45825756949558394
330,0.72,0.458257569495584
331,0.76,0.4358898943540674
332,0.68,0.4760952285695233
333,0.68,0.47609522856952324
334,0.6,0.5
335,0.72,0.458257569495584
336,0.72,0.45825756949558405
337,0.72,0.458257569495584
338,0.68,0.4760952285695233
339,0.68,0.47609522856952335
340,0.64,0.4898979485566356
341,0.64,0.4898979485566357
342,0.68,0.47609522856952324
343,0.68,0.4760952285695233
344,0.72,0.45825756949558394
345,0.68,0.47609522856952324
346,0.8,0.40824829046386296
347,0.68,0.4760952285695233
348,0.72,0.458257569495584
349,0.72,0.45825756949558394
350,0.72,0.458257569495584
351,0.64,0.4898979485566356
352,0.56,0.5066228051190221
353,0.6,0.5
354,0.68,0.47609522856952335
355,0.8,0.408248290463863
356,0.8,0.40824829046386296
357,0.84,0.3741657386773941
358,0.76,0.43588989435406733
359,0.8,0.408248290463863
360,0.76,0.4358898943540674
361,0.72,0.45825756949558394
362,0.8,0.408248290463863
363,0.68,0.47609522856952335
364,0.76,0.4358898943540673
365,0.6,0.5
366,0.8,0.4082482904638631
367,0.68,0.4760952285695233
368,0.76,0.43588989435406733
369,0.76,0.4358898943540673
370,0.68,0.4760952285695233
371,0.84,0.3741657386773941
372,0.8,0.40824829046386296
373,0.68,0.47609522856952324
374,0.72,0.45825756949558394
375,0.72,0.45825756949558394
376,0.56,0.5066228051190221
377,0.64,0.4898979485566356
378,0.48,0.5099019513592785
379,0.6,0.5
380,0.64,0.4898979485566357
381,0.64,0.48989794855663565
382,0.72,0.458257569495584
383,0.68,0.4760952285695233
384,0.72,0.4582575694955841
385,0.68,0.47609522856952335
386,0.68,0.4760952285695233
387,0.68,0.47609522856952335
388,0.6,0.5
389,0.56,0.5066228051190222
390,0.6,0.5
391,0.72,0.45825756949558394
392,0.72,0.45825756949558394
393,0.64,0.48989794855663565
394,0.64,0.48989794855663565
395,0.64,0.4898979485566356
396,0.64,0.4898979485566356
397,0.52,0.5099019513592785
398,0.64,0.4898979485566356
399,0.64,0.4898979485566356
400,0.76,0.4358898943540673
401,0.68,0.47609522856952324
402,0.76,0.4358898943540673
403,0.88,0.33166247903553997
404,0.8,0.408248290463863
405,0.64,0.4898979485566356
406,0.72,0.45825756949558405
407,0.72,0.45825756949558394
408,0.64,0.4898979485566356
409,0.68,0.4760952285695233
410,0.68,0.47609522856952335
411,0.68,0.4760952285695233
412,0.68,0.47609522856952324
413,0.76,0.4358898943540673
414,0.72,0.45825756949558394
415,0.76,0.43588989435406733
416,0.68,0.47609522856952335
417,0.68,0.47609522856952335
418,0.72,0.45825756949558394
419,0.72,0.45825756949558394
420,0.76,0.4358898943540673
421,0.72,0.45825756949558405
422,0.8,0.408248290463863
423,0.6,0.5
424,0.6,0.5
425,0.64,0.4898979485566356
426,0.64,0.4898979485566357
427,0.56,0.5066228051190221
428,0.64,0.48989794855663565
429,0.76,0.4358898943540673
430,0.68,0.4760952285695233
431,0.72,0.458257569495584
432,0.68,0.4760952285695233
433,0.84,0.37416573867739417
434,0.8,0.408248290463863
435,0.76,0.4358898943540673
436,0.8,0.408248290463863
437,0.72,0.45825756949558405
438,0.64,0.48989794855663565
439,0.6,0.49999999999999994
440,0.76,0.4358898943540673
441,0.68,0.4760952285695233
442,0.64,0.4898979485566356
443,0.68,0.47609522856952324
444,0.56,0.5066228051190222
445,0.6,0.5
446,0.6,0.5
447,0.72,0.458257569495584
448,0.68,0.4760952285695233
449,0.6,0.49999999999999994
450,0.68,0.4760952285695233
451,0.56,0.506622805119022
452,0.6,0.5
453,0.68,0.47609522856952335
454,0.52,0.5099019513592784
455,0.52,0.5099019513592784
456,0.56,0.5066228051190221
457,0.6,0.5
458,0.6,0.49999999999999994
459,0.6,0.5
460,0.6,0.5
461,0.52,0.5099019513592784
462,0.52,0.5099019513592784
463,0.6,0.5
464,0.64,0.4898979485566356
465,0.56,0.5066228051190221
466,0.56,0.5066228051190221
467,0.6,0.5
468,0.68,0.47609522856952335
469,0.64,0.4898979485566356
470,0.6,0.5
471,0.56,0.5066228051190221
472,0.56,0.506622805119022
473,0.72,0.45825756949558405
474,0.6,0.49999999999999994
475,0.76,0.4358898943540673
476,0.72,0.45825756949558394
477,0.6,0.5
478,0.64,0.4898979485566356
479,0.64,0.4898979485566356
480,0.6,0.5
481,0.56,0.5066228051190221
482,0.52,0.5099019513592785
483,0.6,0.5
484,0.64,0.4898979485566356
485,0.64,0.4898979485566356
486,0.8,0.408248290463863
487,0.68,0.4760952285695233
488,0.68,0.47609522856952335
489,0.8,0.408248290463863
490,0.72,0.45825756949558405
491,0.76,0.4358898943540674
492,0.72,0.45825756949558394
493,0.8,0.40824829046386296
494,0.72,0.45825756949558394
495,0.76,0.43588989435406733
496,0.64,0.4898979485566356
497,0.76,0.4358898943540673
498,0.72,0.458257569495584
499,0.72,0.458257569495584
500,0.64,0.4898979485566356
501,0.8,0.4082482904638631
502,0.84,0.37416573867739417
503,0.76,0.43588989435406733
504,0.76,0.4358898943540674
505,0.88,0.33166247903553997
506,0.76,0.43588989435406733
507,0.8,0.40824829046386296
508,0.68,0.47609522856952324
509,0.64,0.48989794855663565
510,0.72,0.45825756949558394
511,0.6,0.5
512,0.68,0.47609522856952324
513,0.72,0.458257569495584
514,0.68,0.47609522856952335
515,0.72,0.45825756949558394
516,0.68,0.4760952285695233
517,0.68,0.4760952285695233
518,0.68,0.4760952285695233
519,0.68,0.4760952285695233
520,0.72,0.458257569495584
521,0.72,0.45825756949558405
522,0.64,0.4898979485566356
523,0.64,0.4898979485566356
524,0.72,0.45825756949558405
525,0.76,0.4358898943540673
526,0.64,0.4898979485566356
527,0.64,0.4898979485566356
528,0.52,0.5099019513592784
529,0.6,0.49999999999999994
530,0.68,0.4760952285695233
531,0.64,0.4898979485566356
532,0.72,0.458257569495584
533,0.68,0.47609522856952335
534,0.72,0.4582575694955841
535,0.76,0.4358898943540673
536,0.76,0.4358898943540673
537,0.76,0.43588989435406733
538,0.76,0.4358898943540673
539,0.68,0.47609522856952324
540,0.76,0.43588989435406733
541,0.68,0.47609522856952324
542,0.76,0.4358898943540673
543,0.88,0.33166247903554
544,0.76,0.43588989435406733
545,0.84,0.3741657386773941
546,0.76,0.4358898943540673
547,0.8,0.40824829046386296
548,0.76,0.4358898943540673
549,0.8,0.4082482904638631
550,0.68,0.4760952285695233
551,0.68,0.47609522856952324
552,0.72,0.458257569495584
553,0.8,0.408248290463863
554,0.92,0.2768874620972691
555,0.88,0.33166247903553997
556,0.84,0.37416573867739417
557,0.88,0.33166247903553997
558,0.72,0.458257569495584
559,0.8,0.40824829046386296
560,0.72,0.45825756949558405
561,0.84,0.3741657386773941
562,0.8,0.4082482904638631
563,0.72,0.45825756949558394
564,0.8,0.408248290463863
565,0.76,0.43588989435406733
566,0.84,0.37416573867739417
567,0.76,0.43588989435406733
568,0.84,0.3741657386773941
569,0.88,0.33166247903554
570,0.8,0.408248290463863
571,0.8,0.40824829046386296
572,0.72,0.458257569495584
573,0.76,0.4358898943540673
574,0.84,0.3741657386773941
575,0.76,0.4358898943540673
576,0.8,0.4082482904638631
577,0.72,0.458257569495584
578,0.8,0.408248290463863
579,0.68,0.4760952285695233
580,0.6,0.5
581,0.68,0.4760952285695233
582,0.64,0.48989794855663565
583,0.76,0.43588989435406733
584,0.6,0.5
585,0.56,0.5066228051190222
586,0.64,0.48989794855663565
587,0.68,0.4760952285695233
588,0.72,0.45825756949558405
589,0.68,0.4760952285695233
590,0.6,0.5
591,0.68,0.47609522856952324
592,0.76,0.4358898943540673
593,0.64,0.4898979485566356
594,0.72,0.458257569495584
595,0.72,0.458257569495584
596,0.64,0.4898979485566356
597,0.68,0.47609522856952324
598,0.68,0.4760952285695233
599,0.72,0.458257569495584
600,0.68,0.4760952285695233
601,0.56,0.5066228051190221
602,0.76,0.43588989435406733
603,0.72,0.45825756949558405
604,0.68,0.4760952285695233
605,0.68,0.47609522856952335
606,0.72,0.45825756949558394
607,0.8,0.40824829046386296
608,0.64,0.4898979485566356
609,0.56,0.5066228051190221
610,0.72,0.458257569495584
611,0.68,0.4760952285695233
612,0.64,0.4898979485566356
613,0.52,0.5099019513592785
614,0.72,0.458257569495584
615,0.64,0.48989794855663565
616,0.68,0.4760952285695233
617,0.56,0.5066228051190221
618,0.6,0.5
619,0.64,0.48989794855663565
620,0.56,0.5066228051190221
621,0.56,0.5066228051190221
622,0.68,0.4760952285695233
623,0.68,0.4760952285695233
624,0.64,0.4898979485566356
625,0.6,0.5
626,0.76,0.4358898943540673
627,0.76,0.4358898943540674
628,0.68,0.4760952285695233
629,0.64,0.4898979485566356
630,0.64,0.4898979485566356
631,0.76,0.43588989435406733
632,0.72,0.458257569495584
633,0.8,0.4082482904638631
634,0.76,0.43588989435406733
635,0.68,0.47609522856952335
636,0.76,0.43588989435406733
637,0.76,0.43588989435406733
638,0.88,0.33166247903553997
639,0.8,0.408248290463863
640,0.8,0.408248290463863
641,0.72,0.45825756949558394
642,0.72,0.45825756949558405
643,0.68,0.47609522856952335
644,0.84,0.37416573867739417
645,0.72,0.45825756949558405
646,0.84,0.3741657386773941
647,0.72,0.45825756949558405
648,0.72,0.45825756949558394
649,0.84,0.3741657386773941
650,0.84,0.3741657386773941
651,0.76,0.4358898943540673
652,0.84,0.3741657386773941
653,0.76,0.4358898943540673
654,0.8,0.408248290463863
655,0.72,0.45825756949558394
656,0.84,0.3741657386773941
657,0.76,0.4358898943540673
658,0.72,0.458257569495584
659,0.72,0.458257569495584
660,0.76,0.4358898943540674
661,0.76,0.43588989435406733
662,0.64,0.4898979485566356
663,0.68,0.4760952285695233
664,0.76,0.43588989435406733
665,0.84,0.3741657386773941
666,0.68,0.47609522856952335
667,0.76,0.4358898943540673
668,0.72,0.4582575694955841
669,0.68,0.4760952285695233
670,0.68,0.4760952285695233
671,0.76,0.4358898943540673
672,0.68,0.47609522856952335
673,0.76,0.4358898943540673
674,0.68,0.47609522856952324
675,0.72,0.45825756949558394
676,0.76,0.43588989435406733
677,0.72,0.458257569495584
678,0.76,0.43588989435406733
679,0.76,0.43588989435406733
680,0.72,0.458257569495584
681,0.64,0.4898979485566356
682,0.68,0.4760952285695233
683,0.6,0.49999999999999994
684,0.64,0.4898979485566356
685,0.6,0.5
686,0.72,0.45825756949558394
687,0.72,0.458257569495584
688,0.76,0.4358898943540673
689,0.8,0.40824829046386296
690,0.64,0.4898979485566356
691,0.56,0.5066228051190221
692,0.68,0.47609522856952324
693,0.72,0.45825756949558405
694,0.8,0.4082482904638631
695,0.8,0.4082482904638631
696,0.72,0.45825756949558405
697,0.72,0.45825756949558394
698,0.64,0.48989794855663565
699,0.8,0.4082482904638631
700,0.72,0.45825756949558405
701,0.8,0.40824829046386296
702,0.84,0.3741657386773941
703,0.76,0.4358898943540673
704,0.8,0.40824829046386296
705,0.72,0.45825756949558394
706,0.76,0.4358898943540673
707,0.8,0.408248290463863
708,0.8,0.40824829046386296
709,0.76,0.4358898943540673
710,0.8,0.408248290463863
711,0.84,0.3741657386773941
712,0.76,0.4358898943540673
713,0.88,0.33166247903553997
714,0.76,0.43588989435406733
715,0.92,0.27688746209726917
716,0.76,0.4358898943540673
717,0.84,0.37416573867739417
718,0.76,0.4358898943540673
719,0.72,0.458257569495584
720,0.72,0.45825756949558405
721,0.6,0.5
722,0.68,0.4760952285695233
723,0.76,0.4358898943540673
724,0.72,0.458257569495584
725,0.8,0.408248290463863
726,0.72,0.45825756949558394
727,0.64,0.4898979485566356
728,0.72,0.45825756949558405
729,0.76,0.4358898943540673
730,0.68,0.47609522856952335
731,0.68,0.47609522856952335
732,0.64,0.4898979485566356
733,0.64,0.4898979485566356
734,0.76,0.4358898943540673
735,0.72,0.458257569495584
736,0.8,0.408248290463863
737,0.76,0.4358898943540673
738,0.8,0.408248290463863
739,0.68,0.47609522856952335
740,0.72,0.458257569495584
741,0.72,0.45825756949558405
742,0.68,0.47609522856952335
743,0.56,0.5066228051190222
744,0.68,0.4760952285695233
745,0.76,0.4358898943540673
746,0.64,0.4898979485566356
747,0.56,0.5066228051190221
748,0.8,0.408248290463863
749,0.64,0.48989794855663565
750,0.64,0.4898979485566357
751,0.72,0.458257569495584
752,0.56,0.5066228051190221
753,0.6,0.5
754,0.56,0.5066228051190221
755,0.56,0.5066228051190221
756,0.64,0.48989794855663565
757,0.68,0.4760952285695233
758,0.6,0.49999999999999994
759,0.84,0.3741657386773941
760,0.76,0.4358898943540673
761,0.6,0.49999999999999994
762,0.6,0.5
763,0.72,0.458257569495584
764,0.76,0.43588989435406744
765,0.72,0.45825756949558394
766,0.68,0.47609522856952335
767,0.68,0.4760952285695233
768,0.72,0.458257569495584
769,0.72,0.458257569495584
770,0.68,0.47609522856952335
771,0.76,0.4358898943540674
772,0.72,0.458257569495584
773,0.76,0.4358898943540673
774,0.8,0.408248290463863
775,0.72,0.458257569495584
776,0.84,0.37416573867739417
777,0.84,0.3741657386773941
778,0.76,0.4358898943540673
779,0.72,0.45825756949558394
780,0.76,0.4358898943540673
781,0.72,0.458257569495584
782,0.8,0.40824829046386296
783,0.72,0.45825756949558394
784,0.68,0.47609522856952324
785,0.72,0.45825756949558405
786,0.76,0.43588989435406733
787,0.68,0.47609522856952335
788,0.76,0.4358898943540673
789,0.84,0.37416573867739417
790,0.68,0.4760952285695233
791,0.64,0.48989794855663565
792,0.64,0.48989794855663565
793,0.6,0.5
794,0.6,0.5
795,0.72,0.458257569495584
796,0.8,0.408248290463863
797,0.8,0.408248290463863
798,0.72,0.45825756949558394
799,0.76,0.43588989435406733
800,0.68,0.4760952285695233
801,0.68,0.47609522856952335
802,0.68,0.47609522856952335
803,0.68,0.4760952285695233
804,0.64,0.4898979485566356
805,0.56,0.5066228051190221
806,0.72,0.458257569495584
807,0.8,0.408248290463863
808,0.8,0.4082482904638631
809,0.84,0.3741657386773941
810,0.8,0.408248290463863
811,0.64,0.4898979485566356
812,0.6,0.5
813,0.6,0.5
814,0.6,0.5
815,0.6,0.5
816,0.68,0.47609522856952335
817,0.72,0.4582575694955841
818,0.84,0.37416573867739417
819,0.76,0.4358898943540673
820,0.76,0.4358898943540673
821,0.84,0.37416573867739417
822,0.8,0.408248290463863
823,0.8,0.40824829046386296
824,0.68,0.4760952285695233
825,0.68,0.4760952285695233
826,0.76,0.4358898943540673
827,0.76,0.4358898943540673
828,0.76,0.4358898943540674
829,0.64,0.4898979485566356
830,0.68,0.4760952285695233
831,0.72,0.45825756949558405
832,0.6,0.5
833,0.6,0.5
834,0.6,0.5
835,0.68,0.4760952285695233
836,0.8,0.40824829046386296
837,0.84,0.37416573867739417
838,0.76,0.43588989435406733
839,0.72,0.45825756949558394
840,0.68,0.47609522856952335
841,0.72,0.458257569495584
842,0.76,0.43588989435406733
843,0.64,0.4898979485566356
844,0.68,0.4760952285695233
845,0.72,0.45825756949558394
846,0.64,0.48989794855663565
847,0.72,0.458257569495584
848,0.72,0.458257569495584
849,0.68,0.47609522856952335
850,0.68,0.47609522856952335
851,0.64,0.4898979485566356
852,0.72,0.45825756949558405
853,0.64,0.4898979485566356
854,0.64,0.4898979485566356
855,0.64,0.48989794855663565
856,0.64,0.4898979485566356
857,0.8,0.40824829046386296
858,0.76,0.4358898943540673
859,0.68,0.47609522856952335
860,0.84,0.3741657386773941
861,0.68,0.47609522856952335
862,0.72,0.45825756949558405
863,0.68,0.4760952285695233
864,0.84,0.3741657386773941
865,0.84,0.3741657386773941
866,0.68,0.4760952285695233
867,0.72,0.45825756949558394
868,0.72,0.45825756949558394
869,0.8,0.408248290463863
870,0.8,0.408248290463863
871,0.72,0.458257569495584
872,0.76,0.43588989435406733
873,0.72,0.45825756949558405
874,0.76,0.43588989435406733
875,0.76,0.43588989435406733
876,0.72,0.458257569495584
877,0.76,0.4358898943540673
878,0.64,0.4898979485566356
879,0.72,0.45825756949558394
880,0.64,0.4898979485566356
881,0.72,0.458257569495584
882,0.68,0.4760952285695233
883,0.68,0.4760952285695233
884,0.72,0.45825756949558394
885,0.68,0.4760952285695233
886,0.72,0.458257569495584
887,0.68,0.47609522856952324
888,0.52,0.5099019513592784
889,0.68,0.47609522856952335
890,0.56,0.5066228051190221
891,0.6,0.5
892,0.68,0.4760952285695233
893,0.68,0.47609522856952335
894,0.6,0.49999999999999994
895,0.6,0.5
896,0.56,0.5066228051190221
897,0.52,0.5099019513592785
898,0.52,0.5099019513592784
899,0.48,0.5099019513592784
900,0.6,0.5
901,0.64,0.4898979485566356
902,0.64,0.4898979485566356
903,0.68,0.4760952285695233
904,0.72,0.458257569495584
905,0.72,0.458257569495584
906,0.68,0.4760952285695233
907,0.6,0.5
908,0.72,0.458257569495584
909,0.8,0.4082482904638631
910,0.8,0.4082482904638631
911,0.76,0.4358898943540673
912,0.68,0.4760952285695233
913,0.92,0.2768874620972691
914,0.72,0.458257569495584
915,0.8,0.408248290463863
916,0.76,0.43588989435406733
917,0.84,0.37416573867739417
918,0.84,0.37416573867739417
919,0.84,0.3741657386773941
920,0.8,0.40824829046386296
921,0.88,0.33166247903553997
922,0.92,0.2768874620972691
923,0.84,0.37416573867739417
924,0.92,0.2768874620972691
925,0.88,0.33166247903554
926,0.88,0.33166247903553997
927,0.88,0.33166247903553997
928,0.8,0.4082482904638631
929,0.92,0.2768874620972692
930,0.92,0.2768874620972691
931,0.88,0.33166247903553997
932,0.88,0.33166247903553997
933,0.8,0.408248290463863
934,0.76,0.4358898943540673
935,0.84,0.3741657386773941
936,0.84,0.3741657386773941
937,0.84,0.3741657386773941
938,0.8,0.40824829046386296
939,0.84,0.3741657386773941
940,0.84,0.3741657386773941
941,0.84,0.3741657386773941
942,0.84,0.3741657386773941
943,0.88,0.33166247903553997
944,0.88,0.33166247903553997
945,0.84,0.3741657386773941
946,0.8,0.408248290463863
947,0.96,0.19999999999999998
948,0.84,0.37416573867739417
949,0.88,0.33166247903554
950,0.84,0.37416573867739417
951,0.76,0.43588989435406733
952,0.72,0.458257569495584
953,0.84,0.37416573867739417
954,0.76,0.4358898943540674
955,0.76,0.43588989435406733
956,0.8,0.408248290463863
957,0.8,0.40824829046386296
958,0.8,0.408248290463863
959,0.72,0.458257569495584
960,0.72,0.45825756949558394
961,0.72,0.458257569495584
962,0.76,0.4358898943540673
963,0.8,0.40824829046386296
964,0.68,0.47609522856952335
965,0.84,0.3741657386773941
966,0.84,0.3741657386773941
967,0.76,0.4358898943540673
968,0.76,0.4358898943540673
969,0.76,0.43588989435406733
970,0.76,0.43588989435406733
971,0.76,0.4358898943540673
972,0.8,0.408248290463863
973,0.68,0.47609522856952335
974,0.72,0.458257569495584
