episode,steps,reward
1,2,0
2,8,0
3,5,0
4,28,0
5,5,0
6,9,0
7,7,0
8,4,0
9,2,0
10,10,0
11,9,0
12,14,0
13,6,0
14,5,0
15,2,0
16,4,0
17,13,0
18,2,0
19,4,0
20,5,0
21,2,0
22,2,0
23,18,0
24,11,0
25,2,0
26,2,0
27,13,0
28,7,0
29,6,0
30,6,0
31,2,0
32,27,0
33,4,0
34,3,0
35,9,0
36,9,0
37,30,0
38,11,0
39,17,0
40,9,0
41,9,0
42,5,0
43,26,0
44,8,0
45,6,0
46,7,0
47,14,0
48,7,1
49,13,0
50,13,0
51,15,0
52,20,0
53,21,1
54,12,0
55,21,1
56,19,0
57,60,0
58,11,0
59,18,0
60,21,0
61,100,0
62,51,1
63,58,0
64,9,1
65,58,1
66,62,0
67,59,1
68,34,0
69,18,0
70,17,0
71,34,1
72,65,1
73,18,0
74,19,1
75,76,1
76,58,1
77,26,0
78,61,0
79,100,0
80,39,0
81,98,1
82,25,1
83,87,1
84,6,1
85,16,1
86,48,1
87,9,1
88,35,0
89,13,1
90,22,0
91,60,1
92,52,1
93,62,1
94,16,1
95,100,0
96,100,0
97,24,0
98,40,1
99,38,0
100,100,0
101,100,0
102,98,1
103,7,1
104,46,1
105,38,1
106,71,0
107,25,1
108,57,1
109,30,1
110,57,1
111,27,1
112,33,1
113,49,1
114,35,1
115,15,1
116,22,0
117,57,1
118,12,1
119,42,1
120,90,1
121,16,1
122,9,0
123,16,1
124,44,0
125,52,0
126,24,0
127,16,1
128,43,1
129,24,1
130,18,0
131,83,1
132,100,0
133,85,1
134,100,0
135,10,1
136,100,0
137,72,1
138,29,0
139,59,1
140,93,1
141,21,1
142,24,1
143,48,1
144,13,1
145,42,1
146,42,0
147,14,0
148,100,0
149,26,1
150,26,0
151,37,1
152,57,0
153,52,0
154,15,1
155,66,1
156,78,1
157,61,1
158,12,1
159,9,1
160,100,0
161,25,1
162,20,1
163,11,1
164,23,1
165,40,1
166,100,0
167,19,1
168,21,1
169,68,1
170,34,1
171,100,0
172,100,0
173,35,1
174,19,1
175,42,0
176,44,1
177,23,1
178,97,1
179,93,1
180,45,1
181,42,0
182,45,0
183,7,0
184,100,0
185,18,1
186,100,0
187,63,1
188,60,1
189,62,0
190,51,1
191,38,0
192,48,1
193,21,1
194,10,1
195,100,0
196,27,1
197,33,1
198,78,1
199,24,0
200,60,1
201,12,1
202,12,1
203,50,1
204,100,0
205,45,1
206,44,1
207,30,1
208,40,1
209,19,1
210,26,1
211,51,1
212,38,1
213,43,1
214,23,0
215,61,1
216,17,1
217,11,1
218,61,1
219,6,1
220,12,1
221,43,1
222,100,0
223,42,1
224,9,0
225,16,1
226,100,0
227,73,1
228,47,1
229,18,0
230,89,1
231,24,1
232,5,0
233,14,1
234,63,1
235,38,1
236,100,0
237,76,1
238,34,0
239,11,1
240,100,0
241,10,1
242,11,0
243,16,1
244,41,1
245,39,0
246,18,1
247,38,1
248,90,1
249,100,0
250,14,1
251,15,1
252,21,0
253,54,1
254,55,1
255,65,1
256,13,0
257,100,0
258,26,1
259,30,1
260,56,1
261,32,1
262,48,1
263,65,1
264,23,1
265,96,1
266,27,0
267,35,1
268,36,0
269,100,0
270,58,1
271,44,1
272,100,0
273,90,1
274,35,1
275,73,1
276,64,1
277,73,1
278,18,1
279,17,1
280,20,1
281,11,1
282,51,1
283,42,0
284,29,1
285,14,0
286,22,1
287,24,1
288,28,1
289,48,1
290,16,1
291,12,0
292,29,0
293,18,1
294,20,1
295,63,1
296,10,1
297,80,1
298,100,0
299,27,1
300,87,0
301,95,0
302,15,0
303,46,0
304,38,1
305,44,1
306,30,1
307,23,1
308,34,1
309,17,1
310,58,0
311,27,1
312,40,1
313,15,0
314,17,0
315,33,1
316,22,1
317,19,1
318,11,1
319,100,0
320,28,1
321,11,1
322,32,1
323,37,1
324,22,1
325,23,1
326,9,1
327,22,1
328,66,0
329,14,1
330,50,0
331,12,1
332,46,0
333,82,0
334,40,1
335,27,1
336,95,1
337,83,1
338,100,0
339,48,1
340,18,1
341,100,0
342,33,0
343,27,1
344,68,1
345,26,1
346,100,0
347,35,1
348,15,1
349,27,1
350,43,0
351,27,1
352,76,1
353,25,1
354,100,0
355,82,1
356,24,1
357,17,1
358,19,1
359,30,1
360,25,1
361,11,1
362,100,0
363,55,1
364,17,0
365,30,1
366,100,0
367,70,1
368,100,0
369,100,0
370,68,1
371,14,1
372,10,1
373,99,1
374,100,0
375,41,1
376,74,1
377,33,1
378,38,0
379,39,0
380,40,1
381,21,1
382,80,1
383,42,1
384,23,1
385,8,0
386,10,0
387,35,1
388,43,1
389,12,0
390,94,0
391,11,1
392,21,1
393,68,1
394,67,1
395,37,1
396,80,1
397,8,1
398,36,1
399,100,0
400,60,1
401,64,0
402,13,0
403,100,0
404,90,1
405,87,0
406,33,1
407,23,1
408,28,1
409,79,1
410,42,1
411,38,1
412,100,0
413,30,0
414,25,1
415,10,1
416,80,1
417,18,0
418,40,1
419,15,1
420,25,1
421,46,1
422,14,1
423,23,1
424,94,1
425,15,1
426,43,1
427,17,1
428,33,1
429,51,0
430,45,1
431,100,0
432,41,1
433,58,1
434,100,0
435,23,0
436,100,0
437,45,1
438,68,1
439,40,1
440,14,0
441,21,1
442,22,1
443,11,1
444,37,1
445,12,1
446,29,1
447,54,1
448,10,1
449,38,1
450,18,1
451,49,1
452,46,0
453,68,1
454,100,0
455,8,1
456,49,1
457,91,1
458,23,1
459,84,1
460,26,1
461,62,1
462,100,0
463,59,1
464,100,0
465,11,1
466,40,1
467,24,0
468,26,1
469,25,1
470,44,1
471,51,1
472,24,1
473,30,1
474,29,1
475,10,0
476,49,1
477,54,1
478,21,1
479,55,1
480,60,1
481,10,1
482,77,1
483,17,1
484,67,1
485,19,0
486,30,1
487,62,1
488,100,0
489,31,1
490,51,1
491,16,1
492,4,0
493,34,1
494,20,1
495,33,1
496,19,1
497,32,0
498,59,1
